"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"17",17,"=","OUTASIGHT Tonight Is The Night",4757,26,478,-67,23.666,-0.144,110,50,17,4757,572,23.868
"18",18,"=","HOT CHELLE RAE I Like It Like That f/New...",4415,-113,-660,-88,17.249,-0.905,142,33,15,5237,639,24.246
"19",19,"+1","DRAKE Take Care f/Rihanna",4274,93,976,-95,32.788,0.856,43,25,19,4274,1220,32.788
"20",20,"-1","BREATHE CAROLINA Blackout",4239,-76,-406,-94,20.82,-0.564,178,56,17,4661,498,24.36
"21",21,"+1","LMFAO Sorry For Party Rocking",3847,44,690,-142,16.702,-0.019,40,77,21,3847,1009,16.721
"22",22,"-1","JAY Z & KANYE WEST N***** In Paris",3816,-102,-837,-3,26.428,-0.69,105,27,15,5155,785,36.602
"23",23,"+2","KATY PERRY Part Of Me",3205,520,3203,518,27.884,3.976,6,1,23,3205,3203,27.884
"24",24,"-1","J. COLE Workout",3101,-259,-1616,-58,21.052,-1.126,118,53,12,5803,659,35.209
"25",25,"-1","MADONNA Give Me All Your Luvin'",2854,-42,-300,769,15.72,-0.364,15,36,20,4569,4569,39.788
"26",26,"+2","CHRIS BROWN Turn Up The Music",2115,145,919,61,11.95,0.225,18,8,26,2115,919,11.95
"27",27,"-1","FRAY Heartbeat",2114,-107,-936,-84,8.417,-0.392,115,81,22,3331,677,14.271
"28",28,"-1","TRAIN Drive By",2113,39,363,-2,8.531,0.12,35,37,26,2113,500,8.531
"29",29,"=","JOJO Disaster",1902,-5,75,-43,7.217,0.025,98,447,27,1907,318,7.217
"30",30,"=","COLDPLAY Princess Of China",1790,34,334,-29,8.475,0.017,85,47,30,1790,363,8.475
"31",31,"+2","CALVIN HARRIS Feel So Close",1634,262,1039,172,14.146,1.566,10,150,31,1634,1039,14.146
"32",32,"-1","BIG SEAN Dance (A$$)",1574,-56,-408,-21,10.939,-0.056,77,65,26,2066,366,15.151
"33",33,"-1","WE THE KINGS Say You Like Me",1476,6,30,-3,4.42,-0.064,153,387,31,1486,320,4.492
"34",34,"+3","NICKI MINAJ Starships",1384,216,1384,216,14.996,1.932,5,7,34,1384,1384,14.996
"35",35,"=","FLO RIDA Wild Ones f/Sia",1361,111,640,56,13.788,0.397,15,32,35,1361,640,13.788
"36",36,"-2","AVICII Levels (ID)",1303,5,160,-33,9.584,-0.138,45,105,33,1303,260,9.722
"37",37,"-1","FOSTER THE PEOPLE Don't Stop (Color On T...",1197,-12,81,-36,3.824,-0.068,38,94,35,1209,295,4.016
"38",38,"+1","CHRISTINA PERRI A Thousand Years",1145,25,140,12,4.844,0.068,45,30,38,1145,187,4.844
"39",39,"+3","JASON DERULO Breathing",1135,49,362,-11,3.713,0.13,15,451,39,1135,432,3.713
"40",40,"-2","COBRA STARSHIP Middle Finger f/Mac Mille...",1122,-14,-32,-26,4.324,-0.245,57,263,34,1184,195,4.915
"41",41,"=","COLBIE CAILLAT Brighter Than The Sun",1095,4,1,1,3.846,0.038,105,78,34,1099,157,3.855
"42",42,"+1","DEV & ENRIQUE IGLESIAS Naked",1038,19,102,6,3.395,0.074,29,689,40,1038,318,3.395
"43",43,"+1","TYGA Rack City",1011,28,178,-15,7.981,-0.072,23,14,42,1011,287,8.937
"44",44,"-4","RIHANNA You Da One",927,-186,-1089,12,7.138,-0.931,100,82,17,4573,3394,36.963
"45",45,"=","DRAKE Headlines",894,-55,-357,7,5.834,-0.378,126,101,16,4778,754,30.781
"46",46,"+1","RIHANNA Talk That Talk f/Jay Z",751,36,225,-4,3.846,-0.016,12,136,46,751,256,3.888
"47",47,"-1","BIG TIME RUSH Music Sounds Better With U",715,-147,-1030,-106,2.694,-0.426,84,938,26,2083,409,7.699
"48",48,"=","WILL.I.AM T.H.E (The Hardest Ever)",670,-5,-302,99,2.238,-0.044,73,341,30,1534,355,5.769
"49",49,"+1","HAVANA BROWN We Run The Night f/Pitbull",614,29,174,-20,4.7,0.353,7,376,48,614,237,4.7
"50",50,"-1","CHILDISH GAMBINO Heartbeat",601,12,126,-5,2.054,0.089,28,250,44,601,131,2.366
