"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",14229,"-17",653,"-95",106.882,"+0.705",113,"2",1,14246,2020,106.882
2,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",13612,"-254",-936,"-236",100.129,"-1.702",183,"27",1,14704,1905,116.982
3,"=","TAYLOR SWIFT","I Knew You Were T...",12756,"-351",-1889,"-302",109.174,"-1.152",112,"12",1,16073,2452,126.481
4,"=","MAROON 5","Daylight",12448,"-110",304,"-260",93.808,"+0.020",108,"15",4,12558,1308,93.808
5,"=","WILL.I.AM & BRITN...","Scream And Shout",12000,"-123",-791,"-50",88.155,"-0.947",106,"10",3,13157,2182,99.406
6,"=","CALVIN HARRIS","Sweet Nothing f/F...",10547,"+7",631,"-33",81.695,"+0.316",116,"29",6,10547,1126,81.695
7,"=","BRUNO MARS","When I Was Your M...",9888,"+197",1395,"+47",74.522,"+1.099",55,"1",7,9888,1738,74.522
8,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",9116,"+97",1244,"-55",65.576,"+0.683",56,"3",8,9116,6457,65.576
9,"=","BRUNO MARS","Locked Out Of Hea...",8134,"-131",-967,"+53",69.274,"-0.627",161,"17",1,15928,2790,124.488
10,"+1","IMAGINE DRAGONS","It's Time",7715,"+105",409,"+163",49.577,"+0.552",169,"28",10,7715,983,49.577
11,"-1","LUMINEERS","Ho Hey",7676,"-83",-545,"-153",56.658,"-0.653",176,"24",2,13545,1921,101.636
12,"=","RIHANNA","Stay f/Mikky Ekko",7566,"+37",1110,"-150",60.806,"+0.209",43,"4",12,7566,1617,60.806
13,"=","PITBULL","Feel This Moment",6873,"+61",587,"+24",53.326,"+0.686",64,"7",13,6873,1516,53.326
14,"=","KELLY CLARKSON","Catch My Breath",6638,"-144",-180,"-146",43.705,"-0.546",136,"30",13,6870,767,44.758
15,"=","KE$HA","C'mon",6184,"-278",-1581,"-212",31.66,"-1.879",85,"49",9,8228,1547,54.334
16,"=","JUSTIN BIEBER","Beauty And A Beat...",5600,"-196",-1045,"-101",41.484,"-1.561",144,"61",2,12731,1998,87.772
17,"=","OLLY MURS","Troublemaker f/Fl...",4983,"-22",183,"-6",33.244,"-0.031",84,"20",17,5005,766,33.287
18,"=","MUMFORD & SONS","I Will Wait",4895,"+81",608,"+55",35.157,"+0.676",65,"19",18,4895,747,35.157
19,"=","ONE DIRECTION","Kiss You",4467,"-58",37,"-155",21.984,"-0.167",48,"55",19,4542,1186,22.924
20,"=","OF MONSTERS AND M...","Little Talks",4235,"-31",201,"-108",28.246,"-0.007",113,"21",20,4266,655,28.253
21,"=","PINK","Try",3999,"-225",-1403,"-80",31.658,"-1.189",134,"42",6,9909,1515,66.33
22,"=","KREWELLA","Alive",3956,"+113",658,"-64",30.225,"+0.442",32,"67",22,3956,918,30.225
23,"+1","FALL OUT BOY","My Songs Know Wha...",3342,"+86",597,"-41",17.018,"+0.894",29,"25",23,3342,1015,17.018
24,"+1","DEMI LOVATO","Heart Attack",3242,"+341",2011,"+53",29.417,"+2.462",11,"8",24,3242,2011,29.417
25,"+3","PINK","Just Give Me A Re...",2941,"+182",1252,"+42",21.709,"+1.701",19,"6",25,2941,1252,21.709
26,"=","CHRIS WALLACE","Remember When (Pu...",2777,"-14",-66,"-9",13.544,"-0.437",211,"120",24,2872,332,15.148
27,"=","FUN.","Carry On",2755,"-14",276,"-90",16.418,"+0.178",62,"18",27,2769,495,16.418
28,"+2","ICONA POP","I Love It f/Charl...",2688,"+100",564,"-15",22.428,"+1.297",31,"33",28,2688,675,22.428
29,"=","ALICIA KEYS","Girl On Fire",2474,"-161",-757,"+29",19.806,"-0.544",139,"37",9,7658,1171,50.899
30,"+1","NELLY","Hey Porsche",2286,"-91",-226,"-90",12.892,"-0.708",52,"43",26,2524,673,14.908
31,"+2","MUSE","Madness",1919,"+35",246,"-72",8.157,"+0.155",86,"45",31,1919,385,8.157
32,"=","HUNTER HAYES","Wanted",1817,"-90",-591,"-30",12.061,"-0.435",148,"46",23,3020,368,18.605
33,"+1","BRITT NICOLE","Gold",1636,"-28",-11,"-100",6.407,"-0.117",85,"77",29,1664,314,6.524
34,"+1","CHER LLOYD","With Ur Love f/Ju...",1564,"+9",155,"-16",8.458,"+0.133",29,"144",33,1564,571,8.458
35,"+3","JUSTIN BIEBER","All Around The Wo...",1470,"+146",551,"+92",12.778,"+1.262",22,"192",35,1470,551,12.778
36,"=","EMELI SANDE","Next To Me",1440,"+18",219,"-37",12.552,"+0.153",23,"59",36,1440,453,12.552
37,"=","AFROJACK & CHRIS ...","As Your Friend",1372,"-24",32,"-58",8.87,"+0.170",39,"103",33,1396,362,9.977
38,"+2","NE-YO","Forever Now",1285,"+13",133,"-1",11.291,"+0.104",45,"277",35,1285,269,11.68
39,"=","BAAUER","Harlem Shake",1240,"-37",229,"-128",5.899,"-0.288",18,"5",38,1277,488,6.257
40,"+3","TAYLOR SWIFT","22",1039,"+141",627,"+106",8.109,"+1.088",8,"114",40,1039,627,8.109
