"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",16332,"+106",875,"+30",110.559,"+0.323",84,"5",1,16332,2448,110.559
"2",2,"=","JUSTIN TIMBERLAKE","Mirrors",15932,"-110",-4,"-81",110.967,"-0.475",76,"12",1,16201,3114,111.865
"3",3,"=","ICONA POP","I Love It f/Charl...",13955,"+49",1087,"-137",91.801,"+0.391",118,"15",3,13955,1359,91.801
"4",4,"=","PINK","Just Give Me A Re...",12196,"-265",-1433,"-106",85.42,"-1.957",106,"10",1,15624,1949,106.133
"5",5,"=","DEMI LOVATO","Heart Attack",11644,"-210",-535,"-217",69.365,"-1.599",98,"33",4,12179,2482,74.905
"6",6,"=","SELENA GOMEZ","Come & Get It",10950,"+136",1291,"-72",66.414,"+1.660",58,"7",6,10950,2034,66.414
"7",7,"=","RIHANNA","Stay f/Mikky Ekko",8895,"-279",-1461,"-182",60.882,"-1.936",130,"36",1,15599,1920,102.136
"8",8,"=","FLORIDA-GEORGIA L...","Cruise",8671,"+137",1007,"+121",45.749,"+0.478",72,"8/18",8,8671,1411,45.749
"9",9,"=","FALL OUT BOY","My Songs Know Wha...",8309,"+72",638,"-8",48.479,"+0.507",116,"16",8,8309,1015,48.479
"10",10,"=","DAFT PUNK","Get Lucky",7875,"+262",1753,"+44",50.157,"+2.061",45,"4",10,7875,1753,50.157
"11",11,"=","JASON DERULO","The Other Side",7419,"+69",532,"-28",43.663,"+0.324",48,"29",11,7419,2399,43.663
"12",12,"=","ARIANA GRANDE","The Way f/Mac Mil...",7255,"+80",469,"+51",37.388,"+0.495",67,"17/88",12,7255,1373,37.388
"13",13,"=","WILL.I.AM F/JUSTI...","#thatpower",6880,"-251",-536,"-248",32.697,"-1.669",74,"31",9,7421,1416,38.399
"14",14,"=","MARIAH CAREY","#Beautiful f/Migu...",6158,"+50",436,"-19",34.572,"+0.253",31,"19",14,6158,3429,34.644
"15",15,"+1","BRUNO MARS","Treasure",6103,"+268",1527,"+106",39.295,"+1.380",26,"24/93",15,6103,2114,39.295
"16",16,"-1","BRUNO MARS","When I Was Your M...",5831,"-220",-1328,"-84",34.951,"-1.710",142,"34",1,16011,2737,106.569
"17",17,"=","IMAGINE DRAGONS","Radioactive",5598,"+135",1017,"+9",32.039,"+1.155",54,"6",17,5598,1097,32.039
"18",18,"+2","ZEDD","Clarity f/Foxes",5283,"+132",594,"+22",41.287,"+1.119",81,"25",18,5283,740,41.287
"19",19,"=","EMELI SANDE","Next To Me",5147,"-56",155,"-40",24.476,"-0.071",110,"38",17,5214,560,24.65
"20",20,"-2","PITBULL","Feel This Moment",5125,"-105",-457,"-43",36.75,"-0.752",151,"45",3,13073,1706,86.979
"21",21,"+1","ROBIN THICKE","Blurred Lines f/P...",4929,"+371",2492,"+188",34.413,"+3.150",28,"1",21,4929,2492,34.413
"22",22,"-1","AVRIL LAVIGNE","Here's To Never G...",4770,"+36",170,"+29",21.598,"-0.052",56,"32",18,4770,1758,21.911
"23",23,"=","CALVIN HARRIS F/E...","I Need Your Love",3892,"+44",483,"-38",28.951,"-0.061",62,"40",22,3892,579,29.012
"24",24,"=","ED SHEERAN","Lego House",3693,"+12",459,"-39",19.939,"+0.361",88,"43",24,3693,788,19.939
"25",25,"=","MAROON 5","Love Somebody",3403,"+110",1037,"+15",19.587,"+0.823",22,"35",25,3403,1161,19.587
"26",26,"=","ANNA KENDRICK","Cups (Pitch Perfe...",3170,"+0",118,"-48",20.535,"+0.328",70,"28",26,3170,599,20.535
"27",27,"+1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",2971,"-116",-626,"-147",16.186,"-0.584",143,"49",3,12353,6457,74.223
"28",28,"-1","KREWELLA","Alive",2919,"-189",-1178,"-58",24.039,"-0.870",119,"103",9,7991,1026,53.493
"29",29,"=","JENNIFER LOPEZ F/...","Live It Up",2638,"+33",165,"-14",14.316,"-0.051",29,"74",28,2638,1818,17.613
"30",30,"=","CHRIS BROWN","Fine China",2442,"-28",97,"-27",9.331,"-0.205",48,"80",28,2470,533,10.241
"31",31,"=","KE$HA","Crazy Kids",2338,"+41",321,"+12",11.044,"+0.181",35,"79",30,2338,529,11.044
"32",32,"=","NIKKI WILLIAMS","Glowing",1941,"+34",297,"+15",12.316,"+0.199",60,"176",32,1941,297,12.316
"33",33,"+1","KELLY CLARKSON","People Like Us",1799,"+7",126,"-40",8.056,"+0.040",40,"76",33,1799,571,8.056
"34",34,"-1","TAYLOR SWIFT","22",1730,"-137",-1513,"+226",11.05,"-0.716",95,"26",10,7057,2327,34.286
"35",35,"=","CAPITAL CITIES","Safe And Sound",1582,"+101",307,"+76",9.904,"+0.647",46,"61",35,1582,369,9.904
"36",36,"=","DROP CITY YACHT C...","Crickets f/Jeremi...",1127,"-14",-76,"-13",3.389,"-0.018",57,"182",36,1211,202,3.75
"37",37,"=","EMBLEM3","Chloe (You're The...",1100,"+30",118,"+17",3.767,"+0.103",39,"187",37,1100,221,3.767
"38",38,"=","LABRINTH","Beneath Your Beau...",1066,"+29",281,"-17",6.776,"-0.090",20,"119",38,1066,362,6.866
"39",39,"=","SEAN KINGSTON","Beat It f/Chris B...",909,"+34",162,"+11",2.963,"+0.104",24,"99",39,909,162,2.963
"40",40,"=","J. COLE","Power Trip f/Migu...",843,"+23",153,"+7",2,"+0.028",18,"--",40,843,205,2
"41",41,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",823,"+54",235,"+41",6.638,"+0.521",13,"37",41,823,235,6.638
"42",42,"=","PARAMORE","Still Into You",765,"-4",56,"-36",2.635,"+0.004",28,"204",42,769,186,2.635
"43",43,"=","FUN.","Carry On",742,"-17",-205,"+34",5.995,"-0.100",149,"90",16,5029,935,27.572
"44",44,"=","RIHANNA","Right Now f/David...",732,"+41",267,"+8",3.812,"+0.419",11,"--",44,732,267,3.812
"45",45,"+2","PHILLIP PHILLIPS","Gone, Gone, Gone",654,"+40",229,"+21",3.7,"+0.177",9,"42",45,654,229,3.7
"46",46,"=","A GREAT BIG WORLD","This Is The New Y...",653,"+26",76,"+30",2.497,"+0.101",18,"--",44,653,104,2.497
"47",47,"-2","JAKE MILLER","A Million Lives",640,"+10",105,"+10",1.353,"+0.046",29,"--",45,640,106,1.353
"48",48,"=","AWOLNATION","Sail",467,"+5",64,"-18",1.225,"-0.004",14,"47",47,467,94,1.283
"49",49,"=","KATY TIZ","Red Cup",422,"+8",66,"-13",1.926,"+0.003",4,"--",49,422,106,1.926
"50",50,"--","MILEY CYRUS","We Can't Stop",414,"--",414,"--",4.563,"--",1,"2",50,414,414,4.563
