"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","TAYLOR SWIFT","I Knew You Were T...",16014,13,164,-96,126.041,-0.024,83,"3",1,16014,2452,126.065
"2",2,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",13603,60,834,-264,105.151,0.704,154,"7",2,13603,1905,105.151
"3",3,"=","WILL.I.AM & BRITN...","Scream And Shout",12046,174,1009,-104,94.601,1.798,77,"2",3,12046,2182,94.601
"4",4,"=","JUSTIN BIEBER","Beauty And A Beat...",11437,-232,-1110,-214,80.454,-1.175,115,"28",2,12731,1998,87.772
"5",5,"=","BRUNO MARS","Locked Out Of Hea...",11166,-182,-1028,72,90.568,-0.922,132,"10",1,15928,2790,124.488
"6",6,"=","LUMINEERS","Ho Hey",10216,-135,-1030,112,79.696,-1.43,147,"5",2,13545,1921,101.636
"7",7,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",10207,239,1956,14,82.435,1.675,84,"1",7,10207,1956,82.435
"8",8,"=","PINK","Try",9529,-96,-325,-100,62.675,-1.017,105,"18",6,9909,1515,66.33
"9",9,"=","MAROON 5","Daylight",8972,190,1178,-6,65.33,1.444,79,"8",9,8972,1184,65.33
"10",10,"=","CALVIN HARRIS","Sweet Nothing f/F...",7891,181,853,61,67.913,1.277,87,"16",10,7891,903,67.913
"11",11,"+1","KE$HA","C'mon",7449,109,576,63,51.698,0.798,56,"33",11,7449,1547,51.698
"12",12,"-1","ALICIA KEYS","Girl On Fire",7284,-113,-354,-144,45.521,-0.927,110,"13/94",9,7658,1171,50.899
"13",13,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",6886,-2,98,-23,46.085,-0.208,27,"14",12,6903,6457,59.334
"14",14,"=","FLO RIDA","I Cry",5834,-214,-1093,2,44.163,-1.477,148,"38",4,11195,1268,84.885
"15",15,"=","KELLY CLARKSON","Catch My Breath",5776,95,287,51,37.498,0.794,107,"21",15,5776,767,37.498
"16",16,"=","IMAGINE DRAGONS","It's Time",5679,69,306,55,40.108,0.487,140,"27",16,5679,833,41.487
"17",17,"=","THE SCRIPT","Hall Of Fame f/wi...",5283,65,435,-14,28.557,0.592,147,"15",17,5283,564,28.557
"18",18,"=","PITBULL","Don't Stop The Pa...",4523,-286,-1446,-156,25.171,-2.041,126,"37",12,6363,675,41.893
"19",19,"=","RIHANNA","Diamonds",4480,-226,-1377,-68,30.863,-1.569,137,"46",2,13317,2812,96.67
"20",20,"=","KE$HA","Die Young",4251,-17,-499,97,39.165,-0.82,138,"56",1,15607,3842,121.911
"21",21,"=","BRUNO MARS","When I Was Your M...",4211,254,1316,92,30.72,1.754,26,"4",21,4211,1466,30.72
"22",22,"=","OLLY MURS","Troublemaker f/Fl...",3571,91,430,30,25.091,0.81,55,"30",21,3571,763,25.091
"23",23,"+1","OF MONSTERS AND M...","Little Talks",2985,38,359,-10,19.932,0.13,84,"24",23,2985,468,19.932
"24",24,"-1","HUNTER HAYES","Wanted",2971,-14,137,-40,17.682,0.023,119,"35",23,2985,368,17.682
"25",25,"=","CHRIS WALLACE","Remember When (Pu...",2608,20,172,13,13.076,0.439,182,"150",25,2608,332,13.076
"26",26,"=","ONE DIRECTION","Kiss You",2578,105,1031,-68,12.895,0.723,19,"77",26,2578,1153,12.895
"27",27,"=","MUMFORD & SONS","I Will Wait",2450,55,494,-68,18.511,0.086,36,"29",26,2450,596,18.511
"28",28,"=","PITBULL","Feel This Moment",2303,187,931,64,23.044,0.834,35,"36",28,2303,931,23.044
"29",29,"+1","RIHANNA","Stay f/Mikky Ekko",2028,176,1000,14,14.857,1.455,14,"58",29,2028,1160,14.857
"30",30,"-1","NELLY","Hey Porsche",2004,34,512,-64,11.24,0.145,23,"--",28,2004,673,11.24
"31",31,"=","JONN HART","Who Booty f/Frenc...",1563,-17,83,-63,6.356,-0.216,69,"106",29,1580,252,6.617
"32",32,"=","BRITT NICOLE","Gold",1407,17,176,-40,5.047,0.122,56,"173",32,1407,314,5.047
"33",33,"=","SKYLAR GREY","C'mon Let Me Ride...",1286,4,150,-31,5.043,-0.088,28,"174",33,1286,381,5.139
"34",34,"=","FUN.","Carry On",1185,32,251,15,5.775,0.108,33,"49",34,1185,289,5.775
"35",35,"=","ONE DIRECTION","Little Things",962,-125,-1435,201,5.826,-0.896,84,"98",17,5162,1166,29.586
"36",36,"=","MUSE","Madness",946,17,152,-8,2.872,0.062,57,"64",36,946,210,2.872
"37",37,"=","NICKI MINAJ","Va Va Voom",844,-72,-219,-62,5.782,-0.48,114,"134",12,6322,1566,45.452
"38",38,"+2","AFROJACK & CHRIS ...","As Your Friend",738,91,243,21,7.768,0.739,10,"--",38,738,362,7.768
"39",39,"-1","TREY SONGZ","Simply Amazing",722,22,222,-18,5.146,-0.16,14,"--",38,722,243,5.508
"40",40,"+6","KREWELLA","Alive",721,159,503,137,8.07,1.745,3,"273",40,721,503,8.07
"41",41,"-2","NE-YO","Forever Now",684,10,111,-39,9.227,-0.07,16,"--",39,684,269,9.685
"42",42,"=","NEON TREES","Lessons In Love (...",621,-12,-5,-21,1.458,-0.088,63,"342",38,636,88,1.865
"43",43,"+2","KENDRICK LAMAR","Swimming Pools (D...",580,12,65,2,2.315,-0.015,23,"54",43,580,166,2.33
"44",44,"-3","LUDACRIS F/USHER/...","Rest Of My Life",568,-69,-486,98,3.246,-0.516,90,"284",23,3244,615,24.425
"45",45,"+2","AUSTIN MAHONE","Say You're Just A...",534,8,5,2,1.577,0.024,23,"145",42,537,148,1.879
"46",46,"-3","CONOR MAYNARD","Turn Around f/Ne-...",531,-80,-557,-22,2.279,-0.264,95,"--",30,1369,281,5.078
"47",47,"-3","THE READY SET","Give Me Your Hand",525,-85,-655,20,2.149,-0.296,105,"354",28,1598,324,5.631
"48",48,"=","A$AP ROCKY","F**kin Problems f...",511,11,129,-20,2.54,-0.065,7,"17",47,511,154,2.833
"49",49,"=","ONEREPUBLIC","If I Lose Myself",480,23,258,-27,1.223,0.081,5,"--",48,480,318,1.223
"50",50,"=","ICONA POP","I Love It f/Charl...",468,58,279,39,5.318,0.817,2,"73",50,468,279,5.318
