"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","GOTYE Somebody That I Used To Know",13987,"+72",-6,"+144",106.429,"+0.719",95,"2",1,14242,2018,106.429
"2",2,"=","CARLY RAE JEPSEN Call Me Maybe",12548,"+166",1675,"+87",96.899,"+2.112",85,"1",2,12548,1675,96.899
"3",3,"+1","ONE DIRECTION What Makes You Beautiful",11824,"+118",595,"+127",78.567,"+0.584",96,"9",3,11824,1579,78.567
"4",4,"-1","FUN. We Are Young f/Janelle Monae",11785,"-66",-723,"+82",85.457,"-1.127",103,"5",1,14439,2738,110.772
"5",5,"=","NICKI MINAJ Starships",11685,"-20",-188,"+51",87.425,"-0.338",111,"18/39",3,12071,1834,87.938
"6",6,"=","MAROON 5 Payphone f/Wiz Khalifa",10968,"+206",1481,"+84",80.435,"+1.765",49,"3",6,10968,3415,80.435
"7",7,"=","FLO RIDA Wild Ones f/Sia",9511,"-285",-1974,"-30",77.891,"-1.193",121,"10",2,12595,1940,93.589
"8",8,"=","WANTED Glad You Came",8474,"-73",-672,"+66",65.171,"-0.599",148,"23",1,13712,1363,101.962
"9",9,"=","JUSTIN BIEBER Boyfriend",7371,"+110",673,"+175",48.313,"+0.727",70,"7",9,7937,4726,51.492
"10",10,"=","USHER Scream",7336,"+172",590,"+111",50.211,"+1.068",39,"12",9,7336,2323,50.211
"11",11,"=","KARMIN Broken Hearted",7156,"+146",721,"+217",46.511,"+0.483",106,"15",10,7156,936,46.511
"12",12,"=","RIHANNA Where Have You Been",6996,"+138",652,"+164",54.119,"+0.928",50,"6",12,6996,1884,54.119
"13",13,"+1","ELLIE GOULDING Lights",5978,"+104",763,"+37",39.552,"+0.842",115,"16",13,5978,786,39.552
"14",14,"-1","TRAIN Drive By",5971,"-28",-61,"-8",35.769,"-0.186",141,"19",13,6123,601,36.311
"15",15,"=","PITBULL Back In Time",5598,"+76",420,"+55",34.786,"+0.244",67,"4",15,5598,925,34.786
"16",16,"=","KATY PERRY Part Of Me",5367,"-63",-614,"+55",41.671,"-0.822",112,"45",3,12039,3625,78.553
"17",17,"+2","DAVID GUETTA Titanium f/Sia",4827,"+149",830,"+39",34.072,"+0.952",57,"13",17,4827,830,34.072
"18",18,"=","ADELE Rumour Has It",4718,"-141",-1027,"+55",29.857,"-0.584",92,"30",8,8497,1514,56.313
"19",19,"+1","GYM CLASS HEROES Fighter f/Ryan Tedder",4658,"+114",946,"-120",28.258,"+1.092",35,"26",19,4658,1441,28.258
"20",20,"+2","KATY PERRY Wide Awake",4426,"+444",2824,"+185",30.842,"+3.291",13,"8",20,4426,2824,30.842
"21",21,"=","CALVIN HARRIS Feel So Close",4383,"-18",-275,"+145",29.561,"-0.183",116,"35",7,8145,1329,55.352
"22",22,"+1","DEMI LOVATO Give Your Heart A Break",3639,"+35",213,"+38",25.043,"+0.091",96,"27",21,3639,665,25.043
"23",23,"+1","DRAKE Take Care f/Rihanna",3201,"-36",-315,"-20",26.963,"-0.245",149,"78",8,7620,1220,60.618
"24",24,"+1","HAVANA BROWN We Run The Night f/Pitbull",2797,"+34",161,"+28",22.446,"+0.156",113,"33",24,2797,278,22.446
"25",25,"+2","CALVIN HARRIS Let's Go f/Ne-Yo",2561,"+205",836,"+103",20.137,"+1.801",37,"62",25,2561,836,20.137
"26",26,"=","RITA ORA How We Do (Party)",2484,"+68",283,"+3",13.884,"+0.190",39,"107",25,2484,620,13.884
"27",27,"+1","ONE DIRECTION One Thing",2309,"+122",849,"+47",13.218,"+0.800",29,"48",27,2309,849,13.218
"28",28,"+1","KIRKO BANGZ Drank In My Cup",1708,"+16",160,"-82",8.443,"-0.037",62,"65",28,1708,312,8.48
"29",29,"+2","THE WANTED Chasing The Sun",1419,"+69",353,"+44",10.854,"+0.369",31,"70",29,1419,423,10.854
"30",30,"+2","NEON TREES Everybody Talks",1342,"+31",181,"-24",7.651,"+0.105",56,"28",30,1342,240,7.746
"31",31,"-1","CHRIS RENE Young Homie",1336,"-101",-536,"-83",5.82,"-0.572",85,"152",25,1933,226,8.787
"32",32,"+1","DRAKE The Motto f/Lil Wayne",1285,"-15",-25,"+1",13.001,"-0.116",106,"50",25,2047,321,19.147
"33",33,"+1","B.O.B Both Of Us f/Taylor Swift",1283,"+30",251,"+2",8.338,"+0.182",22,"80",33,1283,486,8.338
"34",34,"+1","GROUPLOVE Tongue Tied",1232,"+29",178,"+33",6.17,"+0.250",41,"64",34,1232,284,6.17
"35",35,"+1","JASON MRAZ I Won't Give Up",1053,"+9",137,"+7",5.096,"+0.050",50,"17",35,1053,210,5.096
"36",36,"+2","CHER LLOYD Want U Back",952,"+44",212,"+43",5.159,"+0.183",23,"101",36,952,335,5.159
"37",37,"=","COLDPLAY Paradise",916,"+3",36,"+26",5.858,"-0.021",75,"55",37,916,255,5.988
"38",38,"+1","HOT CHELLE RAE Honestly",834,"-60",-394,"-29",3.823,"-0.267",64,"143",30,1339,284,5.972
"39",39,"+2","OUTASIGHT Now Or Never",711,"+30",90,"+32",2.252,"+0.125",25,"--",39,711,206,2.252
"40",40,"=","JENNIFER LOPEZ Dance Again f/Pitbull",672,"-145",-960,"+39",3.96,"-0.650",66,"40",17,4851,2243,30.831
"41",41,"+2","SAMMY ADAMS Only One",648,"+36",153,"+28",2.217,"+0.127",16,"--",41,648,230,2.217
"42",42,"=","NELLY FURTADO Big Hoops (Bigger The Bett...",629,"-51",-106,"-67",2.047,"-0.358",30,"--",40,754,318,2.709
"43",43,"+2","THE CAB La La",401,"+6",16,"+13",0.995,"+0.037",58,"--",43,401,82,0.995
"44",44,"+2","CHIDDY BANG Mind Your Manners f/Icona Po...",375,"+20",62,"+19",1.139,"+0.094",12,"--",44,375,99,1.139
"45",45,"+2","ALEX CLARE Too Close",363,"+29",169,"+13",1.001,"+0.015",6,"52",45,363,169,1.001
"46",46,"+3","JAY SEAN I'm All Yours f/Pitbull",315,"+22",171,"-9",0.635,"+0.135",4,"38",46,315,205,0.635
"47",47,"+1","RIHANNA Birthday Cake",308,"-7",-25,"-5",1.061,"-0.016",63,"67",40,479,116,1.742
"48",48,"+2","WIZ KHALIFA Work Hard, Play Hard",285,"+4",1,"+7",0.973,"+0.040",8,"22",48,293,73,1.029
"49",49,"--","STEFANO I'm On A Roll f/New Boyz",273,"--",103,"--",0.502,"--",1,"--",49,273,103,0.502
"50",50,"--","ANDY GRAMMER Fine By Me",240,"--",11,"--",0.604,"--",3,"63",49,240,30,0.717
