"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA We Found Love f/Calvin Harris",13581,-2,-287,278,88.933,-1.259,99,"4",1,14238,2184,95.493
"2",2,"=","BRUNO MARS It Will Rain",12490,-96,-88,112,75.164,-1.617,91,"6",2,12856,2024,78.935
"3",3,"=","KATY PERRY The One That Got Away",12487,-26,90,115,70.496,-0.844,87,"7",3,12625,1631,75.028
"4",4,"=","LMFAO Sexy And I Know It",10623,-6,-250,317,64.957,-0.638,128,"1",2,12000,1530,74.768
"5",5,"=","FLO RIDA Good Feeling",10148,-61,73,84,64.714,-0.915,99,"5",5,10297,1207,67.253
"6",6,"=","DAVID GUETTA Without You f/Usher",9358,0,-262,304,58.136,-0.293,128,"18",1,13428,1586,84.476
"7",7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8294,154,62,388,55.972,-0.043,187,"11",1,13951,1685,86.013
"8",8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7288,-41,97,62,36.825,-0.438,132,"30",8,7379,1048,37.84
"9",9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6612,60,40,139,40.883,-0.115,177,"13",1,14127,1893,93.336
"10",10,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6122,-64,-232,149,31.066,-0.304,86,"19",10,6640,1264,34.118
"11",11,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5959,35,142,146,38.966,0.335,202,"38",4,11548,1097,70.438
"12",12,"=","ADELE Someone Like You",5896,45,10,146,42.075,-0.389,148,"9",2,13563,2614,91.686
"13",13,"=","KELLY CLARKSON Mr. Know It All",5513,71,-263,347,27.387,0.214,120,"37",11,6408,1093,34.137
"14",14,"+1","ADELE Set Fire To The Rain",5262,94,400,186,32.187,-0.033,38,"2",14,5262,1581,32.774
"15",15,"-1","LADY GAGA Marry The Night",5219,2,48,212,27.55,-0.528,54,"39",14,5499,1570,30.701
"16",16,"+1","GAVIN DEGRAW Not Over You",5056,18,123,191,24.288,-0.234,130,"23",15,5190,547,25.648
"17",17,"-1","JESSIE J Domino",5025,-20,143,53,28.895,-0.422,108,"17",16,5054,769,30.063
"18",18,"=","J. COLE Workout",4637,-64,150,-126,30.053,-0.929,70,"20",18,4740,659,32.034
"19",19,"=","DRAKE Headlines",4573,14,146,96,29.696,-0.2,78,"27",17,4603,754,30.781
"20",20,"=","RIHANNA You Da One",3924,-11,24,152,22.276,-0.341,52,"25",19,4063,3394,36.963
"21",21,"=","JAY Z & KANYE WEST N***** In Paris",3851,-35,131,40,29.197,-0.982,57,"10",21,3934,785,30.874
"22",22,"=","BREATHE CAROLINA Blackout",3821,-14,140,65,18.001,-0.333,130,"47",21,3842,498,20.033
"23",23,"=","HOT CHELLE RAE I Like It Like That f/New...",3530,-5,84,121,15.594,-0.167,94,"34",23,3602,535,16.585
"24",24,"=","DEV In The Dark",3521,40,-98,220,26.49,-0.129,157,"102",8,8037,1224,51.486
"25",25,"=","OUTASIGHT Tonight Is The Night",2861,-34,-16,-13,14.198,-0.335,62,"62",25,2952,500,14.791
"26",26,"=","PITBULL F/CHRIS BROWN International Love",2757,-66,154,-44,18.263,-0.422,60,"16",26,2823,507,19.004
"27",27,"=","FRAY Heartbeat",2358,14,51,167,10.302,-0.075,67,"164",27,2515,677,12.362
"28",28,"=","GYM CLASS HEROES Ass Back Home",2350,30,236,17,15.079,-0.212,39,"141",27,2351,514,15.454
"29",29,"=","JASON DERULO It Girl",2224,34,-12,211,9.805,0.195,137,"28",10,6647,1048,29.647
"30",30,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",1989,-19,293,-144,13.297,-0.275,22,"35",30,2008,730,13.586
"31",31,"=","AVRIL LAVIGNE Wish You Were Here",1823,10,-9,118,5.941,-0.125,57,"93",30,1965,503,7.725
"32",32,"=","LADY ANTEBELLUM Just A Kiss",1444,10,-186,174,5.705,-0.005,103,"43",23,2755,525,13.059
"33",33,"+1","ALEXANDRA STAN Mr. Saxobeat",1431,59,117,174,13.52,0.124,162,"113",18,4585,673,38.816
"34",34,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1406,5,142,-17,7.24,-0.267,39,"12",33,1406,307,7.611
"35",35,"=","NICKI MINAJ Fly f/Rihanna",1290,-45,-176,170,8.6,-0.179,106,"59",15,4998,987,27.303
"36",36,"=","BIG TIME RUSH Music Sounds Better With U",1173,1,29,8,3.775,0.028,36,"550",36,1191,221,3.807
"37",37,"=","LADY GAGA You And I",1090,-8,32,53,5.979,-0.121,146,"51",7,7824,1553,44.474
"38",38,"=","WILL.I.AM T.H.E (The Hardest Ever)",1039,-4,10,-35,2.822,-0.094,25,"61",38,1057,355,2.916
"39",39,"=","WE THE KINGS Say You Like Me",981,-1,-23,-4,2.452,0.002,105,"433",37,1050,320,2.605
"40",40,"=","JOJO Disaster",959,-15,-25,6,2.797,-0.05,50,"658",39,1010,197,2.886
