"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS","Locked Out Of Hea...",15579,-155,189,-147,122.686,-0.999,103,"4",1,15928,2790,124.488
"2",2,"=","LUMINEERS","Ho Hey",13526,33,1325,-65,101.055,-0.188,118,"5",2,13526,1921,101.636
"3",3,"=","TAYLOR SWIFT","I Knew You Were T...",12082,169,2279,-108,89.084,1.842,54,"1",3,12082,2452,89.084
"4",4,"=","JUSTIN BIEBER","Beauty And A Beat...",11797,146,1775,-22,82.293,0.861,86,"8",4,11797,1998,82.293
"5",5,"=","FLO RIDA","I Cry",11149,-22,450,-86,84.222,0.498,119,"16",4,11195,1268,84.222
"6",6,"=","RIHANNA","Diamonds",10967,-165,-1122,51,83.134,-1.263,108,"17",2,13317,2812,96.67
"7",7,"=","MAROON 5","One More Night",8618,-175,-394,-198,63.249,-1.599,178,"29",1,15401,1593,119.954
"8",8,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",8584,59,796,-28,66.889,0.356,125,"6",8,8584,1312,66.889
"9",9,"=","PINK","Try",8472,20,389,7,54.556,0.203,76,"13",8,8491,1515,55.57
"10",10,"=","ED SHEERAN","The A Team",8352,7,404,-17,55.689,-0.368,146,"31",10,8352,1183,56.912
"11",11,"=","PHILLIP PHILLIPS","Home",7852,-226,-421,-186,53.296,-1.201,185,"9",8,9023,1033,59.098
"12",12,"=","KE$HA","Die Young",7455,-110,-1075,95,67.465,-2.002,109,"32",1,15607,3842,121.911
"13",13,"=","NE-YO","Let Me Love You",7331,-180,-1365,-63,53.483,-1.202,156,"71",4,12234,1345,90.373
"14",14,"=","WILL.I.AM & BRITN...","Scream And Shout",6520,153,1030,39,51.813,1.61,48,"3",14,6520,1543,51.813
"15",15,"=","ALICIA KEYS","Girl On Fire",6281,76,962,61,45.971,0.407,81,"26/67",15,6281,1171,45.971
"16",16,"=","PITBULL","Don't Stop The Pa...",6038,55,628,-26,40.282,0.1,97,"7",15,6038,675,40.282
"17",17,"=","CALVIN HARRIS","Sweet Nothing f/F...",5298,65,607,-40,43.466,0.529,58,"14",17,5298,875,43.466
"18",18,"+1","MAROON 5","Daylight",5036,52,501,58,32.786,0.327,50,"18",18,5036,1101,32.786
"19",19,"-1","ONE DIRECTION","Little Things",5035,4,444,-12,28.775,0.013,55,"37",18,5043,1166,29.04
"20",20,"=","KELLY CLARKSON","Catch My Breath",4519,43,372,41,29.388,0.283,78,"24",18,4519,767,29.388
"21",21,"=","KE$HA","C'mon",4508,148,1477,-70,34.202,1.324,27,"63",21,4508,1547,34.202
"22",22,"=","THE SCRIPT","Hall Of Fame f/wi...",4310,14,437,-20,22.584,0.064,118,"22",18,4310,493,22.584
"23",23,"=","IMAGINE DRAGONS","It's Time",4073,3,263,-7,27.094,-0.117,111,"19",22,4073,833,27.471
"24",24,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",3855,183,1089,77,31.629,1.799,55,"2",24,3855,1089,31.629
"25",25,"=","LUDACRIS F/USHER/...","Rest Of My Life",3119,6,337,-13,23.979,-0.289,61,"107",25,3127,615,24.425
"26",26,"=","HUNTER HAYES","Wanted",2535,22,236,18,13.478,0.08,90,"30",26,2535,368,13.478
"27",27,"=","NICKI MINAJ","Va Va Voom",2213,-117,-601,-68,17.356,-0.832,85,"59",12,6322,1566,45.452
"28",28,"=","CHRIS WALLACE","Remember When (Pu...",1979,22,137,14,10.79,0.108,153,"169",28,2004,252,10.79
"29",29,"=","OF MONSTERS AND M...","Little Talks",1711,16,320,-9,9.377,0.122,55,"27",29,1711,349,9.377
"30",30,"=","THE READY SET","Give Me Your Hand",1536,12,275,-3,5.587,-0.044,76,"256",30,1536,324,5.631
"31",31,"=","OLLY MURS","Troublemaker f/Fl...",1226,43,274,25,7.981,0.176,26,"108",31,1226,459,7.981
"32",32,"=","CONOR MAYNARD","Turn Around f/Ne-...",1187,46,218,32,3.862,0.12,66,"160",32,1187,281,3.862
"33",33,"+1","JONN HART","Who Booty f/Frenc...",1106,43,218,49,5.383,0.077,40,"127",33,1106,237,5.383
"34",34,"-1","ONEREPUBLIC","Feel Again",1083,-12,-61,2,9.464,-0.191,128,"49",18,4153,813,25.014
"35",35,"=","PSY","Gangnam Style",786,-22,-445,-9,5.508,-0.387,125,"12",10,7746,1695,59.817
"36",36,"+1","MUMFORD & SONS","I Will Wait",730,-4,393,-81,6.782,0.603,7,"40",36,734,474,6.782
"37",37,"-1","MIGUEL","Adorn",730,-23,-140,-18,4.143,-0.135,90,"145",34,1329,248,9.94
"38",38,"=","BRITT NICOLE","Gold",631,10,103,-3,1.954,0.033,27,"--",38,631,179,1.954
"39",39,"=","50 CENT","My Life f/Eminem ...",536,-9,-2,-22,1.291,-0.034,23,"132",38,564,215,1.427
"40",40,"=","C. AGUILERA & B. ...","Just A Fool",505,-2,69,-8,2.251,0.005,24,"--",40,507,106,2.251
"41",41,"=","NEON TREES","Lessons In Love (...",503,8,46,5,1.85,0.018,34,"--",41,503,87,1.85
"42",42,"=","THE CAB","Endlessly",445,-4,20,-6,1.28,-0.01,46,"--",42,457,52,1.321
"43",43,"+1","MUSE","Madness",393,8,4,4,1.013,0.004,28,"80",43,394,81,1.078
"44",44,"-1","ELLIE GOULDING","Anything Could Ha...",383,-38,-498,-2,2.55,-0.208,111,"51",25,2455,455,14.156
"45",45,"=","OWL CITY","Shooting Star",371,-9,-25,-19,1.4,-0.075,31,"--",44,404,89,1.77
"46",46,"=","PITBULL","Feel This Moment",357,23,61,20,4.106,0.204,6,"277",46,357,61,4.106
"47",47,"=","CAMRYN","Now Or Never",324,2,56,-4,0.439,-0.002,6,"--",46,324,60,0.446
"48",48,"=","KANYE WEST","Clique f/Big Sean...",315,-3,-2,-10,1.283,0.036,44,"42",46,466,94,3.286
"49",49,"=","SECRET STATE","Biggest Mistake",310,11,1,15,0.575,0.036,11,"--",47,314,32,0.626
"50",50,"=","FUN.","Carry On",287,0,68,-10,1.801,-0.025,4,"118",50,287,93,1.841
