"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","G-EAZY","Me Myself And I f/Bebe Rexha",16229,"+122",595,"+112",97.716,"+0.665",95,"26",1,16229,1836,97.716
2,"=","DNCE","Cake By The Ocean",14847,"+94",300,"+93",89.864,"+0.253",194,"13",2,14847,1185,92.113
3,"+1","ZAYN","Pillowtalk",14514,"+277",1326,"+281",82.415,"+0.320",73,"15",3,14514,2441,83.181
4,"-1","JUSTIN BIEBER","Love Yourself",14320,"+44",-433,"+192",98.269,"+0.392",129,"18",1,19000,4103,124.28
5,"=","SELENA GOMEZ","Hands To Myself",14001,"-135",-2155,"+10",79.557,"-0.814",99,"43",1,16291,1952,91.457
6,"=","FLO RIDA","My House",13997,"-58",-1153,"+192",88.497,"+0.307",175,"8",1,18123,2285,104.909
7,"=","MIKE POSNER","I Took A Pill In Ibiza",13281,"+148",620,"+175",83.509,"+0.740",87,"7",7,13281,1578,83.509
8,"=","TWENTY ONE PILOTS","Stressed Out",12706,"-54",-1116,"+185",84.552,"-0.266",148,"16",1,19140,2702,124.646
9,"=","MEGHAN TRAINOR","NO",11598,"+88",908,"+18",67.117,"+0.675",38,"2",9,11598,5498,67.117
10,"=","LUKAS GRAHAM","7 Years",11464,"+277",1267,"+201",67.2,"+1.931",85,"3",10,11464,1694,67.2
11,"=","FIFTH HARMONY","Work From Home",10027,"+178",1277,"-1",55.244,"+1.507",45,"5",11,10027,4059,55.244
12,"=","ZARA LARSSON & MNEK","Never Forget You",9376,"+215",851,"+182",53.985,"+1.208",68,"12",12,9376,1534,53.985
13,"=","RIHANNA","Work f/Drake",8831,"-313",-2402,"-191",51.59,"-1.460",75,"14",8,11661,3999,67.246
14,"=","DJ SNAKE","Middle f/Bipolar Sunshine",7741,"+135",475,"+99",40.376,"+1.130",85,"27",14,7741,1239,40.376
15,"=","ARIANA GRANDE","Dangerous Woman",7299,"+138",738,"+59",38.868,"+0.812",31,"10",15,7299,4214,38.868
16,"=","JUSTIN BIEBER","Company",6367,"-3",381,"-83",31.302,"-0.144",43,"74",16,6370,2006,31.446
17,"+1","NICK JONAS","Close f/Tove Lo",5384,"+276",1840,"-195",26.153,"+1.662",17,"24",17,5384,3392,26.153
18,"-1","TROYE SIVAN","Youth",5323,"+116",283,"+84",20.741,"+0.892",99,"46",17,5323,660,20.741
19,"=","ALESSIA CARA","Wild Things",4786,"+151",431,"+68",18.054,"+0.550",71,"58",19,4786,814,18.054
20,"+1","THE CHAINSMOKERS","Don't Let Me Down f/Daya",4714,"+330",1580,"+171",28.808,"+2.456",29,"11",20,4714,1580,28.808
21,"-1","TAYLOR SWIFT","New Romantics",4282,"-182",-1428,"-130",21.226,"-0.755",47,"9",17,5862,2558,28.461
22,"+1","JAMES BAY","Let It Go",3338,"+123",623,"+66",16.44,"+0.473",50,"25",22,3338,885,16.44
23,"+1","GWEN STEFANI","Make Me Like You",3218,"+12",151,"+5",10.203,"+0.083",53,"107",23,3218,1040,10.203
24,"+1","SHAWN HOOK","Sound Of Your Heart",2945,"-67",-278,"-68",8.704,"-0.259",92,"132",22,3274,576,10.588
25,"+1","IGGY AZALEA","Team",2750,"-12",367,"-135",9.674,"-0.262",22,"61",25,2762,1132,9.936
26,"+1","RUTH B.","Lost Boy",2534,"+58",354,"+28",10.637,"+0.205",56,"20",26,2534,437,10.637
27,"+2","JASON DERULO","If It Ain't Love",2411,"+286",1213,"+137",12.251,"+1.023",10,"133",27,2411,2192,17.198
28,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",2288,"-25",-368,"+224",17.625,"+0.070",136,"158",13,7836,1193,44.484
