"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Blank Space",17195,131,581,-52,115.448,0.155,51,"5",1,17195,3248,115.448
"2",2,"=","MAROON 5","Animals",14406,-404,-2191,-219,95.524,-1.746,86,"20",1,17381,3186,114.705
"3",3,"=","CALVIN HARRIS","Blame f/John Newman",13796,-135,-90,-158,87.253,-0.837,101,"46",3,13993,1988,88.09
"4",4,"=","NICK JONAS","Jealous",13753,124,607,-7,78.033,0.778,98,"16",4,13753,1846,78.033
"5",5,"=","ED SHEERAN","Don't",12560,-295,-2129,-17,69.774,-2.38,158,"22",2,15646,2073,94.331
"6",6,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",12303,215,1713,-14,79.22,0.825,72,"18",6,12303,1751,79.22
"7",7,"=","MR PROBZ","Waves",11929,-82,-383,-123,81.564,-0.928,158,"32",5,12307,1264,83.219
"8",8,"=","SAM SMITH","I'm Not The Only One",10259,184,849,45,66.458,1.795,84,"12",8,10259,1424,66.458
"9",9,"=","TOVE LO","Habits (Stay High)",9089,-110,-1221,255,64.37,-1.717,178,"54",1,16744,2816,110.186
"10",10,"=","HOZIER","Take Me To Church",8530,165,1185,-33,51.943,1.59,66,"4",10,8530,1438,51.943
"11",11,"=","SELENA GOMEZ","The Heart Wants What It Wants",8003,171,1138,-44,48.997,1.114,42,"14",11,8003,2058,48.997
"12",12,"+1","MARK RONSON","Uptown Funk f/Bruno Mars",7413,304,1576,92,45.932,1.957,38,"1",12,7413,2689,45.932
"13",13,"-1","IGGY AZALEA","Beg For It f/MØ",7285,-18,114,-22,36.856,-0.387,55,"42",11,7303,2920,38.689
"14",14,"=","MEGHAN TRAINOR","Lips Are Movin",7042,100,830,-45,40.076,0.675,59,"6",14,7042,1423,40.076
"15",15,"+1","ALESSO","Heroes",6781,-13,112,-68,40.836,0.467,101,"51",13,6794,896,40.836
"16",16,"-1","TAYLOR SWIFT","Shake It Off",6663,-183,-962,-127,43.369,-1.319,122,"13",1,17531,9016,110.142
"17",17,"=","FALL OUT BOY","Centuries",4822,77,110,63,22.386,0.015,92,"8",17,4822,679,22.529
"18",18,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",4471,-88,-932,81,29.223,-0.36,142,"24",1,15754,4716,94.236
"19",19,"=","JEREMIH","Don't Tell 'Em f/YG",4258,-100,-576,-49,28.843,-0.423,151,"112",5,12620,1458,74.757
"20",20,"=","NICO & VINZ","In Your Arms",3915,13,46,-9,18.399,-0.379,85,"143",20,3920,1121,18.903
"21",21,"=","ELLA HENDERSON","Ghost",3594,69,486,-6,14.832,0.441,98,"27",21,3594,827,14.832
"22",22,"+1","ONE DIRECTION","Night Changes",3403,24,287,-63,12.387,0.026,33,"64",22,3403,1221,12.387
"23",23,"-1","JASON DERULO","Trumpets",3197,-264,-2390,149,17.684,-1.311,115,"55",9,8686,1238,46.628
"24",24,"=","DAVID GUETTA","Dangerous f/Sam Martin",3120,-90,-318,-72,17.788,-0.332,73,"75",22,3486,1540,19.376
"25",25,"=","FIFTH HARMONY","Sledgehammer",3087,42,474,-25,11.775,0.342,33,"76",25,3087,800,11.775
"26",26,"=","ONEREPUBLIC","I Lived",2938,45,390,-44,14.265,0.697,34,"61",26,2938,934,14.265
"27",27,"+1","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",2814,332,1865,132,18.567,1.706,10,"26/58",27,2814,1865,18.567
"28",28,"-1","CHARLI XCX","Break The Rules",2699,-34,72,3,9.759,-0.11,78,"80",24,2872,609,10.469
"29",29,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",2359,75,350,0,20.867,0.745,46,"97",28,2359,480,20.867
"30",30,"=","CHRIS BROWN","New Flame f/Usher & Rick Ross",1986,-92,-382,-61,8.795,-0.33,72,"139",26,2399,357,13.19
"31",31,"=","JESSIE J","Burnin' Up f/2 Chainz",1951,-103,-421,-108,8.718,-0.482,59,"73",28,2372,516,11.703
"32",32,"=","EDEN XO","Too Cool To Dance",1856,8,152,3,6.406,0.022,46,"1094",31,1856,410,6.406
"33",33,"=","MILKY CHANCE","Stolen Dance",1763,16,108,-12,10.74,0.141,54,"45",32,1763,256,10.74
"34",34,"+2","ED SHEERAN","Thinking Out Loud",1760,190,927,87,15.648,0.88,11,"2",34,1760,927,15.648
"35",35,"-1","BIG SEAN","I Don't F**k With You f/E-40",1702,24,138,-17,8.765,0.043,39,"229",33,1702,340,8.765
"36",36,"-1","I LOVE MAKONNEN","Tuesday f/Drake",1610,38,250,11,6.055,0.246,28,"57",35,1610,445,6.055
"37",37,"=","VANCE JOY","Riptide",1562,16,107,-9,7.363,0.073,51,"29",34,1562,214,7.589
"38",38,"=","PITBULL","Time Of Our Lives f/Ne-Yo",1539,48,362,-28,9.401,0.397,20,"132",37,1539,471,9.401
"39",39,"+1","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",1472,174,648,127,13.384,1.026,14,"187",39,1472,648,13.384
"40",40,"-1","HOODIE ALLEN","All About It f/Ed Sheeran",1350,23,222,-25,5.563,0.07,24,"205",38,1350,444,5.563
"41",41,"=","BEA MILLER","Young Blood",1028,-53,-80,-76,2.292,-0.193,62,"173",37,1207,232,3.412
"42",42,"=","ARIANA GRANDE","Santa Tell Me",1008,42,180,-3,6.114,0.71,18,"71",42,1008,603,6.114
"43",43,"+1","THE SCRIPT","Superheroes",842,-1,54,-15,2.635,0.022,33,"183",42,843,191,2.659
"44",44,"-1","FERGIE","L.A.LOVE (la la)",800,-112,-1027,63,3.073,-0.432,76,"67",19,4267,1105,18.09
"45",45,"=","USHER","I Don't Mind f/Juicy J",764,23,180,4,6.256,0.118,11,"39",45,764,257,6.256
"46",46,"+2","5 SECONDS OF SUMMER","What I Like About You",710,43,163,14,2.641,0.071,8,"1073",46,710,275,2.641
"47",47,"-1","BECKY G","Can't Stop Dancin'",676,-1,33,-33,3.537,-0.119,23,"372",46,677,171,3.681
"48",48,"-1","SHAWN MENDES","Something Big",667,-3,59,-6,1.809,-0.035,25,"225",45,670,130,1.881
"49",49,"=","PRIORY","Weekend",591,12,49,4,1.661,0.079,19,"1127",48,591,156,1.661
"50",50,"=","WIZ KHALIFA F/SNOOP & TY DOLLA","You And Your Friends",431,-4,-29,1,1.635,-0.002,5,"430",49,435,57,1.637
