"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY","Roar",16938,111,660,157,116.827,0.48,53,"2",1,16938,6098,116.827
2,"=","AVICII","Wake Me Up",14163,177,1792,-89,97.762,0.713,68,"4",2,14163,2103,97.762
3,"=","LANA DEL REY","Summertime Sadnes...",13691,20,567,-87,87.163,-0.441,92,"23/33",2,13737,1923,88.403
4,"=","LORDE","Royals",13377,306,2754,-11,88.466,1.775,52,"1",4,13377,2817,88.466
5,"=","CAPITAL CITIES","Safe And Sound",11668,-239,-1224,-110,71.676,-1.556,165,"19",2,13601,1309,86.941
6,"=","JAY Z","Holy Grail f/Just...",11296,130,1148,-32,77.553,0.83,91,"10",6,11296,2095,77.553
7,"=","LADY GAGA","Applause",10468,101,902,-39,72.565,0.633,52,"8",7,10468,3922,72.565
8,"=","DRAKE","Hold On We're Goi...",9084,193,1500,26,59.492,0.926,53,"5",8,9084,1610,59.492
9,"+1","MILEY CYRUS","Wrecking Ball",7715,261,2175,-133,53.358,1.939,22,"3",9,7715,2954,53.358
10,"-1","ROBIN THICKE","Blurred Lines f/P...",7436,-80,-1058,224,47.046,-0.385,147,"18",1,16771,2544,113.5
11,"+1","PARAMORE","Still Into You",6843,88,748,-17,40.66,0.927,147,"26",11,6843,961,40.66
12,"-1","MACKLEMORE & RYAN...","Same Love f/Mary ...",6596,-440,-2299,-234,40.364,-1.869,132,"51",5,11178,1815,71.324
13,"+1","SELENA GOMEZ","Slow Down",5932,177,1083,98,32.689,0.851,46,"35",13,5932,1167,32.689
14,"-1","ROBIN THICKE","Give It 2 U f/Ken...",5853,34,863,-184,32.335,0.173,60,"48",13,5853,1340,32.335
15,"=","BRUNO MARS","Gorilla",5720,83,1154,-133,33.602,0.229,24,"27",15,5720,1872,33.602
16,"=","TAYLOR SWIFT","Everything Has .....",5133,42,468,-8,26.895,0.568,81,"44",16,5133,990,26.895
17,"=","MAROON 5","Love Somebody",4776,-70,-1190,252,32.046,0.242,141,"95",2,13931,1278,87.913
18,"=","BRITNEY SPEARS","Work Bitch",4498,108,1243,-71,27.451,-0.171,18,"11",18,4498,3487,29.745
19,"=","EMINEM","Berzerk",4214,13,360,-16,19.49,0.009,37,"9/85",18,4214,1757,19.955
20,"=","AWOLNATION","Sail",3769,62,347,-27,17.39,0.141,133,"21",20,3769,550,17.39
21,"=","TEGAN & SARA","Closer",3511,65,339,41,17.791,0.308,109,"117",21,3511,570,17.791
22,"+1","BRUNO MARS","Treasure",3157,-15,-109,68,21.837,-0.187,145,"77",5,11434,2114,69.467
23,"+1","PINK","True Love f/Lily ...",3103,69,354,19,12.94,0.338,74,"91",23,3103,503,12.94
24,"-2","PHILLIP PHILLIPS","Gone, Gone, Gone",3073,-162,-979,-45,17.6,-0.769,128,"56",19,4407,462,24.14
25,"=","MILEY CYRUS","We Can't Stop",2780,-126,-1382,202,15.609,-0.563,120,"12",9,9405,1276,55.184
26,"=","JUSTIN TIMBERLAKE","TKO",2556,174,1605,-102,18.27,0.713,9,"58",26,2556,1724,18.27
27,"+1","IMAGINE DRAGONS","Demons",2410,101,756,25,14.537,0.513,32,"22",27,2410,772,14.537
28,"-1","BONNIE MCKEE","American Girl",2291,-78,-706,-11,9.406,-0.506,88,"80",23,3167,740,15.059
29,"=","JASON DERULO","Marry Me",2276,60,800,-56,10.894,0.191,19,"31",29,2276,856,10.894
30,"=","FIFTH HARMONY","Miss Movin' On",2212,14,214,-21,9.892,0.272,86,"112",28,2212,324,9.892
31,"=","NEIGHBOURHOOD","Sweater Weather",2174,18,166,-6,7.7,0.062,96,"38",30,2174,262,7.7
32,"=","KREWELLA","Live For The Nigh...",2032,17,170,21,9.554,0.207,73,"195",31,2032,288,9.554
33,"+1","ARMIN VAN BUUREN","This Is What It F...",1552,19,60,16,12.427,0.135,70,"122",33,1552,249,13.184
34,"+2","RIHANNA","What Now",1539,86,821,53,5.724,0.277,12,"385",34,1539,821,5.724
35,"-2","ONE DIRECTION","Best Song Ever",1495,-280,-1464,-128,6.571,-0.693,75,"71",16,5307,1660,25.473
36,"-1","J. COLE","Crooked Smile f/T...",1483,10,229,-37,6.041,0.325,45,"140",35,1483,292,6.041
37,"=","TRAVIE MCCOY","Rough Water f/Jas...",1390,92,638,2,7.152,0.645,10,"216",37,1390,705,7.152
38,"=","FALL OUT BOY","Alone Together",1339,49,239,30,5.729,0.052,45,"193",37,1339,251,5.729
39,"=","ICONA POP","All Night",1172,36,227,19,6.659,0.372,46,"169",39,1172,227,6.659
40,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",929,26,288,-3,3.756,0.092,19,"94",40,929,291,3.756
41,"+1","SARA BAREILLES","Brave",717,25,115,4,3.511,0.175,32,"37",41,717,147,3.511
42,"+1","THE WANTED","We Own The Night",671,-1,-36,-2,2.085,-0.102,39,"--",42,711,193,2.897
43,"+3","PASSENGER","Let Her Go",662,51,339,17,3.412,0.22,4,"17",43,662,339,3.412
44,"+1","CHER LLOYD","I Wish f/T.I.",655,35,240,-14,1.532,0.106,4,"205",44,655,293,1.532
45,"-4","DAFT PUNK","Lose Yourself To ...",643,-68,-174,-81,1.511,-0.189,36,"360",41,817,249,2.369
46,"+2","CHRIS BROWN","Love More f/Nicki...",635,33,80,35,2.174,0.097,10,"62",45,635,161,2.174
47,"-3","NEW POLITICS","Harlem",634,10,75,-6,2.534,-0.108,28,"317",44,634,105,2.642
48,"-1","CHRIS WALLACE","Keep Me Crazy",608,5,42,-2,1.106,0.04,31,"--",45,608,111,1.106
49,"+1","ZEDD","Stay The Night f/...",560,29,233,5,4.959,0.779,4,"82",49,560,233,4.959
