"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"18",18,"=","JAY Z & KANYE WEST N***** In Paris",4573,"-80",-562,"-109",31.507,"-0.904",99,"38",15,5155,785,36.602
"19",19,"-2","J. COLE Workout",4534,"-181",-1057,"-157",26.986,"-0.634",112,"70",12,5803,659,35.209
"20",20,"=","OUTASIGHT Tonight Is The Night",4340,"+61",346,"+17",22.813,"+0.357",104,"72",20,4340,506,22.813
"21",21,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4316,"+116",571,"+40",27.775,"+0.146",81,"23",21,4316,643,27.875
"22",22,"=","DRAKE Take Care f/Rihanna",3528,"+230",1070,"+29",27.999,"+1.280",37,"40",22,3528,1070,27.999
"23",23,"=","LMFAO Sorry For Party Rocking",3317,"+160",832,"+13",15.496,"+1.213",34,"110",23,3317,873,15.496
"24",24,"+1","FRAY Heartbeat",2976,"-74",-292,"-86",11.878,"-0.249",109,"39",22,3331,677,14.271
"25",25,"-1","MADONNA Give Me All Your Luvin'",2708,"-444",-498,"-1355",16.324,"-5.606",9,"15",20,4569,4569,39.788
"26",26,"+1","BIG SEAN Dance (A$$)",1925,"-56",-91,"-77",12.565,"-0.404",71,"74",26,2066,366,15.151
"27",27,"-1","RIHANNA You Da One",1864,"-152",-1320,"+32",12.333,"-0.932",94,"95",17,4573,3394,36.963
"28",28,"=","JOJO Disaster",1808,"-19",125,"-48",6.809,"+0.005",92,"497",28,1827,318,6.809
"29",29,"=","TRAIN Drive By",1805,"+55",358,"-12",7.456,"+0.222",29,"56",29,1805,500,7.456
"30",30,"=","BIG TIME RUSH Music Sounds Better With U",1648,"-97",-427,"-126",5.475,"-0.382",78,"924",26,2083,409,7.699
"31",31,"=","COLDPLAY Princess Of China",1484,"+28",183,"-62",7.053,"+0.224",79,"43",31,1484,303,7.053
"32",32,"=","WE THE KINGS Say You Like Me",1456,"+10",86,"-4",4.333,"+0.044",147,"379",31,1456,320,4.333
"33",33,"+1","CHRIS BROWN Turn Up The Music",1313,"+117",695,"+21",9.533,"+0.807",12,"172",33,1313,706,9.533
"34",34,"+2","AVICII Levels (ID)",1173,"+24",184,"-3",9.026,"+0.018",39,"113",34,1173,260,9.026
"35",35,"-2","DRAKE Headlines",1170,"-81",-330,"+59",8.431,"-0.549",120,"133",16,4778,754,30.781
"36",36,"-1","COBRA STARSHIP Middle Finger f/Mac Mille...",1163,"+9",29,"-23",4.859,"+0.067",51,"262",34,1163,195,4.859
"37",37,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",1142,"+27",104,"+9",4.003,"+0.122",32,"125",37,1142,295,4.003
"38",38,"=","COLBIE CAILLAT Brighter Than The Sun",1092,"-2",21,"+0",3.801,"-0.016",99,"114",34,1094,157,3.855
"39",39,"=","CHRISTINA PERRI A Thousand Years",1018,"+13",98,"-12",4.425,"+0.046",39,"35",39,1018,187,4.425
"40",40,"+1","DEV & ENRIQUE IGLESIAS Naked",962,"+26",153,"+9",3.241,"+0.127",23,"837",40,962,318,3.241
"41",41,"-1","WILL.I.AM T.H.E (The Hardest Ever)",903,"-69",-546,"-29",2.986,"-0.380",67,"287",30,1534,355,5.769
"42",42,"=","TYGA Rack City",886,"+54",266,"+46",8.427,"+0.505",17,"18",42,886,287,8.427
"43",43,"=","JASON DERULO Breathing",845,"+72",403,"+20",2.856,"+0.231",9,"584",43,845,403,2.856
"44",44,"=","FLO RIDA Wild Ones f/Sia",769,"+50",310,"+8",10.356,"+0.536",9,"55",44,769,310,10.356
"45",45,"+1","CALVIN HARRIS Feel So Close",648,"+53",396,"+22",8.763,"+0.635",4,"264",45,648,396,8.763
"46",46,"+1","RIHANNA Talk That Talk f/Jay Z",572,"+47",224,"+47",3.79,"-0.005",6,"136",46,572,224,3.888
"47",47,"+1","CHIDDY BANG Ray Charles",501,"-6",117,"-30",1.294,"-0.017",8,"1005",46,507,150,1.311
"48",48,"--","HAVANA BROWN We Run The Night f/Pitbull",496,"--",231,"--",3.751,"--",1,"723",48,496,231,3.751
"49",49,"=","CHILDISH GAMBINO Heartbeat",492,"+18",63,"+20",1.848,"+0.103",22,"298",44,492,88,2.366
"50",50,"--","ALL-AMERICAN REJECTS Beekeeper's Daughte...",461,"--",204,"--",1.036,"--",1,"--",50,461,204,1.036
