"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"+1","MARK RONSON","Uptown Funk f/Bruno Mars",15889,231,2384,-247,108.226,1.713,73,"1",1,15889,3126,108.226
"2",2,"-1","NICK JONAS","Jealous",15859,-128,-115,-131,97.548,-0.177,133,"19",1,16139,1846,98.442
"3",3,"=","TAYLOR SWIFT","Blank Space",15515,-57,-1351,256,106.952,-0.015,86,"4",1,18014,3248,118.647
"4",4,"+1","SAM SMITH","I'm Not The Only One",14636,23,62,23,89.299,0.141,119,"15",4,14636,2111,89.299
"5",5,"-1","ARIANA GRANDE & THE WEEKND","Love Me Harder",14335,-356,-1225,-289,78.987,-1.942,107,"33",3,15619,1751,93.102
"6",6,"=","HOZIER","Take Me To Church",13624,110,1047,-108,86.217,0.917,101,"6",5,13624,2004,86.217
"7",7,"+1","ED SHEERAN","Thinking Out Loud",10670,275,2241,-214,73.122,1.735,46,"2",7,10670,3319,73.122
"8",8,"-1","SELENA GOMEZ","The Heart Wants What It Wants",10469,-53,3,-88,67.339,-0.289,77,"21",7,10523,2058,67.628
"9",9,"=","MEGHAN TRAINOR","Lips Are Movin",10354,230,755,115,63.304,1.595,94,"7",8,10354,1423,63.304
"10",10,"=","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",7666,6,-22,-48,40.49,-0.926,45,"41",10,7777,2403,48.466
"11",11,"=","MAROON 5","Animals",7343,-222,-2127,137,46.41,-1.648,121,"30",1,17381,3186,114.705
"12",12,"=","ALESSO","Heroes",6982,18,79,33,40.172,0.15,136,"34",12,7022,896,44.035
"13",13,"+1","LILLYWOOD & ROBIN SCHULZ","Prayer In C",6216,178,958,51,40.443,0.734,81,"38",13,6216,1413,40.443
"14",14,"-1","ELLA HENDERSON","Ghost",6189,144,527,112,27.704,0.525,133,"9",13,6189,1207,27.704
"15",15,"=","FALL OUT BOY","Centuries",6057,88,509,-69,31.686,0.835,127,"5",15,6057,756,31.686
"16",16,"=","PITBULL","Time Of Our Lives f/Ne-Yo",5892,92,998,-86,34.064,0.905,55,"23",16,5892,1390,34.064
"17",17,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",5583,59,664,-66,31.135,0.045,49,"43",17,5583,1306,31.135
"18",18,"=","CALVIN HARRIS","Blame f/John Newman",5375,-147,-1988,294,43.797,-0.447,136,"92",3,13993,1988,88.09
"19",19,"=","ONEREPUBLIC","I Lived",4954,-31,240,-121,22.638,0.18,69,"20",19,4985,1083,22.638
"20",20,"=","FIFTH HARMONY","Sledgehammer",4656,40,71,12,20.046,0.246,68,"32",19,4656,800,20.247
