"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY","Roar",16886,-79,-290,-139,113.174,-0.693,66,"4",1,17176,6098,117.145
2,"=","LORDE","Royals",16176,84,1385,-209,106.258,0.395,65,"2",2,16176,2817,106.258
3,"=","AVICII","Wake Me Up",15964,72,545,-14,106.916,0.805,81,"3",2,15964,2103,106.916
4,"=","LANA DEL REY","Summertime Sadnes...",11788,-204,-1739,-105,72.035,-1.606,105,"36/49",2,13737,1923,88.403
5,"=","JAY Z","Holy Grail f/Just...",11689,6,13,-5,74.795,-0.199,104,"18",5,11700,2095,78.442
6,"=","LADY GAGA","Applause",11253,24,298,-73,77.477,0.086,65,"11",6,11253,3922,77.477
7,"=","MILEY CYRUS","Wrecking Ball",11231,257,1951,-18,79.114,2.071,35,"5",7,11231,2954,79.114
8,"=","DRAKE","Hold On We're Goi...",10046,114,288,101,65.064,1.068,66,"8",7,10046,1610,65.064
9,"=","CAPITAL CITIES","Safe And Sound",7951,-288,-2148,94,55.641,-1.495,178,"29",2,13601,1309,86.941
10,"=","PARAMORE","Still Into You",7628,-35,262,-169,45.635,-0.711,160,"31",10,7663,961,46.958
11,"=","SELENA GOMEZ","Slow Down",7418,113,830,-2,42.961,0.832,59,"41",11,7418,1167,42.961
12,"=","BRUNO MARS","Gorilla",6494,-15,209,-47,38.774,0.007,37,"24",12,6509,1872,38.774
13,"=","ROBIN THICKE","Give It 2 U f/Ken...",6275,5,116,-39,33.563,-0.229,73,"62",13,6293,1340,33.892
14,"=","TAYLOR SWIFT","Everything Has .....",5646,53,251,81,31.815,0.063,94,"46",14,5646,990,31.815
15,"=","BRITNEY SPEARS","Work Bitch",5477,46,310,-53,31.994,0.334,31,"21",15,5477,3487,31.994
16,"=","JUSTIN TIMBERLAKE","TKO",4769,93,1120,-130,28.476,0.675,22,"74",16,4769,1724,28.476
17,"=","AWOLNATION","Sail",4060,-12,-4,-42,18.549,0.062,146,"37",17,4079,550,18.549
18,"=","TEGAN & SARA","Closer",4048,29,222,-9,19.846,0.196,122,"127",18,4048,570,19.846
19,"+1","IMAGINE DRAGONS","Demons",3920,150,962,28,23.019,1.162,45,"13",19,3920,964,23.019
