"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13964,-9,-94,8,91.268,-0.253,101,"10",1,14127,1893,93.336
2,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13313,8,905,-183,81.101,-0.125,111,"9",2,13313,1685,81.226
3,"=","ADELE Someone Like You",13303,59,640,-84,91.585,0.501,72,"3",2,13303,2614,91.585
4,"=","FOSTER THE PEOPLE Pumped Up Kicks",12000,-13,79,-42,70.084,-0.009,96,"6",3,12112,1356,70.246
5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",10888,125,543,-1,65.927,0.599,126,"11",5,10888,1097,65.927
6,"=","DAVID GUETTA Without You f/Usher",8973,204,1538,102,54.109,0.645,52,"8",6,8973,1586,54.109
7,"=","LADY GAGA You And I",7764,40,125,48,44.297,-0.177,70,"12",7,7764,1553,44.474
8,"=","DEV In The Dark",7573,65,468,53,49.899,0.131,81,"16",8,7573,1224,49.899
9,"=","LMFAO Party Rock Anthem",7195,-88,-488,-30,49.544,0.067,160,"14",1,14043,1859,94.193
10,"=","BAD MEETS EVIL Lighters f/Bruno Mars",7023,-201,-1866,34,42.798,-2.166,114,"38",2,11835,1599,78.403
11,"=","LMFAO Sexy And I Know It",6719,124,973,-61,42.903,0.917,52,"2",11,6719,1530,42.903
12,"=","PITBULL Give Me Everything f/Ne-Yo",6250,-70,-504,-15,43.157,-0.438,160,"44",1,14233,1811,95.596
13,"+1","RIHANNA We Found Love f/Calvin Harris",5953,197,1612,-67,40.544,1.332,23,"4",13,5953,2184,40.544
14,"-1","NICKI MINAJ Super Bass",5946,-70,-502,47,40.36,-0.358,160,"20",3,12009,1188,73.23
15,"+1","JASON DERULO It Girl",5598,38,221,-46,27.179,0.144,61,"13",15,5598,1048,27.179
16,"-1","BRITNEY SPEARS I Wanna Go",5502,-230,-1415,-59,36.087,-1.359,126,"60",1,12853,1768,82.422
17,"=","KATY PERRY Last Friday Night (T.G.I.F.)",5332,-91,-953,91,28.473,-1.068,143,"56",1,14935,2322,96.531
18,"=","KELLY CLARKSON Mr. Know It All",4816,46,246,2,24.303,0.045,44,"21",18,4816,1093,24.348
19,"=","ALEXANDRA STAN Mr. Saxobeat",4585,64,232,76,38.816,0.396,86,"27",19,4585,673,38.816
20,"=","THE SCRIPT Nothing",4360,45,29,20,20.319,0.097,80,"34",18,4360,722,20.667
21,"+1","ANDY GRAMMER Keep Your Head Up",3179,21,84,37,13.666,0.138,114,"73",21,3179,355,13.666
22,"-1","RIHANNA Cheers (Drink To That)",3021,-222,-2024,80,15.635,-1.069,82,"17",10,8085,1594,43.942
23,"=","NEW BOYZ Better With The Lights Off",2694,-33,-49,-24,9.831,-0.207,74,"42",23,2777,423,10.454
24,"=","LIL WAYNE How To Love",2620,-44,-275,-5,17.714,-0.333,135,"28",9,8047,1328,45.275
25,"+2","BRUNO MARS It Will Rain",2502,212,1172,77,14.601,1.153,15,"33",25,2502,1172,14.601
26,"-1","NICKI MINAJ Fly f/Rihanna",2472,60,619,-32,11.099,0.467,30,"41",25,2472,651,11.099
27,"-1","BRITNEY SPEARS Criminal",2398,92,641,22,11.719,0.453,27,"126",26,2398,641,11.719
28,"=","SELENA GOMEZ & THE SCENE Love You Like A...",2156,46,291,46,10.883,0.27,56,"29",26,2156,306,10.883
29,"+2","KATY PERRY The One That Got Away",2029,268,1372,219,10.75,1.364,11,"120",29,2029,1372,10.75
30,"-1","PATRICK STUMP This City f/Lupe Fiasco",1997,-3,-45,1,8.544,-0.076,51,"114",25,2046,386,8.768
31,"+1","FLO RIDA Good Feeling",1844,122,472,53,10.397,0.726,23,"18",30,1844,516,10.397
32,"-2","LLOYD Dedication To My Ex...",1781,0,146,-9,5.824,-0.216,45,"153",29,1781,315,6.04
33,"=","GAVIN DEGRAW Not Over You",1413,16,77,16,5.55,0.091,54,"43",31,1413,310,5.55
34,"=","JESSIE J Domino",1340,36,175,15,6.008,0.188,32,"69",34,1340,335,6.008
35,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",1246,6,87,-10,3.343,-0.027,22,"265",35,1246,446,3.37
36,"=","THE BAND PERRY If I Die Young",1220,-17,-94,4,9,-0.039,160,"39",11,6052,768,32.555
37,"=","AFROJACK Take Over Control f/Eva Simons",1152,-27,-502,63,13.419,-0.159,120,"67",24,2836,435,23.455
38,"=","HOT CHELLE RAE I Like It Like That f/New...",1068,25,148,-11,4.063,0.236,18,"84",38,1068,407,4.063
39,"=","ENRIQUE IGLESIAS I Like How It Feels",1061,31,273,-5,5.77,0.121,16,"243",39,1061,322,5.77
40,"=","LADY ANTEBELLUM Just A Kiss",1040,24,184,-8,4.142,0.078,27,"32",38,1040,262,4.142
41,"+1","NICKELBACK When We Stand Together",1003,14,128,-13,3.805,0.041,16,"76",40,1003,457,3.805
42,"-1","JENNIFER LOPEZ Papi",990,1,433,-55,4.161,0.182,10,"140",41,990,488,4.161
43,"=","BREATHE CAROLINA Blackout",968,20,141,13,3.441,0.199,54,"132",40,968,141,3.441
44,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",918,18,104,17,3.462,0.019,37,"87",41,918,196,3.462
45,"=","T-PAIN 5 O'clock f/Wiz Khalifa",906,60,297,21,9.009,0.224,10,"15",45,906,297,9.009
46,"+1","WE THE KINGS Say You Like Me",617,4,36,-13,1.316,0.01,29,"--",45,617,320,1.377
47,"+1","COLDPLAY Paradise",593,-8,175,-75,2.278,0.105,4,"19",47,601,250,2.278
48,"+1","BEYONCE Countdown",556,19,210,-29,1.177,0.08,3,"--",48,556,255,1.177
49,"-3","MATT NATHANSON Faster",555,-92,-656,-59,2.4,-0.284,98,"122",32,1277,166,4.717
50,"=","DRAKE Headlines",552,35,206,28,3.217,0.186,2,"22",50,552,206,3.217
