"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"26",26,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1886,21,192,-23,8.938,0.099,50,"30",26,1886,306,8.938
"27",27,"=","NICKI MINAJ Fly f/Rihanna",1879,26,378,-69,8.33,0.108,24,"43",27,1879,643,8.33
"28",28,"=","BRITNEY SPEARS Criminal",1817,62,455,-23,8.48,0.074,21,"226",28,1817,596,8.48
"29",29,"+1","LLOYD Dedication To My Ex...",1646,11,148,-25,6.015,-0.013,39,"141",29,1646,315,6.038
"30",30,"-1","AFROJACK Take Over Control f/Eva Simons",1593,-60,-452,66,16.502,-0.279,114,"67",24,2836,435,23.455
"31",31,"+2","BRUNO MARS It Will Rain",1470,140,973,80,9.593,0.918,9,"53",31,1470,973,9.593
"32",32,"-1","FLO RIDA Good Feeling",1431,60,476,-3,7.041,0.425,17,"44",31,1431,501,7.041
"33",33,"-1","GAVIN DEGRAW Not Over You",1337,1,45,-33,5.117,0.021,48,"40",31,1337,310,5.117
"34",34,"=","THE BAND PERRY If I Die Young",1293,-21,-212,10,9.871,0.03,154,"39",11,6052,768,32.555
"35",35,"+2","NICOLE SCHERZINGER Don't Hold Your Breat...",1173,14,302,-43,2.991,0.044,16,"455",35,1173,446,2.991
"36",36,"=","JESSIE J Domino",1171,9,100,-23,5.258,0.171,26,"108",35,1171,335,5.258
"37",37,"-2","MATT NATHANSON Faster",1163,-47,-99,-32,4.192,-0.122,92,"111",32,1277,166,4.717
"38",38,"=","DEMI LOVATO Skyscraper",970,-8,-60,12,5.276,0.039,61,"48",35,1122,194,7.038
"39",39,"=","HOT CHELLE RAE I Like It Like That f/New...",930,10,251,-45,3.195,0.069,12,"25",39,930,407,3.195
"40",40,"+1","LADY ANTEBELLUM Just A Kiss",914,58,240,55,3.639,0.239,21,"31",40,914,240,3.639
"41",41,"-1","NICKELBACK When We Stand Together",889,14,246,-53,3.253,0.098,10,"84",40,889,457,3.253
"42",42,"=","BREATHE CAROLINA Blackout",843,16,107,1,2.462,0.039,48,"173",40,843,136,2.462
"43",43,"+2","ENRIQUE IGLESIAS I Like How It Feels",840,52,317,17,4.709,0.28,10,"105",43,840,317,4.709
"44",44,"-1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",823,9,44,-4,2.983,0.035,31,"86",41,823,196,3.118
"45",45,"+2","KATY PERRY The One That Got Away",740,83,409,41,4.461,0.253,5,"323",45,740,409,4.461
"46",46,"-2","WIZ KHALIFA No Sleep",731,-59,-323,-51,2.514,-0.15,59,"115",34,1093,246,3.907
"47",47,"+1","T-PAIN 5 O'clock f/Wiz Khalifa",647,38,270,-1,7.473,0.32,4,"17",47,647,271,7.473
"48",48,"+2","JENNIFER LOPEZ Papi",624,68,211,34,3.084,0.278,4,"83",48,624,244,3.084
"49",49,"-3","IYAZ Pretty Girls",607,-109,-1126,106,2.776,-0.371,129,"65",17,4770,659,22.767
"50",50,"-1","WE THE KINGS Say You Like Me",596,15,97,10,1.372,0.044,23,"--",45,596,320,1.372
