"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY","Wide Awake",14028,-36,114,-143,99.132,-0.43,74,"6",1,14124,2824,100.029
2,"=","ELLIE GOULDING","Lights",13592,52,409,-28,98.112,0.103,176,"9",2,13592,1482,98.112
3,"=","RIHANNA","Where Have You Been",11881,-109,-870,10,84.951,-0.454,111,"27",2,12963,1884,95.69
4,"=","MAROON 5","Payphone f/Wiz Khali...",11670,-122,-1196,100,91.008,-0.787,110,"16/67",1,14353,3415,107.136
5,"+1","DAVID GUETTA","Titanium f/Sia",10325,35,696,-133,72.01,0.631,118,"14",5,10325,1091,72.01
6,"-1","CARLY RAE JEPSEN","Call Me Maybe",10207,-188,-1029,-60,70.716,-1.879,146,"3",1,14563,1711,111.23
7,"=","USHER","Scream",9518,-45,-74,-121,66.865,-0.084,100,"24",6,9627,2323,68.266
8,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",8696,99,678,8,55.909,-0.032,98,"23",8,8696,1254,55.941
9,"=","DEMI LOVATO","Give Your Heart A Br...",8237,133,787,81,57.971,1.02,157,"25",9,8237,1250,57.971
10,"=","GOTYE","Somebody That I Used...",7639,-120,-744,-39,51.453,-0.802,156,"21",1,14242,2018,106.819
11,"=","PINK","Blow Me (One Last Ki...",7201,103,804,-73,47.537,0.574,31,"10",11,7201,2737,47.537
12,"=","CHER LLOYD","Want U Back",6844,47,632,-51,41.149,0.09,84,"7",11,6844,1103,41.149
13,"=","FLO RIDA","Whistle",6744,143,952,45,48.304,0.959,60,"1",13,6744,1412,48.304
14,"=","OWL CITY & CARLY RAE...","Good Time",5839,56,682,-113,37.355,0.537,39,"8",14,5839,1961,37.355
15,"=","HAVANA BROWN","We Run The Night f/P...",5644,56,210,81,41.217,0.542,174,"35",14,5644,544,41.217
16,"=","THE WANTED","Chasing The Sun",4435,-9,229,-79,25.696,0.26,92,"39",16,4444,656,25.696
17,"+1","NEON TREES","Everybody Talks",4093,87,633,-17,28.204,0.886,117,"15",17,4093,669,28.204
18,"-1","ONE DIRECTION","One Thing",4065,-310,-1142,-236,21.086,-1.354,90,"48",13,5433,975,29.694
19,"=","JUSTIN BIEBER","As Long As You Love ...",3649,99,801,-8,24.563,1.156,30,"5",19,3649,1096,24.563
20,"=","NO DOUBT","Settle Down",3146,93,1204,-118,17.906,0.562,17,"75",20,3146,1467,17.906
21,"+2","MAROON 5","One More Night",2932,191,1204,61,16.841,0.9,17,"13",21,2932,1204,16.841
22,"-1","KELLY CLARKSON","Dark Side",2877,58,230,30,16.825,0.462,56,"31",20,2877,493,16.825
23,"-1","GROUPLOVE","Tongue Tied",2801,38,201,25,16.486,0.353,102,"53",20,2801,433,16.486
24,"=","FUN.","Some Nights",2676,104,715,41,16.28,0.648,55,"4",24,2676,715,16.28
25,"=","JASON MRAZ","I Won't Give Up",2573,41,227,1,17.281,0.284,111,"17",22,2573,276,17.281
26,"=","NICKI MINAJ","Pound The Alarm",2483,96,857,-34,14.305,0.715,19,"26",26,2483,1036,14.305
27,"=","ALEX CLARE","Too Close",2285,74,468,44,14.96,0.627,67,"12",27,2285,468,14.96
28,"=","OUTASIGHT","Now Or Never",2180,23,84,-7,11.591,0.341,86,"170",25,2180,320,11.591
29,"+1","PITBULL","Back In Time",1727,4,-568,151,12.484,0.089,128,"70",14,6235,925,42.751
30,"-1","JUSTIN BIEBER","Boyfriend",1702,-31,-138,31,8.286,-0.122,131,"54",9,7937,4726,51.515
31,"=","GYM CLASS HEROES","Fighter f/Ryan Tedde...",1420,-116,-1034,52,9.944,-0.742,96,"37",13,5862,1441,35.394
32,"=","B.O.B","Both Of Us f/Taylor ...",1311,-21,-154,-4,9.412,-0.099,83,"82",23,3144,577,17.595
33,"=","CHRIS BROWN","Don't Wake Me Up",1202,35,168,39,6.101,0.132,48,"65",33,1202,326,6.101
34,"=","OLLY MURS","Heart Skips A Beat",1161,33,174,-4,5.905,0.289,22,"154",34,1161,343,5.905
35,"=","LINKIN PARK","Burn It Down",1094,6,49,-9,4.37,0.06,59,"73",35,1094,217,4.37
36,"+1","K'NAAN","Hurt Me Tomorrow",979,14,66,18,3.419,0.018,49,"182",36,997,308,3.679
37,"+1","MATCHBOX TWENTY","She's So Mean",973,16,-4,34,4.416,0.072,48,"49",34,1028,574,4.492
38,"-2","RITA ORA","How We Do (Party)",973,-53,-763,115,4.741,-0.019,100,"160",21,3424,620,16.657
39,"+1","CA$H OUT","Cashin' Out",666,42,120,51,1.995,0.119,15,"51",39,666,126,1.995
40,"+1","PITBULL","Get It Started f/Sha...",625,16,14,20,2.811,0.07,20,"157",40,625,182,3.263
41,"+1","AFROJACK & SHERMANOL...","Can't Stop Me",602,1,20,-19,7.6,0.065,30,"286",40,603,101,7.76
42,"+1","MARINA AND THE DIAMO...","Primadonna",598,11,51,2,2.097,-0.124,27,"259",42,598,93,2.411
43,"+1","CONOR MAYNARD","Vegas Girl",550,30,198,5,1.523,0.079,7,"--",43,550,198,1.523
44,"-5","SAMMY ADAMS","Only One",547,-92,-544,-61,2.48,-0.419,77,"348",32,1295,230,6.013
45,"+1","BIG TIME RUSH","Windows Down",488,30,240,8,1.593,0.057,4,"131",45,488,253,1.593
46,"-1","JENNIFER LOPEZ","Goin' In f/Flo Rida",485,2,-36,23,1.656,0.072,40,"274",42,648,275,2.274
47,"=","CHRIS RENE","Trouble",459,11,55,7,0.758,-0.016,13,"--",45,459,124,0.789
48,"=","DAVID GUETTA","I Can Only Imagine f...",456,10,105,-11,3.112,-0.022,6,"360",47,456,133,3.134
49,"=","AUSTIN MAHONE","Say Somethin",424,6,51,5,1.713,0,11,"328",48,424,183,1.873
50,"=","TREY SONGZ","Heart Attack",410,1,62,-9,1.901,0.021,6,"85",48,410,122,1.901
