"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Set Fire To The Rain",13649,44,276,-33,88.557,-0.226,89,"4",1,13649,2301,88.783
2,"=","FLO RIDA Good Feeling",11816,-64,-460,97,71.376,-0.148,150,"20",1,13154,1657,85.747
3,"=","JESSIE J Domino",11725,81,761,-50,65.462,-0.101,159,"28",3,11725,1524,65.563
4,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",10565,88,1007,-64,60.316,0.689,73,"14",4,10565,1674,60.316
5,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",10164,249,2140,-130,67.195,1.385,45,"3",5,10164,2321,67.195
6,"=","RIHANNA We Found Love f/Calvin Harris",9505,-80,-499,22,71.948,-0.259,150,"30",1,14238,2184,95.593
7,"=","PITBULL F/CHRIS BROWN International Love",8667,128,935,46,56.61,1.271,111,"25",7,8667,1086,56.61
8,"+1","GYM CLASS HEROES Ass Back Home",7617,81,561,12,49.152,0.743,90,"29",8,7617,1379,49.152
9,"-1","BRUNO MARS It Will Rain",7530,-83,-1316,262,45.171,-0.248,142,"38",1,13635,2024,86.477
10,"=","KATY PERRY The One That Got Away",7316,-162,-2237,182,39.876,-1.145,138,"70",1,13402,1631,80.623
11,"=","GAVIN DEGRAW Not Over You",7025,-14,116,-45,37.82,-0.113,181,"42",10,7039,547,37.933
12,"=","WANTED Glad You Came",6571,166,972,31,39.267,0.837,45,"7",12,6571,1330,39.267
13,"=","SELENA GOMEZ & THE SCENE Love You Like A...",6178,-126,-1153,59,34.031,-0.28,183,"44",6,9154,1208,48.131
14,"=","LMFAO Sexy And I Know It",5682,13,-409,127,32.844,0.063,179,"12",2,12000,1530,74.768
15,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",5505,156,1002,41,34.515,0.469,90,"18",15,5505,1002,34.515
16,"=","OUTASIGHT Tonight Is The Night",4958,64,398,-35,24.792,0.329,113,"51",16,4958,572,24.792
17,"=","DRAKE Take Care f/Rihanna",4545,76,657,-118,35.866,0.763,46,"26",17,4545,1220,35.866
18,"+1","BREATHE CAROLINA Blackout",3928,-105,-660,-91,19.608,-0.372,181,"64",17,4661,498,24.36
19,"+1","LMFAO Sorry For Party Rocking",3906,-5,304,-138,16.772,-0.081,43,"73",19,3911,1009,16.853
20,"-2","HOT CHELLE RAE I Like It Like That f/New...",3895,-187,-1078,-131,14.924,-0.769,145,"45",15,5237,639,24.246
21,"+1","KATY PERRY Part Of Me",3615,453,2249,209,27.536,2.367,9,"2",21,3661,3625,31.672
22,"-1","JAY Z & KANYE WEST N***** In Paris",3419,-116,-871,44,24.164,-0.414,108,"31",15,5155,785,36.602
23,"=","MADONNA Give Me All Your Luvin'",2787,-42,-79,-115,15.296,-0.475,18,"46",20,4569,4569,39.788
24,"=","J. COLE Workout",2631,-114,-1378,149,18.687,-0.68,121,"68",12,5803,659,35.209
25,"=","CHRIS BROWN Turn Up The Music",2516,98,924,-40,13.28,0.335,21,"8",25,2516,987,13.28
