"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"+1","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",15621,-6,-78,-51,93.458,0.015,95,10,1,15699,4716,94.236
"2",2,"-1","TAYLOR SWIFT","Shake It Off",15360,-309,-1768,-229,97.936,-1.342,75,1,1,17531,9016,110.142
"3",3,"+1","TOVE LO","Habits (Stay High)",14877,377,2460,249,97.131,1.93,131,15,3,14877,2460,97.131
"4",4,"-1","IGGY AZALEA","Black Widow f/Rita Ora",14321,-294,-2345,37,93.591,-1.352,125,27,1,17547,2437,115.226
"5",5,"=","MEGHAN TRAINOR","All About That Bass",13440,-327,-1860,-164,94.682,-1.543,116,3,1,17875,3030,116.17
"6",6,"=","JEREMIH","Don't Tell 'Em f/YG",12589,-31,36,-33,71.503,-0.115,104,21,5,12620,1458,74.757
"7",7,"=","ED SHEERAN","Don't",11160,122,693,95,69.055,0.699,111,24,7,11160,1458,69.055
"8",8,"=","MAROON 5","Animals",11138,435,2479,196,76.106,3.275,39,5,8,11138,2479,76.106
"9",9,"=","CALVIN HARRIS","Blame f/John Newman",9295,92,746,29,58.89,0.841,54,17,8,9295,1988,58.89
"10",10,"+1","MR PROBZ","Waves",7865,174,1047,85,55.091,0.661,111,26,10,7865,1047,55.091
"11",11,"+1","NICK JONAS","Jealous",7732,149,692,69,41.065,0.863,51,28,11,7732,1846,41.065
"12",12,"+1","JASON DERULO","Trumpets",7512,104,582,37,39.63,0.795,68,11,12,7512,1238,39.63
"13",13,"-3","ECHOSMITH","Cool Kids",7465,-248,-815,-253,39.729,-0.938,146,19,8,8425,978,46.431
"14",14,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",5774,-34,-112,8,53.559,-0.393,156,30,6,11598,1590,74.965
"15",15,"=","CHARLI XCX","Boom Clap",5650,-91,-468,-5,37.717,-0.399,140,84,1,16743,2210,108.049
"16",16,"+1","SAM SMITH","I'm Not The Only One",5644,96,826,-39,27.898,0.589,37,13,16,5644,1424,27.898
"17",17,"-1","ARIANA GRANDE","Break Free f/Zedd",5558,-112,-1334,195,43.829,-1.524,119,57,4,14321,2327,87.942
"18",18,"+1","ARIANA GRANDE & THE WEEKND","Love Me Harder",5192,180,1453,-15,32.62,1.54,25,39,18,5192,1751,32.62
"19",19,"-1","PITBULL","Fireball f/John Ryan",5140,-101,-346,-71,23.23,-0.596,90,16,17,5516,739,26.223
"20",20,"=","ONE DIRECTION","Steal My Girl",4934,51,448,24,18.707,0.042,33,25,19,4934,2502,18.707
"21",21,"+1","FERGIE","L.A.LOVE (la la)",3792,66,586,-9,16.414,0.464,29,59,21,3792,1105,16.414
"22",22,"+1","NICO & VINZ","In Your Arms",3537,17,113,15,15.933,-0.195,38,89,22,3537,1121,16.487
"23",23,"-2","5 SECONDS OF SUMMER","Amnesia",3484,-278,-1871,-83,15.215,-1.385,108,68,14,5943,912,27.287
"24",24,"+1","ALESSO","Heroes",3327,77,210,48,18.279,0.389,54,66,24,3327,589,18.279
"25",25,"-1","MAROON 5","Maps",3238,-94,-494,-92,21.701,-0.637,138,61,2,14278,4866,79.434
"26",26,"+1","MARY LAMBERT","Secrets",2911,-9,-27,-25,12.418,-0.008,63,115,26,2950,817,12.871
"27",27,"+1","GWEN STEFANI","Baby Don't Lie",2841,214,895,-13,13.233,0.502,12,55,27,2841,2651,20.798
"28",28,"+1","FALL OUT BOY","Centuries",2485,36,349,-19,13.226,0.157,45,14,28,2485,556,13.226
"29",29,"+2","MEGHAN TRAINOR","Lips Are Movin",2318,195,1317,49,10.121,1.064,12,45,29,2318,1317,10.121
"30",30,"-4","IGGY AZALEA","Beg For It f/MØ",2272,-648,1138,-1782,17.439,-8.875,8,41,26,2920,2920,26.314
"31",31,"+1","KENDRICK LAMAR","i",2131,16,121,10,11.844,-0.15,34,69,29,2131,591,13.612
"32",32,"+1","DAVID GUETTA","Dangerous f/Sam Martin",2121,65,260,77,11.895,0.374,26,71,31,2121,1540,16.342
"33",33,"-3","COLDPLAY","A Sky Full Of Stars",2100,-230,-1696,-100,17.71,-0.847,125,75,12,6757,946,41.834
"34",34,"+2","HOZIER","Take Me To Church",2004,86,528,24,6.928,0.374,19,7,34,2004,674,6.928
"35",35,"-1","CHARLI XCX","Break The Rules",1993,-3,138,-35,7.128,0.097,31,266,32,1996,609,7.128
"36",36,"-1","KIM CESARION","Undressed",1942,-44,-136,-52,6.613,-0.205,82,146,29,2078,260,7.093
"37",37,"+2","TAYLOR SWIFT","Blank Space",1767,443,1767,443,15.044,3.324,4,2,37,1767,1767,15.044
"38",38,"-1","BEBE REXHA","Can't Stop Drinking About You",1754,40,85,27,5.679,0.174,71,166,35,1754,292,5.679
"39",39,"-1","TINASHE","2 On f/Schoolboy Q",1399,-86,-676,15,10.712,-0.02,145,157,20,3927,419,21.823
"40",40,"=","CHRIS BROWN","New Flame f/Usher & Rick Ross",1264,35,201,6,5.865,0.213,25,80,40,1264,255,5.865
"41",41,"+2","ELLA HENDERSON","Ghost",1164,17,107,13,3.289,0.024,51,34,40,1164,172,3.291
"42",42,"-1","RIXTON","Wait On Me",1078,-148,-504,-121,4.075,-0.372,71,371,32,1650,352,5.49
"43",43,"-1","NICKI MINAJ","Anaconda",1020,-130,-1435,117,6.738,-0.464,88,56,21,4506,974,22.917
"44",44,"=","JESSIE J","Burnin' Up f/2 Chainz",905,26,166,-14,7.437,0.327,12,153,44,905,468,7.437
"45",45,"+1","COBRA STARSHIP","Never Been In Love f/Icona Pop",775,8,-5,20,2.461,0.027,44,567,43,792,140,2.47
"46",46,"-1","HILARY DUFF","All About You",765,-89,-412,-94,1.463,-0.164,56,736,39,1177,454,2.842
"47",47,"=","TREY SONGZ","Touchin, Lovin f/Nicki Minaj",745,18,67,22,3.732,0.017,17,109,46,745,142,3.732
"48",48,"=","BEA MILLER","Young Blood",725,20,41,7,1.549,0.038,15,385,46,725,173,1.549
"49",49,"=","MILKY CHANCE","Stolen Dance",650,18,99,-2,2.839,0.099,7,43,49,650,161,2.839
"50",50,"=","VANCE JOY","Riptide",634,23,88,5,2.512,0.042,4,49,50,634,123,2.512
