"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5","One More Night",13333,85,1387,-89,89.544,1.301,77,"4",1,13333,1593,89.544
"2",2,"=","PINK","Blow Me (One Last Ki...",12727,-20,321,-51,88.918,0.754,91,"29",1,12747,2737,88.918
"3",3,"=","JUSTIN BIEBER","As Long As You Love ...",11123,135,834,-6,78.318,0.459,90,"12",3,11123,1300,78.318
"4",4,"=","OWL CITY & CARLY RAE...","Good Time",10510,11,497,-67,68.711,-0.164,99,"16",4,10510,1961,69.602
"5",5,"=","NEON TREES","Everybody Talks",10371,-33,-317,20,62.219,-0.148,177,"28",3,10891,1632,66.269
"6",6,"=","FLO RIDA","Whistle",9876,-305,-1176,-142,58.619,-1.309,120,"13",1,12179,1412,76.089
"7",7,"=","TAYLOR SWIFT","We Are Never Ever Ge...",9622,175,876,160,69.983,1.378,50,"7",7,9622,4592,69.983
"8",8,"=","FUN.","Some Nights",9359,107,750,16,61.162,1.101,115,"8",8,9359,1295,61.162
"9",9,"=","ALEX CLARE","Too Close",8167,127,813,119,52.145,0.743,127,"11",9,8167,1328,52.145
"10",10,"=","ELLIE GOULDING","Lights",7429,-147,-789,45,55.467,-1.32,236,"56",1,13999,1482,101.262
"11",11,"=","NICKI MINAJ","Pound The Alarm",6402,-108,-146,-124,38.48,-0.831,79,"38",11,6583,1036,45.522
"12",12,"=","KATY PERRY","Wide Awake",6314,-4,-603,214,41.497,-0.4,134,"46",1,14124,2824,100.029
"13",13,"=","CHRIS BROWN","Don't Wake Me Up",6157,38,501,-63,47.961,0.142,108,"26",13,6157,982,47.961
"14",14,"=","ENRIQUE IGLESIAS","Finally Found You f/...",5192,114,534,86,33.067,0.707,35,"18",14,5192,1803,33.067
"15",15,"=","PSY","Gangnam Style",4971,139,1141,-71,38.409,1.459,24,"3",15,4971,1695,38.409
"16",16,"+1","NE-YO","Let Me Love You",4540,118,796,33,35.732,0.692,55,"23",16,4540,796,35.732
"17",17,"-1","KARMIN","Hello",4473,17,185,61,23.442,0.102,57,"54",16,4491,1012,25.698
"18",18,"=","TRAIN","50 Ways To Say Goodb...",3871,23,262,5,20.978,0.292,60,"15",17,3871,717,20.978
"19",19,"+1","DAVID GUETTA","I Can Only Imagine f...",3519,41,177,18,19.633,0.279,66,"69",19,3519,589,21.757
"20",20,"+2","ONE DIRECTION","Live While We're You...",3511,264,1752,6,22.833,1.457,13,"2",20,3511,2151,22.833
"21",21,"-2","KE$HA","Die Young",3404,-440,2376,-1466,28.38,-7.732,8,"5",19,3844,3842,36.112
"22",22,"-1","CHRISTINA AGUILERA","Your Body",3345,94,637,-137,19.152,0.459,19,"36",21,3345,2059,19.152
"23",23,"=","USHER","Numb",3165,53,442,-53,17.373,0.246,31,"130",22,3165,1028,17.373
"24",24,"+2","RIHANNA","Diamonds",2812,426,2812,426,29.279,3.071,7,"9",24,2812,2812,29.279
"25",25,"=","LINKIN PARK","Burn It Down",2555,-11,21,-55,11.993,0.024,119,"90",23,2574,475,11.993
"26",26,"-2","CHER LLOYD","Want U Back",2466,-148,-696,-6,13.998,-0.914,144,"53",9,8069,1103,45.503
