"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","ADELE","Hello",19102,"-37",365,"-205",123.728,"-1.103",42,"1",1,19139,4705,124.831
"2",2,"=","DRAKE","Hotline Bling",15258,"-305",-690,"-320",93.611,"-2.250",81,"5",2,16016,2377,99.499
"3",3,"+2","JUSTIN BIEBER","Sorry",14466,"+465",2667,"+70",100.645,"+2.527",43,"2",3,14466,3902,100.645
"4",4,"=","SELENA GOMEZ","Same Old Love",14410,"+103",1225,"-156",83.941,"+0.184",80,"6",4,14410,1774,83.941
"5",5,"-2","SHAWN MENDES","Stitches",14186,"-406",-1358,"-279",95.563,"-2.090",196,"18",1,17999,2130,108.715
"6",6,"=","ELLIE GOULDING","On My Mind",13379,"+14",683,"-182",81.958,"-0.684",78,"34",5,13379,3457,82.642
"7",7,"+1","ALESSIA CARA","Here",12636,"+62",645,"-15",79.812,"+0.768",138,"17",7,12636,1451,79.812
"8",8,"-1","TAYLOR SWIFT","Wildest Dreams",12304,"-451",-1907,"-187",77.093,"-2.885",99,"39",1,18848,3531,112.715
"9",9,"=","ELLE KING","Ex's and Oh's",11932,"-98",80,"-124",69.821,"-1.361",112,"9",7,12070,1468,71.394
"10",10,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",11186,"+96",1145,"-130",65.32,"+0.299",158,"8",10,11186,1275,65.32
"11",11,"=","THE WEEKND","The Hills",9241,"-338",-1916,"-233",64.765,"-1.261",124,"28",2,17451,2705,105.256
"12",12,"=","JUSTIN BIEBER","What Do You Mean?",8778,"-239",-1335,"-136",64.206,"-1.628",98,"16",1,18691,5900,114.523
"13",13,"=","ARIANA GRANDE","Focus",8114,"-15",228,"-178",40.411,"-0.695",35,"49",13,8129,5117,41.927
"14",14,"=","DEMI LOVATO","Confident",7856,"+13",139,"-65",38.513,"+0.005",64,"15",13,7856,1761,38.513
"15",15,"=","THE WEEKND","In The Night",7534,"+203",1778,"-93",52.156,"+0.885",22,"53",15,7534,3011,52.156
"16",16,"=","ONE DIRECTION","Perfect",6397,"+193",872,"+120",30.173,"+0.727",47,"23",16,6397,1185,30.173
"17",17,"=","DAYA","Hide Away",5829,"+38",371,"-69",29.216,"+0.367",110,"31",17,5829,746,29.216
"18",18,"=","R. CITY","Locked Away f/Adam Levine",5227,"-96",-383,"-20",33.521,"-0.635",147,"46",1,17400,2155,103.625
"19",19,"=","FETTY WAP","679 f/Remy Boyz...",4928,"-126",-275,"-135",27.326,"-0.553",89,"27",19,5210,769,28.742
"20",20,"+1","THE CHAINSMOKERS","Roses f/Rozes",4431,"+167",851,"+60",22.951,"+0.854",68,"20",20,4431,911,22.951
"21",21,"+2","ONE DIRECTION","Drag Me Down",4087,"-107",-522,"-89",28.463,"-0.406",126,"74",5,10402,3358,53.211
"22",22,"-2","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",4058,"-391",-1486,"-348",20.05,"-1.628",65,"33",16,5917,1343,29.88
"23",23,"-1","X AMBASSADORS","Renegades",3990,"-250",-1561,"-32",20.18,"-1.093",116,"80",8,9986,1573,48.866
"24",24,"=","GWEN STEFANI","Used To Love You",3941,"+89",396,"-11",16.137,"+0.170",36,"4",24,3941,1038,16.137
"25",25,"=","5 SECONDS OF SUMMER","Hey Everybody!",3381,"-85",-159,"-132",12.068,"-0.470",54,"440",23,3540,1074,12.912
"26",26,"=","DNCE","Cake By The Ocean",3350,"+57",202,"+68",12.007,"+0.027",65,"66",24,3350,578,12.378
"27",27,"=","FALL OUT BOY","Irresistible f/Demi Lovato",2905,"+24",459,"-36",13.284,"+0.030",37,"165",27,2905,560,13.284
"28",28,"=","TWENTY ONE PILOTS","Stressed Out",2734,"+172",861,"+55",12.366,"+1.115",19,"32",28,2734,861,12.366
"29",29,"+2","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",2090,"+205",1169,"+27",12.72,"+1.109",10,"62",29,2090,1169,12.72
"30",30,"=","HALSEY","New Americana",2065,"+87",345,"+105",6.218,"+0.053",68,"123",29,2065,363,6.347
"31",31,"-2","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",2056,"-40",-249,"+66",18.859,"-0.596",131,"106",14,7390,1033,48.997
