"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CARLY RAE JEPSEN Call Me Maybe",14139,"+250",1591,"+87",108.242,"+1.483",92,"1",1,14139,1711,108.242
2,"=","GOTYE Somebody That I Used To Know",13754,"-42",-233,"-112",103.536,"-0.432",102,"2",1,14242,2018,106.819
3,"=","MAROON 5 Payphone f/Wiz Khalifa",12076,"+170",1108,"-34",86.662,"+0.403",56,"3",3,12076,3415,86.662
4,"=","ONE DIRECTION What Makes You Beautiful",11722,"-86",-102,"-204",80.009,"-0.100",103,"7",3,11838,1579,80.109
5,"=","NICKI MINAJ Starships",10949,"-22",-736,"-2",79.59,"-0.420",118,"20/40",3,12071,1834,87.938
6,"=","FUN. We Are Young f/Janelle Monae",10069,"-249",-1716,"-182",74.071,"-1.512",110,"16",1,14439,2738,110.772
7,"=","FLO RIDA Wild Ones f/Sia",8846,"-42",-665,"+244",70.326,"-0.929",128,"9",2,12595,1940,93.589
8,"+1","RIHANNA Where Have You Been",7963,"+122",967,"-16",63.142,"+1.204",57,"6",8,7963,1884,63.142
9,"-1","WANTED Glad You Came",7748,"-128",-726,"-54",60.108,"-0.532",155,"28",1,13712,1363,101.962
10,"=","JUSTIN BIEBER Boyfriend",7616,"-9",245,"-118",50.684,"+0.214",77,"10",9,7937,4726,51.492
11,"=","USHER Scream",7518,"+4",182,"-167",52.177,"+0.403",46,"12",9,7531,2323,52.177
12,"=","KARMIN Broken Hearted",7309,"+1",153,"-145",46.023,"-0.371",113,"15",10,7309,936,47.276
13,"=","ELLIE GOULDING Lights",6510,"+92",532,"-13",44.498,"+1.099",122,"11",13,6510,786,44.498
14,"+1","KATY PERRY Wide Awake",5963,"+256",1537,"-188",43.995,"+1.888",20,"4",14,5963,2824,43.995
15,"-1","PITBULL Back In Time",5824,"+48",226,"-26",37.568,"+0.881",74,"5",14,5824,925,37.568
16,"+1","DAVID GUETTA Titanium f/Sia",5561,"+69",734,"-80",38.244,"+0.634",64,"13",16,5561,987,38.244
17,"-1","TRAIN Drive By",5449,"-87",-522,"-59",32.503,"-0.478",148,"19",13,6123,601,36.311
18,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",5129,"+31",471,"-82",32.879,"+0.261",42,"23",18,5129,1441,32.879
19,"=","KATY PERRY Part Of Me",4752,"-67",-615,"+1",33.932,"-0.827",119,"50",3,12039,3625,78.553
20,"+1","DEMI LOVATO Give Your Heart A Break",3808,"+70",169,"+35",26.499,"+0.583",103,"29",20,3808,665,26.499
21,"-1","CALVIN HARRIS Feel So Close",3579,"-171",-804,"-154",25,"-0.964",123,"31",7,8145,1329,55.352
22,"=","ADELE Rumour Has It",3547,"-183",-1171,"-39",25.129,"-0.864",99,"44",8,8497,1514,56.313
23,"+1","ONE DIRECTION One Thing",3104,"+139",795,"+17",17.407,"+1.140",36,"38",23,3104,975,17.407
24,"-1","CALVIN HARRIS Let's Go f/Ne-Yo",3078,"+82",517,"-122",23.315,"+0.588",44,"58",23,3078,836,23.315
25,"=","HAVANA BROWN We Run The Night f/Pitbull",2927,"+10",130,"-24",22.994,"+0.350",120,"41",24,2927,278,22.994
26,"+1","RITA ORA How We Do (Party)",2645,"+30",161,"-38",14.714,"+0.105",46,"104",25,2645,620,14.714
27,"+2","B.O.B Both Of Us f/Taylor Swift",1819,"+91",536,"+61",10.321,"+0.428",29,"60",27,1819,536,10.321
28,"=","KIRKO BANGZ Drank In My Cup",1811,"+39",103,"+23",9.565,"+0.311",69,"74",28,1811,312,9.565
29,"+1","THE WANTED Chasing The Sun",1602,"+4",183,"-65",12.074,"+0.081",38,"72",29,1602,423,12.074
30,"+1","NEON TREES Everybody Talks",1564,"+27",222,"-4",8.85,"+0.207",63,"25",30,1564,240,8.85
31,"+1","GROUPLOVE Tongue Tied",1364,"+82",132,"+53",8.476,"+0.947",48,"57",31,1364,284,8.476
32,"+1","CHER LLOYD Want U Back",1278,"+48",326,"+5",7.649,"+0.522",30,"88",32,1278,345,7.649
33,"+1","DRAKE The Motto f/Lil Wayne",1203,"-6",-82,"+9",13.61,"-0.005",113,"48",25,2047,321,19.147
34,"+1","JASON MRAZ I Won't Give Up",1183,"+29",130,"+20",5.751,"+0.185",57,"26",34,1183,210,5.751
35,"+1","COLDPLAY Paradise",924,"-6",8,"-9",5.892,"+0.025",82,"54",35,943,255,5.988
36,"+1","OUTASIGHT Now Or Never",842,"+16",131,"-14",2.498,"+0.008",32,"--",36,842,206,2.498
37,"+1","SAMMY ADAMS Only One",785,"+13",137,"-23",3.403,"+0.216",23,"--",37,785,230,3.403
38,"+1","CHRIS RENE Young Homie",700,"-64",-636,"+37",3.225,"-0.265",92,"143",25,1933,226,8.787
39,"+2","ALEX CLARE Too Close",521,"+28",158,"-1",1.382,"+0.138",13,"49",39,521,194,1.382
40,"=","JENNIFER LOPEZ Dance Again f/Pitbull",483,"-39",-189,"+106",3.33,"-0.140",73,"52",17,4851,2243,30.831
41,"+1","CHIDDY BANG Mind Your Manners f/Icona Po...",437,"+7",62,"-12",1.338,"+0.010",19,"395",41,437,99,1.338
42,"+1","JAY SEAN I'm All Yours f/Pitbull",425,"+16",110,"-6",0.92,"+0.016",11,"257",42,425,205,0.92
43,"+3","FLO RIDA Whistle",420,"+31",192,"+18",3.108,"+0.272",6,"98",43,420,192,3.108
44,"+1","THE CAB La La",403,"+3",2,"-3",0.971,"-0.008",65,"--",43,403,82,0.995
45,"+2","LINKIN PARK Burn It Down",396,"+26",157,"+24",1.115,"+0.110",5,"71",45,396,157,1.115
46,"+2","KELLY CLARKSON Dark Side",392,"+53",338,"+45",1.996,"+0.297",2,"327",46,392,338,1.996
47,"+3","WIZ KHALIFA Work Hard, Play Hard",335,"+9",50,"+5",1.378,"+0.077",15,"27",47,335,73,1.378
48,"+1","STEFANO I'm On A Roll f/New Boyz",331,"-6",58,"-33",0.632,"-0.037",8,"--",47,337,128,0.669
49,"--","FUN. Some Nights",315,"--",115,"--",1.853,"--",1,"36",49,315,115,1.853
50,"--","SEAN KINGSTON Back 2 Life (Live It Up) f...",313,"--",260,"--",1.747,"--",1,"78",50,313,260,1.747
