"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","WIZ KHALIFA","See You Again f/Charlie Puth",18837,51,1277,-275,116.354,0.108,51,"2/95",1,18852,3713,116.354
2,"=","JASON DERULO","Want To Want Me",17011,54,1524,-171,96.611,1.171,76,"8",2,17011,4301,96.611
3,"=","WALK THE MOON","Shut Up And Dance",16718,116,1180,81,94.891,0.359,99,"3",3,16718,2567,95.712
4,"=","THE WEEKND","Earned It",15183,-338,-1306,-125,82.205,-2.31,95,"17",1,17055,2820,102.104
5,"=","ELLIE GOULDING","Love Me Like You Do",11663,-450,-2767,-187,78.864,-3.299,134,"28",1,18696,2216,120.696
6,"=","NICK JONAS","Chains",10591,-301,-1032,-227,55.17,-1.932,133,"31",6,11747,1317,67.449
7,"=","TOVE LO","Talking Body",10553,85,979,-48,62.238,0.582,129,"19",7,10553,1213,62.238
8,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",9862,194,863,71,62.906,1.059,77,"5",8,9862,1678,62.906
9,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",9514,100,965,88,51.766,0.818,78,"15",9,9514,1606,51.766
10,"=","NATALIE LA ROSE","Somebody f/Jeremih",8153,-324,-2274,136,49.023,-1.254,140,"41",3,15912,2141,87.237
11,"=","MAROON 5","Sugar",7893,-197,-1836,180,55.243,-1.378,133,"20/84",1,18530,2244,117.81
12,"+1","FIFTH HARMONY","Worth It f/Kid Ink",7198,115,905,50,33.466,0.741,81,"10",12,7198,1312,33.466
13,"-1","TAYLOR SWIFT","Style",6877,-301,-1357,-273,44.166,-2.379,139,"37",1,18488,3111,115.714
14,"+3","TAYLOR SWIFT","Bad Blood",6494,962,6386,947,47.561,6.714,6,"1/21",14,6494,6386,47.561
15,"-1","ARIANA GRANDE","One Last Time",6440,-539,-3575,-38,38.297,-2.347,106,"77",6,12152,2135,76.95
16,"-1","FLO RIDA","GDFR f/Sage The Gemini",6337,-422,-3178,-82,31.653,-2.098,135,"32",7,11307,1433,61.931
17,"-1","MEGHAN TRAINOR","Dear Future Husband",5806,-86,-140,-30,24.855,-0.471,65,"9",15,6022,1246,28.557
18,"=","ANDY GRAMMER","Honey, I'm Good",5610,149,1228,9,27.879,0.819,88,"4",17,5610,1228,27.879
19,"=","ECHOSMITH","Bright",5238,19,163,17,22.477,-0.158,111,"35",17,5238,965,22.635
20,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",4781,222,884,219,23.529,0.895,43,"14",20,4781,1069,23.529
21,"=","FETTY WAP","Trap Queen",4387,-18,208,-116,22.821,0.085,56,"6/71",18,4405,816,22.821
22,"+3","MAROON 5","This Summer's Gonna Hurt...",4211,443,2539,126,27.063,2.071,9,"25",22,4388,4375,33.85
23,"-1","NICKI MINAJ","The Night Is Still Young",4175,104,776,3,20.567,0.448,24,"45",21,4175,1341,20.567
24,"-1","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",4040,-6,397,-118,22.386,0.251,91,"53",22,4046,753,22.386
25,"-1","GEORGE EZRA","Budapest",3965,4,191,10,16.798,0.304,83,"24",21,3965,712,16.798
26,"=","SIA","Elastic Heart f/The Weeknd...",3573,91,768,-14,24.289,0.379,70,"38",24,3573,782,24.289
27,"=","BRITNEY SPEARS & IGGY AZALEA","Pretty Girls",3065,24,146,-84,10.945,0.108,20,"36",21,3260,3236,23.486
28,"+1","OMI","Cheerleader",2742,168,777,95,20.323,0.898,22,"18",28,2742,777,20.323
29,"-1","SHEPPARD","Geronimo",2634,-32,-76,6,10.192,-0.298,94,"42",25,2753,732,11.307
30,"=","PITBULL","Fun f/Chris Brown",2428,42,411,3,15.864,0.314,28,"29",28,2428,550,15.864
31,"=","CARLY RAE JEPSEN","I Really Like You",2399,58,302,20,9.277,0.32,53,"78",29,2399,404,9.277
32,"+1","CALVIN HARRIS","Pray To God f/HAIM",2249,47,206,-20,12.284,-0.051,37,"144",30,2249,664,12.335
