"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","IGGY AZALEA","Fancy f/Charlie XCX",17134,27,823,-127,116.078,-0.088,91,"8/29",1,17134,2440,116.166
"2",2,"=","ARIANA GRANDE","Problem f/Iggy Azalea",15600,214,1597,-39,107.643,2.091,51,"5",2,15600,2576,107.643
"3",3,"=","CALVIN HARRIS","Summer",13780,121,1191,-81,91.394,0.7,91,"15",3,13780,1917,91.394
"4",4,"=","NICO & VINZ","Am I Wrong",12862,389,2175,205,83.995,2.894,80,"7",4,12862,2175,83.995
"5",5,"=","PARAMORE","Ain't It Fun",11901,-259,-1778,9,72.514,-2.112,132,"31",2,14464,1853,84.721
"6",6,"=","DJ SNAKE & LIL JON","Turn Down For What",10898,-248,-1215,-138,61.248,-1.433,152,"17",5,12201,1490,74.029
"7",7,"=","RIXTON","Me And My Broken Heart",10068,-356,-1491,-249,52.198,-1.403,110,"40",6,11699,1397,59.689
"8",8,"+2","MAGIC!","Rude",9864,210,2131,-141,70.448,2.222,65,"3",8,9864,2272,70.448
"9",9,"-1","JOHN LEGEND","All Of Me",9676,-220,-1286,61,70.83,-1.451,142,"18",1,17233,2520,121.78
"10",10,"+1","KATY PERRY","Birthday",9547,-5,140,-90,51.461,-0.213,75,"47",10,9552,2209,52.775
"11",11,"-2","JUSTIN TIMBERLAKE","Not A Bad Thing",9406,-350,-3035,73,59.6,-2.489,117,"39",1,15543,2024,97.949
"12",12,"=","DISCLOSURE","Latch f/Sam Smith",8892,111,1041,-23,60.758,1.48,138,"13",12,8892,1508,60.758
"13",13,"=","MKTO","Classic",8675,79,444,71,48.871,0.261,201,"27",12,8675,733,48.871
"14",14,"=","ED SHEERAN","Sing",8015,-267,-1903,-22,42.442,-1.723,73,"16",6,10622,2778,57.807
"15",15,"=","SAM SMITH","Stay With Me",7429,237,1217,97,48.392,1.167,39,"4",15,7429,1606,48.392
"16",16,"=","JASON DERULO","Wiggle f/Snoop Dogg",7123,40,1104,-171,35.484,0.077,42,"9",16,7123,1666,35.484
"17",17,"=","ONEREPUBLIC","Love Runs Out",5272,132,1107,-77,27.278,0.832,49,"20",17,5272,1336,27.278
"18",18,"=","KONGOS","Come With Me Now",4119,76,624,12,17.171,0.256,63,"32",18,4119,628,17.171
"19",19,"=","PHARRELL WILLIAMS","Come Get It Bae",3949,91,845,-30,18.096,0.504,28,"65",19,3949,993,18.096
"20",20,"=","JENNIFER LOPEZ","First Love",3491,59,610,12,17.755,0.246,33,"114",20,3491,853,17.755
"21",21,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",3441,117,1081,-10,15.139,0.539,26,"58",21,3441,1091,15.139
"22",22,"=","ONE DIRECTION","You & I",3176,-19,-27,-17,11.891,-0.131,56,"86",21,3204,850,12.022
"23",23,"=","AFROJACK","Ten Feet Tall f/Wrabel",2999,54,267,37,12.109,0.151,82,"165",23,2999,633,12.109
"24",24,"+6","MAROON 5","Maps",2889,592,2889,592,24.041,3.972,4,"6",24,2889,2889,24.041
"25",25,"-1","LORDE","Tennis Court",2864,68,421,25,13.174,0.368,52,"100",24,2864,590,13.174
"26",26,"-1","KATY TIZ","The Big Bang",2775,-15,151,-42,14.366,-0.146,86,"137",24,2790,878,14.656
"27",27,"-1","SIA","Chandelier",2511,61,314,81,13.061,0.293,61,"25",26,2511,561,13.061
"28",28,"+1","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",2309,1,194,-3,9.908,0.058,47,"51",28,2309,1126,13.019
"29",29,"+2","TREY SONGZ","Na Na",2276,32,182,-19,17.063,-0.1,77,"54",29,2276,394,17.491
"30",30,"-3","SHAKIRA","Empire",2274,-160,-546,-155,7.337,-0.798,84,"70",22,2835,529,11.37
"31",31,"-3","NEON TREES","Sleeping With A Friend",2248,-162,-1392,33,10.222,-0.703,135,"121",18,4374,507,18.342
"32",32,"+1","BECKY G","Shower",2020,29,200,15,9.77,0.112,35,"38",32,2020,632,9.77
"33",33,"+1","TIESTO","Wasted",1916,43,297,12,12.796,0.115,38,"46",33,1916,486,12.796
"34",34,"-2","5 SECONDS OF SUMMER","She Looks So Perfect",1872,-191,-1804,104,7.967,-0.462,88,"33",17,5675,1186,24.087
"35",35,"=","AJR","I'm Ready",1840,12,83,-20,5.232,0.135,70,"42",31,1840,346,5.232
"36",36,"=","HAIM","Forever",1583,2,111,-2,4.858,-0.112,59,"--",35,1596,291,5.196
"37",37,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",1324,15,226,-27,17.713,0.209,26,"115",37,1324,317,17.713
"38",38,"=","RITA ORA","I Will Never Let You Down",1139,38,160,24,3.439,0.131,26,"--",38,1139,247,3.439
"39",39,"+1","CHARLI XCX","Boom Clap",1011,150,855,63,6.545,1.105,6,"11",39,1011,855,6.545
"40",40,"-1","PITBULL","Wild Wild Love f/GRL",887,-76,-651,35,5.062,-0.446,110,"88",13,6576,1068,37.145
"41",41,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",869,25,207,5,4.449,0.321,22,"80",41,869,215,4.449
"42",42,"+1","CHRIS BROWN","Loyal f/Lil' Wayne",833,10,39,29,7.255,-0.044,84,"96",40,854,230,7.299
"43",43,"-1","TIESTO","Red Lights",803,-26,-280,4,8.221,-0.361,119,"113",15,6068,850,36.436
"44",44,"=","ECHOSMITH","Cool Kids",729,25,189,-23,3.134,0.085,12,"--",42,729,377,3.134
"45",45,"=","AVICII","Addicted To You",655,6,124,-22,2.065,-0.016,17,"--",43,655,175,2.102
"46",46,"=","MADDEN BROTHERS","We Are Done",623,69,345,50,3.472,0.144,7,"--",45,623,424,3.472
"47",47,"=","CHROMEO","Jealous (I Ain't With It)",546,-5,29,-32,1.993,0.146,19,"--",43,551,119,1.993
"48",48,"=","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",543,54,280,16,3.432,0.158,5,"36",48,543,280,3.432
"49",49,"=","INGRID MICHAELSON","Girls Chase Boys",481,15,114,-8,2.643,0.041,12,"43",46,481,156,2.643
"50",50,"=","TINASHE","2 On f/Schoolboy Q",453,23,122,1,2.106,0.111,11,"72",47,453,125,2.106
