"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Wildest Dreams",18722,"-38",79,"-188",111.382,"-0.528",64,"10",1,18848,3531,112.715
"2",2,"=","JUSTIN BIEBER","What Do You Mean?",17289,"-178",-1101,"+72",107.053,"-0.961",63,"7",1,18691,5900,114.523
"3",3,"=","THE WEEKND","The Hills",17258,"-72",-86,"-81",103.352,"-0.330",89,"12/99",2,17451,2705,105.256
"4",4,"=","SHAWN MENDES","Stitches",17118,"+105",1058,"-128",102.008,"+0.972",161,"8",4,17118,2130,102.008
"5",5,"=","DRAKE","Hotline Bling",10790,"+198",1802,"-123",66.365,"+0.937",46,"4",5,10790,2189,66.365
"6",6,"=","ONE DIRECTION","Drag Me Down",10402,"+2",207,"-11",53.155,"-0.056",91,"33",5,10402,3358,53.211
"7",7,"+1","ELLIE GOULDING","On My Mind",9586,"+150",960,"+59",53.416,"+1.109",43,"14",7,9586,3457,53.416
"8",8,"-1","R. CITY","Locked Away f/Adam Levine",9559,"-298",-2716,"+190",58.254,"-2.115",112,"17",1,17400,2155,103.625
"9",9,"=","X AMBASSADORS","Renegades",9328,"-4",490,"-121",48.28,"-0.124",81,"25",8,9332,1573,48.458
"10",10,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",8753,"-234",-1452,"-81",58.904,"-0.939",130,"59",1,18426,4663,107.401
"11",11,"=","MACKLEMORE & RYAN LEWIS","Downtown",8550,"-91",-129,"-88",37.967,"-0.714",64,"15/52",8,8714,3957,42.27
"12",12,"+1","ELLE KING","Ex's and Oh's",8358,"+206",1037,"+83",50.428,"+1.363",77,"5",12,8358,1084,50.428
"13",13,"-1","ALESSIA CARA","Here",8333,"+145",1184,"-83",48.485,"+1.324",103,"11",12,8333,1273,48.485
"14",14,"=","SELENA GOMEZ","Same Old Love",7847,"+133",1056,"-18",43.232,"+0.944",45,"13",14,7847,1534,43.232
"15",15,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",7257,"+8",366,"-78",48.723,"+0.135",96,"41",15,7257,1033,48.723
"16",16,"=","THE WEEKND","Can't Feel My Face",6636,"-122",-1187,"+138",46.019,"-0.892",144,"20",1,18773,4549,114.623
"17",17,"+1","MEGHAN TRAINOR","Like I'm Gonna Lose You",5994,"+127",1037,"-82",28.963,"+1.071",123,"6",17,5994,1248,28.963
"18",18,"+1","DEMI LOVATO","Confident",5702,"+146",835,"-51",29.553,"+0.694",29,"22",18,5702,1761,29.553
"19",19,"-2","HAILEE STEINFELD","Love Myself",5424,"-522",-1562,"-476",24.682,"-2.159",80,"51",13,7032,2308,35.026
"20",20,"+3","ADELE","Hello",4702,"+840",4698,"+836",38.773,"+6.242",7,"1",20,4702,4698,38.773
"21",21,"-1","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",4695,"+83",731,"-96",22.775,"+0.378",30,"46",20,4695,1343,22.775
"22",22,"=","JUSTIN BIEBER","Sorry",4023,"+121",3400,"-502",29.162,"-1.226",8,"3",22,4023,3902,30.388
"23",23,"-2","NICK JONAS","Levels",3844,"-418",-2651,"-169",15.785,"-1.709",68,"30",13,6960,1791,33.449
