"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","IGGY AZALEA","Fancy f/Charlie XCX",16513,"+202",1192,"+46",113.668,"+1.234",85,"4/16",1,16513,2440,113.668
2,"=","ARIANA GRANDE","Problem f/Iggy Azalea",14284,"+281",2055,"-96",96.602,"+1.614",45,"3",2,14284,2576,96.602
3,"=","PARAMORE","Ain't It Fun",13392,"-287",-1041,"-265",81.974,"-1.245",126,"14",2,14464,1853,84.721
4,"=","CALVIN HARRIS","Summer",12814,"+225",1165,"+124",86.639,"+0.864",85,"10",4,12814,1917,86.639
5,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",12029,"-412",-2228,"-206",76.348,"-1.646",111,"32",1,15543,2024,97.949
6,"=","DJ SNAKE & LIL JON","Turn Down For What",11967,"-146",-40,"-215",70.236,"-1.799",146,"9",5,12201,1490,74.029
7,"=","RIXTON","Me And My Broken Heart",11422,"-137",-250,"-174",57.952,"-0.505",104,"34",6,11699,1397,59.689
8,"+1","NICO & VINZ","Am I Wrong",11031,"+344",1398,"+180",69.055,"+2.028",74,"6",8,11031,1529,69.055
9,"-1","JOHN LEGEND","All Of Me",10706,"-256",-1853,"-118",80.478,"-2.426",136,"15",1,17233,2520,121.78
10,"=","ED SHEERAN","Sing",9644,"-274",-868,"-267",50.399,"-1.337",67,"13",6,10622,2778,57.807
11,"=","KATY PERRY","Birthday",9423,"+16",437,"-40",52.775,"+0.198",69,"36",11,9423,2209,52.775
12,"=","MKTO","Classic",8341,"+110",356,"+83",46.981,"+0.499",195,"20",12,8341,733,46.981
13,"+1","MAGIC!","Rude",8086,"+353",1682,"+212",55.991,"+2.276",59,"1",13,8086,1682,55.991
14,"-1","DISCLOSURE","Latch f/Sam Smith",7959,"+108",1174,"-108",53.425,"+0.421",132,"11",13,7959,1508,53.425
15,"=","SAM SMITH","Stay With Me",6364,"+152",1165,"-9",41.182,"+1.253",33,"5",15,6364,1606,41.182
16,"=","JASON DERULO","Wiggle f/Snoop Dogg",6190,"+171",1393,"-52",29.993,"+1.151",36,"7",16,6190,1666,29.993
17,"=","ONEREPUBLIC","Love Runs Out",4347,"+182",1336,"+46",22.376,"+0.807",43,"17",17,4347,1336,22.376
18,"+2","KONGOS","Come With Me Now",3601,"+106",553,"+33",14.003,"+0.507",57,"25",18,3601,628,14.003
19,"-1","5 SECONDS OF SUMMER","She Looks So Perfect",3443,"-233",-1411,"-45",13.624,"-0.954",82,"27",17,5675,1186,24.087
20,"-1","NEON TREES","Sleeping With A Friend",3406,"-234",-852,"-234",14.888,"-0.569",129,"97",18,4374,507,18.342
21,"=","ONE DIRECTION","You & I",3193,"-10",127,"-34",11.992,"-0.011",50,"89",21,3204,850,12.003
22,"=","PHARRELL WILLIAMS","Come Get It Bae",3184,"+80",898,"-42",13.911,"+0.459",22,"63",22,3184,993,13.911
23,"=","JENNIFER LOPEZ","First Love",2929,"+48",650,"-100",14.175,"+0.422",27,"148",23,2929,853,14.175
24,"=","SHAKIRA","Empire",2803,"-17",-1,"-52",10.653,"-0.202",78,"51",22,2835,529,11.37
25,"=","AFROJACK","Ten Feet Tall f/Wrabel",2782,"+50",458,"-42",11.45,"+0.172",76,"208",25,2782,633,11.45
26,"=","KATY TIZ","The Big Bang",2636,"+12",205,"-14",13.375,"+0.429",80,"112",25,2636,878,13.692
