"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JUSTIN BIEBER","Love Yourself",18822,16,-143,21,123.328,-0.195,75,"2",1,19000,4103,123.696
2,"=","TWENTY ONE PILOTS","Stressed Out",18621,90,1149,-44,120.401,0.805,94,"5",2,18621,2702,120.401
3,"=","THE WEEKND","In The Night",15149,-176,-562,-168,80.788,-1.11,97,"28",3,15760,3011,89.68
4,"=","THE CHAINSMOKERS","Roses f/Rozes",13997,103,486,28,82.213,0.86,143,"21",4,13997,2023,82.213
5,"=","JUSTIN BIEBER","Sorry",13626,-46,-463,38,100.15,-0.869,118,"19",1,19494,3902,127.324
6,"=","FLO RIDA","My House",11831,161,1513,-128,69.742,1.19,121,"1",6,11831,1978,69.742
7,"=","DAYA","Hide Away",10860,16,216,-47,61.74,0.371,185,"43",7,10860,883,61.74
8,"=","DNCE","Cake By The Ocean",10312,168,767,70,58.075,0.907,140,"20",8,10312,1111,58.075
9,"+1","SELENA GOMEZ","Hands To Myself",9788,232,1315,97,62.375,1.233,45,"18",9,9788,1952,62.375
10,"-1","ALESSIA CARA","Here",9600,-275,-2635,219,58.197,-1.915,213,"57",1,17621,1489,109.076
11,"=","SELENA GOMEZ","Same Old Love",8770,-222,-1715,-5,61.116,-0.755,155,"60",1,18836,1774,120.08
12,"=","ADELE","When We Were Young",8269,23,168,-17,41.529,0.01,63,"13",12,8269,1962,41.764
13,"=","TAYLOR SWIFT","Out Of The Woods",7889,-91,-401,-36,40.735,-0.931,45,"24",12,8338,2806,46.244
14,"=","G-EAZY","Me Myself And I f/Bebe Rexha",7633,172,1241,27,46.276,1.668,41,"12",14,7633,1836,46.276
15,"=","CHARLIE PUTH","One Call Away",7435,87,542,-12,37.388,0.523,100,"15",15,7435,819,37.388
16,"+2","ELLIE GOULDING","Something In The Way You Move",6455,20,329,-32,33.433,0.201,40,"75",16,6455,1673,33.433
17,"=","ADELE","Hello",6388,-61,-1299,202,46.721,-0.108,117,"10",1,19167,4705,124.831
18,"-2","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",6227,-409,-2110,-362,28.661,-2.241,85,"30",10,8533,1989,43.062
19,"+2","ZAYN","Pillowtalk",5956,275,2126,-9,34.982,1.879,19,"7/85",19,5956,2441,34.982
20,"-1","RIHANNA","Work f/Drake",5908,150,1075,-96,33.423,0.944,21,"3",19,5908,3999,33.644
21,"-1","ROBIN SCHULZ","Sugar f/Francesco Yates",5809,111,412,94,32.125,0.601,82,"78",19,5809,1193,32.125
22,"=","MIKE POSNER","I Took A Pill In Ibiza",5285,162,1470,-19,34.394,1.147,33,"25",22,5285,1489,34.394
23,"=","JASON DERULO","Get Ugly",4888,-11,43,-45,17.773,0.052,66,"56",19,4950,1110,19.08
24,"=","TORI KELLY","Hollow",3834,-16,-44,-19,12.681,-0.129,101,"27",22,3920,501,13.353
25,"=","RACHEL PLATTEN","Stand By You",3412,32,149,16,15.692,-0.097,110,"35",25,3412,493,16.884
26,"=","TROYE SIVAN","Youth",2442,30,308,5,8.485,0.018,45,"122",26,2442,501,8.485
27,"=","DJ SNAKE","Middle f/Bipolar Sunshine",2432,53,485,-22,14.91,0.252,31,"95",27,2432,514,14.91
28,"=","DAVID GUETTA","Bang My Head f/Sia",2326,-40,-298,-21,10.115,-0.3,69,"192",27,2648,395,12.851
29,"=","TRAVI$ SCOTT","Antidote",2155,-177,-1041,-93,8.798,-0.638,80,"87",24,3360,545,13.354
30,"+1","LUKAS GRAHAM","7 Years",2034,56,448,1,9.504,0.212,31,"11",30,2034,448,9.504
31,"-1","SHAWN HOOK","Sound Of Your Heart",2010,1,176,-10,6.981,-0.029,38,"372",30,2014,576,7.01
32,"=","BORNS","Electric Love",1941,-8,-49,3,6.216,0.059,80,"148",30,2006,225,6.287
33,"+1","ZARA LARSSON & MNEK","Never Forget You",1938,155,1010,74,12.143,0.697,14,"121",33,1938,1010,12.143
34,"-1","ALESSIA CARA","Wild Things",1884,84,684,20,9.504,0.523,17,"237",33,1884,684,9.504
35,"=","DEMI LOVATO","Confident",1658,-45,-673,134,12.969,-0.374,139,"105",9,9049,1761,48.443
36,"=","ONE DIRECTION","Perfect",1640,-50,-448,53,10.435,-0.281,122,"94",10,8635,1211,42.552
37,"=","JUSTIN TIMBERLAKE","Drink You Away",1538,-38,-244,-23,5.289,-0.126,61,"137",33,1819,390,6.581
38,"=","ONE DIRECTION","History",1240,24,293,14,3.433,0.022,17,"127",38,1240,559,3.433
39,"+1","KYGO","Stole The Show f/Parson James",914,52,275,45,4.211,-0.033,14,"296",39,914,314,4.244
40,"-1","PITBULL","El Taxi f/Sensato & O. Garcia",884,-22,-11,-24,5.16,-0.262,33,"119",39,937,219,6.285
41,"=","COLDPLAY","Adventure Of A Lifetime",879,22,299,-10,5.073,0.027,31,"31",41,879,315,5.073
42,"+1","ZENDAYA","Something New f/Chris Brown",877,31,495,-40,3.843,0.031,5,"136",42,877,535,3.843
43,"-1","DRAKE & FUTURE","Jumpman",826,-26,-80,-2,2.777,-0.049,26,"58",42,933,339,3.134
44,"+1","EMPIRE OF THE SUN","Walking On A Dream",821,-1,113,-24,3.894,-0.12,12,"199",44,823,369,4.284
