"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13570,-98,-350,-75,91.575,-0.556,110,"7",1,14127,1893,93.336
"2",2,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13495,31,181,2,83.892,0.062,120,"8",2,13495,1685,83.892
"3",3,"=","ADELE Someone Like You",13379,4,-40,-57,89.91,-0.272,81,"3",2,13456,2614,91.686
"4",4,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",11153,30,163,-27,70.256,0.222,135,"15",4,11153,1097,70.256
"5",5,"-1","FOSTER THE PEOPLE Pumped Up Kicks",11091,-165,-716,-59,63.907,-1.152,105,"5",3,12112,1356,70.246
"6",6,"=","DAVID GUETTA Without You f/Usher",10263,159,976,25,61.739,0.969,61,"6",6,10263,1586,61.739
"7",7,"=","LMFAO Sexy And I Know It",8169,181,1091,21,53.908,1.044,61,"2",7,8169,1530,53.908
"8",8,"=","DEV In The Dark",7733,-61,81,-107,49.996,-0.752,90,"22",8,7794,1224,50.748
"9",9,"=","LADY GAGA You And I",7716,-34,-107,-49,40.945,-0.545,79,"21",7,7824,1553,44.474
"10",10,"=","RIHANNA We Found Love f/Calvin Harris",7228,131,947,-22,49.645,1.098,32,"1",10,7228,2184,49.645
"11",11,"=","LMFAO Party Rock Anthem",6631,-64,-464,-6,44.359,-0.533,169,"14",1,14043,1859,94.193
"12",12,"+2","JASON DERULO It Girl",5929,75,183,-1,27.654,0.053,70,"16",12,5929,1048,27.654
"13",13,"=","PITBULL Give Me Everything f/Ne-Yo",5893,-15,-193,67,40.304,-0.425,169,"48",1,14233,1811,95.596
"14",14,"-2","BAD MEETS EVIL Lighters f/Bruno Mars",5832,-156,-857,-17,36.918,-0.673,123,"62",2,11835,1599,78.403
"15",15,"=","NICKI MINAJ Super Bass",5415,-31,-397,68,36.105,-0.376,169,"33",3,12009,1188,73.23
"16",16,"=","KELLY CLARKSON Mr. Know It All",5160,36,323,12,25.76,0.226,53,"9",16,5160,1093,25.76
"17",17,"=","BRITNEY SPEARS I Wanna Go",4559,-63,-689,52,30.749,-0.297,135,"98",1,12853,1768,82.422
"18",18,"=","ALEXANDRA STAN Mr. Saxobeat",4367,-52,-192,-29,36.769,-0.243,95,"61",18,4585,673,38.816
"19",19,"=","BRUNO MARS It Will Rain",4037,119,1166,-55,22.554,0.405,24,"17",19,4037,1337,22.554
"20",20,"=","THE SCRIPT Nothing",3743,-148,-574,-119,18.36,-0.606,89,"44",18,4360,722,20.667
"21",21,"=","KATY PERRY The One That Got Away",3737,169,1251,-50,24.239,1.531,20,"37",21,3737,1631,24.239
"22",22,"=","NICKI MINAJ Fly f/Rihanna",3393,105,735,26,18.394,0.781,39,"31",22,3393,735,18.394
"23",23,"=","ANDY GRAMMER Keep Your Head Up",3189,-26,4,-67,13.854,-0.105,123,"94",21,3215,355,13.959
"24",24,"=","BRITNEY SPEARS Criminal",3047,65,491,-5,14.849,0.423,36,"53",24,3047,669,14.849
"25",25,"=","FLO RIDA Good Feeling",3028,151,924,52,17.364,1.188,32,"11",25,3028,1003,17.364
"26",26,"=","SELENA GOMEZ & THE SCENE Love You Like A...",2544,44,318,3,12.378,0.164,65,"40",26,2544,366,12.378
"27",27,"=","LIL WAYNE How To Love",2277,-47,-250,8,15.448,-0.254,144,"41",9,8047,1328,45.275
"28",28,"=","RIHANNA Cheers (Drink To That)",1762,-61,-818,130,9.107,-0.328,91,"30",10,8085,1594,43.942
"29",29,"+2","GAVIN DEGRAW Not Over You",1662,26,217,-7,7.966,0.16,63,"35",29,1662,310,7.966
"30",30,"-1","NEW BOYZ Better With The Lights Off",1651,-144,-864,-33,6.048,-0.495,83,"60",23,2777,423,10.454
"31",31,"-1","LLOYD Dedication To My Ex...",1586,-78,-210,-85,5.122,-0.257,54,"159",29,1808,315,6.04
"32",32,"=","JESSIE J Domino",1574,19,158,-14,6.642,0.184,41,"66",32,1574,335,6.642
"33",33,"=","T-PAIN 5 O'clock f/Wiz Khalifa",1554,79,529,23,11.304,0.505,19,"13",33,1554,529,11.304
"34",34,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",1408,16,150,2,4.005,0.031,31,"185",34,1408,446,4.005
"35",35,"=","HOT CHELLE RAE I Like It Like That f/New...",1380,22,228,-23,5.694,0.008,27,"74",35,1380,407,5.694
"36",36,"=","LADY ANTEBELLUM Just A Kiss",1329,26,254,0,5.816,0.078,36,"36",36,1329,262,5.816
"37",37,"+1","ENRIQUE IGLESIAS I Like How It Feels",1214,9,122,-13,5.467,0.024,25,"274",37,1214,322,5.77
"38",38,"-1","PATRICK STUMP This City f/Lupe Fiasco",1191,-94,-708,-15,4.625,-0.457,60,"266",25,2046,386,8.768
"39",39,"=","NICKELBACK When We Stand Together",1186,14,133,-9,4.169,0.048,25,"57",38,1186,457,4.169
"40",40,"=","BREATHE CAROLINA Blackout",1173,30,168,0,5.157,0.103,63,"133",40,1173,168,5.157
"41",41,"=","JENNIFER LOPEZ Papi",1110,-10,102,-24,4.631,-0.123,19,"167",41,1120,488,4.754
"42",42,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",1033,21,89,16,4.384,0.059,46,"114",41,1033,196,4.384
"43",43,"=","DRAKE Headlines",1017,66,369,12,8.386,0.731,11,"27",43,1017,369,8.386
"44",44,"=","BEYONCE Countdown",734,25,136,3,2.077,0.108,12,"82",44,734,255,2.077
"45",45,"=","WE THE KINGS Say You Like Me",644,12,35,17,1.348,0.004,38,"--",45,644,320,1.377
"46",46,"=","COLDPLAY Paradise",572,4,-51,-7,2.211,0.085,13,"90",46,623,250,2.495
"47",47,"=","DAUGHTRY Crawling Back To You",472,18,134,12,1.545,0.062,4,"238",47,472,134,1.545
"48",48,"=","THE CAB Bad",459,14,28,18,0.916,0.033,10,"550",47,459,83,0.916
"49",49,"+1","J. COLE Workout",424,29,167,8,6.252,0.591,3,"38",49,424,167,6.252
"50",50,"-1","TAIO CRUZ Hangover f/Flo Rida",406,5,162,-24,1.351,-0.03,4,"332",49,406,194,1.403
