"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13148,"-80",-262,"-42",93.677,"-0.252",83,"9",1,13549,2321,99.332
"2",2,"+1","WANTED Glad You Came",12340,"+104",1249,"-94",87.29,"+0.711",83,"8",2,12340,1343,87.29
"3",3,"-1","DAVID GUETTA Turn Me On f/Nicki Minaj",12211,"-119",-270,"-94",90.766,"-0.706",111,"24",2,12506,1674,92.019
"4",4,"=","GYM CLASS HEROES Ass Back Home",10988,"+13",280,"-54",71.118,"+0.278",128,"35",4,10988,1379,73.574
"5",5,"=","FUN. We Are Young f/Janelle Monae",10636,"+315",2340,"+9",86.763,"+1.781",38,"2",5,10636,2738,86.763
"6",6,"=","KATY PERRY Part Of Me",10116,"+71",740,"-29",68.729,"-0.105",47,"12",6,10116,3625,68.834
"7",7,"=","ADELE Set Fire To The Rain",9457,"-307",-1968,"-97",71.349,"-1.736",127,"19",1,13928,2301,95.946
"8",8,"=","DRAKE Take Care f/Rihanna",7143,"-63",29,"-136",55.287,"-0.600",84,"23",8,7245,1220,56.44
"9",9,"=","JESSIE J Domino",7014,"-117",-954,"+121",47.499,"-1.655",197,"45",2,12024,1524,67.403
"10",10,"+1","CALVIN HARRIS Feel So Close",6791,"+58",409,"+16",48.184,"+0.075",51,"14",10,6791,1329,48.184
"11",11,"+2","FLO RIDA Wild Ones f/Sia",6680,"+187",1144,"+54",47.992,"+1.066",56,"4",11,6680,1182,47.992
"12",12,"-2","PITBULL F/CHRIS BROWN International Love",6673,"-207",-1306,"-31",45.154,"-2.151",149,"34",5,9155,1086,62.67
"13",13,"-1","FLO RIDA Good Feeling",6422,"-169",-793,"-93",51.165,"-1.221",188,"38",1,13154,1657,85.747
"14",14,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6147,"-169",-885,"-102",40.007,"-1.177",128,"16",10,7182,1174,48.863
"15",15,"+1","NICKI MINAJ Starships",6125,"+48",401,"-49",43.125,"+0.571",46,"6/36",15,6125,1834,43.125
"16",16,"-1","RIHANNA We Found Love f/Calvin Harris",6083,"-134",-498,"-107",54.031,"-0.572",188,"54",1,14238,2184,95.593
"17",17,"+1","ONE DIRECTION What Makes You Beautiful",5723,"+135",1180,"-54",35.086,"+0.836",31,"7",17,5723,1579,35.086
"18",18,"-1","OUTASIGHT Tonight Is The Night",5579,"-171",-456,"-226",33.502,"-1.167",151,"58",13,6035,572,36.649
"19",19,"=","CHRIS BROWN Turn Up The Music",4700,"-11",-188,"-5",30.262,"-0.338",59,"27",18,4894,987,33.507
"20",20,"=","KARMIN Broken Hearted",4440,"+71",397,"+11",25.332,"+0.424",41,"17",19,4440,936,25.332
"21",21,"=","TRAIN Drive By",3989,"+66",326,"+42",21.637,"+0.219",76,"11",20,3989,527,21.637
"22",22,"+1","ADELE Rumour Has It",3620,"+148",1237,"+13",19.486,"+1.080",27,"31",22,3620,1237,19.486
"23",23,"-1","B.O.B So Good",3615,"+93",690,"-14",24.571,"+0.558",28,"13",22,3615,1013,24.571
"24",24,"=","GOTYE Somebody That I Used To Know",3210,"+143",945,"+23",25.013,"+1.108",30,"3",24,3210,945,25.013
"25",25,"=","JUSTIN BIEBER Boyfriend",3192,"+667",3192,"+667",27.073,"+5.357",5,"1",25,3192,3192,27.073
"26",26,"+1","CARLY RAE JEPSEN Call Me Maybe",2216,"+171",1039,"+89",13.873,"+0.881",20,"5",26,2216,1039,13.873
"27",27,"-1","RIHANNA Talk That Talk f/Jay Z",2199,"+16",233,"-23",12.231,"+0.074",53,"48",25,2199,339,12.882
"28",28,"=","CHRISTINA PERRI A Thousand Years",1834,"-49",-220,"-48",9.136,"-0.136",86,"37",23,2055,280,9.423
"29",29,"=","DEV & ENRIQUE IGLESIAS Naked",1424,"-36",-93,"-44",8.362,"-0.135",70,"169",28,1524,318,8.497
"30",30,"=","ELLIE GOULDING Lights",1376,"+8",197,"-29",6.711,"+0.083",50,"71",30,1376,226,6.711
"31",31,"=","DRAKE The Motto f/Lil Wayne",1321,"+6",126,"-4",15.225,"-0.203",41,"20",31,1321,237,15.761
"32",32,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1316,"+15",185,"-24",7.598,"-0.258",27,"147",32,1325,461,8.004
"33",33,"+3","TAYLOR SWIFT Eyes Open",1306,"+225",1073,"+151",8.636,"+0.730",6,"10",33,1306,1073,8.636
"34",34,"-1","HAVANA BROWN We Run The Night f/Pitbull",1266,"+7",104,"-12",9.626,"-0.398",48,"94",33,1266,237,10.526
"35",35,"-1","JASON DERULO Breathing",1140,"-106",-380,"-92",4.919,"-0.357",56,"237",28,1573,432,6.812
"36",36,"+1","JAY Z & KANYE WEST N***** In Paris",1045,"-16",-247,"+5",8.433,"-0.078",146,"61",15,5155,785,36.602
"37",37,"-2","COLDPLAY Princess Of China",986,"-125",-723,"-32",4.384,"-0.472",126,"80",24,2042,363,10.812
"38",38,"=","NEON HITCH F U Betta",973,"-8",137,"-49",2.849,"-0.047",27,"632",36,981,215,2.896
"39",39,"=","DEMI LOVATO Give Your Heart A Break",949,"+21",144,"-11",5.901,"-0.055",31,"121",38,949,155,5.956
"40",40,"=","CHRIS RENE Young Homie",862,"+37",199,"+8",2.937,"+0.141",20,"88",40,862,199,2.937
"41",41,"--","JENNIFER LOPEZ Dance Again f/Pitbull",820,"--",820,"--",11.528,"--",1,"--",41,820,820,11.528
"42",42,"-1","WALLPAPER F**king Best Song Everrr",814,"+5",172,"-28",3.499,"-0.038",15,"--",40,814,262,3.563
"43",43,"-1","ALL-AMERICAN REJECTS Beekeeper's Daughte...",779,"-22",-25,"-26",2.415,"-0.016",42,"--",38,804,204,2.758
"44",44,"-1","TYGA Rack City",741,"-36",-261,"+1",2.955,"-0.089",64,"28",32,1257,287,8.937
"45",45,"-1","USHER Climax",737,"+8",83,"-16",3.492,"+0.079",13,"33",42,737,348,3.492
"46",46,"-1","SEAN PAUL She Doesn't Mind",519,"+3",9,"-9",1.713,"+0.003",20,"395",45,519,158,1.821
"47",47,"-1","AVICII Levels",506,"+2",35,"-2",5.769,"+0.078",86,"107",33,1352,260,9.722
"48",48,"-1","J. COLE Can't Get Enough f/Trey Songz",499,"-1",-46,"+9",3.162,"-0.071",20,"111",43,562,156,3.809
"49",49,"+1","PITBULL Back In Time",389,"+73",389,"+73",4.137,"+0.685",2,"44",49,389,389,4.137
"50",50,"-2","FAR EAST MOVEMENT Live My Life f/Justin ...",360,"+1",42,"-6",1.182,"-0.095",9,"294",48,360,61,1.343
