"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","WIZ KHALIFA","See You Again f/Charlie Puth",19074,"+19",221,"-48",118.345,"+0.069",58,"2",1,19074,3713,118.345
"2",2,"=","JASON DERULO","Want To Want Me",18040,"+107",1019,"+43",106.415,"+1.140",83,"9",2,18040,4301,106.415
"3",3,"=","WALK THE MOON","Shut Up And Dance",17122,"-38",387,"-171",97.276,"-0.296",106,"3",3,17160,2567,97.615
"4",4,"=","THE WEEKND","Earned It",13174,"-286",-2015,"+46",70.473,"-1.726",102,"21",1,17055,2820,102.104
"5",5,"=","TOVE LO","Talking Body",12281,"+312",1723,"+222",70.906,"+2.076",136,"20",5,12281,1723,70.906
"6",6,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",11216,"+146",1346,"-56",72.127,"+1.235",84,"7",6,11216,1678,72.127
"7",7,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",10641,"+124",1122,"+19",58.762,"+0.912",85,"13",7,10641,1606,58.762
"8",8,"=","ELLIE GOULDING","Love Me Like You Do",9924,"-152",-1746,"+291",66.353,"-0.649",141,"32",1,18696,2216,120.696
"9",9,"=","NICK JONAS","Chains",8996,"-233",-1601,"+62",47.656,"-0.836",140,"41",6,11747,1317,67.449
"10",10,"=","TAYLOR SWIFT","Bad Blood",8623,"+419",2123,"-549",54.924,"+1.781",13,"1/23",10,8623,6848,54.924
"11",11,"=","FIFTH HARMONY","Worth It f/Kid Ink",8033,"+104",830,"-16",39.187,"+0.605",88,"12",10,8033,1312,39.187
"12",12,"=","MAROON 5","Sugar",7260,"-74",-645,"+111",51.995,"-0.328",140,"27/90",1,18530,2244,117.81
"13",13,"=","NATALIE LA ROSE","Somebody f/Jeremih",7129,"-117",-1031,"+200",46.37,"-0.420",147,"47",3,15912,2141,87.237
"14",14,"=","ANDY GRAMMER","Honey, I'm Good",6681,"+140",1066,"-14",33.402,"+1.039",95,"4",14,6681,1228,33.402
"15",15,"+1","MAROON 5","This Summer's Gonna Hurt...",6285,"+317",2069,"-131",36.01,"+1.476",16,"34/92/97",15,6285,4375,36.01
"16",16,"-1","TAYLOR SWIFT","Style",6112,"-51",-769,"+246",39.152,"+0.014",146,"37",1,18488,3111,115.714
"17",17,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",5660,"+30",875,"-196",28.796,"+0.614",50,"14",17,5660,1071,28.796
"18",18,"=","ECHOSMITH","Bright",5480,"+8",234,"-19",24.184,"+0.181",118,"33",16,5480,965,24.184
"19",19,"=","NICKI MINAJ","The Night Is Still Young",4986,"+116",809,"+10",24.609,"+0.582",31,"40",19,4986,1341,24.609
"20",20,"=","FLO RIDA","GDFR f/Sage The Gemini",4612,"-194",-1730,"+223",24.18,"-0.750",142,"38",7,11307,1433,61.931
"21",21,"=","MEGHAN TRAINOR","Dear Future Husband",4558,"-224",-1255,"-145",18.725,"-1.150",72,"16",15,6022,1246,28.557
"22",22,"=","FETTY WAP","Trap Queen",4490,"+11",99,"+25",22.511,"-0.340",63,"6/68",18,4490,816,23.245
"23",23,"+1","SIA","Elastic Heart f/The Weeknd...",4411,"+134",834,"+39",30.406,"+0.890",77,"35",23,4411,909,30.406
"24",24,"+2","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",4310,"+129",267,"+132",24.921,"+0.636",98,"61",22,4310,753,24.921
"25",25,"=","GEORGE EZRA","Budapest",4222,"+36",255,"+30",18.503,"+0.146",90,"31",21,4222,712,18.503
