"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA","Stay f/Mikky Ekko",15431,"+54",381,"-151",101.709,"+0.099",84,"5",1,15431,1920,101.978
2,"=","BRUNO MARS","When I Was Your M...",15136,"-149",-626,"-107",99.356,"-1.381",96,"7",1,16011,2737,106.569
3,"=","PITBULL","Feel This Moment",12803,"+22",825,"-332",85.807,"+0.081",105,"14",3,12803,1706,85.807
4,"=","PINK","Just Give Me A Re...",12770,"+215",1659,"+4",86.403,"+2.181",60,"1",4,12770,1949,86.403
5,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",10452,"-259",-1593,"-194",59.165,"-2.983",97,"13",3,12353,6457,74.223
6,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",10093,"-258",-1208,"-115",63.688,"-1.229",154,"12/21",1,15012,2020,109.652
7,"=","MAROON 5","Daylight",9064,"-30",-1548,"+450",59.394,"-0.594",149,"44",1,14639,1641,96.697
8,"=","DEMI LOVATO","Heart Attack",8613,"+105",538,"+107",54.107,"+0.656",52,"11",8,8613,2482,54.107
9,"=","JUSTIN TIMBERLAKE","Mirrors",7929,"+273",1869,"-38",54.586,"+2.419",30,"4",9,7929,2236,54.586
10,"=","OLLY MURS","Troublemaker f/Fl...",7667,"+15",270,"-59",41.412,"-0.398",125,"32",10,7667,1121,42.217
11,"+2","ICONA POP","I Love It f/Charl...",7452,"+199",1282,"+19",45.29,"+1.498",72,"6",11,7452,1359,45.29
12,"-1","CALVIN HARRIS","Sweet Nothing f/F...",7394,"-256",-1403,"+4",51.089,"-1.529",157,"68",4,11639,1126,84.444
13,"-1","KREWELLA","Alive",7307,"+42",404,"-34",44.442,"-0.150",73,"48",12,7307,1026,45.974
14,"+1","MACKLEMORE & RYAN...","Can't Hold Us f/R...",7031,"+269",1521,"+67",49.304,"+1.393",38,"2",14,7031,1985,49.304
