"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ADELE Set Fire To The Rain",13447,2,352,-102,87.646,-0.079,85,3,1,13447,2301,87.934
"2",2,"=","FLO RIDA Good Feeling",11986,-84,-947,-15,72.726,-1.157,146,22,1,13154,1657,85.747
"3",3,"=","JESSIE J Domino",11267,119,708,21,64.51,-0.23,155,23,3,11267,1524,64.909
"4",4,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",10017,180,926,90,57.685,0.782,69,15,4,10017,1674,57.685
"5",5,"=","RIHANNA We Found Love f/Calvin Harris",9748,-52,-667,54,70.256,0.305,146,21,1,14238,2184,95.593
"6",6,"+1","KELLY CLARKSON Stronger (What Doesn't Ki...",9044,304,2162,5,60.862,1.485,41,6,6,9044,2162,60.862
"7",7,"-1","KATY PERRY The One That Got Away",8496,-324,-1936,-195,46.638,-1.962,134,56,1,13402,1631,80.623
"8",8,"=","BRUNO MARS It Will Rain",8182,-253,-1803,-80,47.274,-1.025,138,27,1,13635,2024,86.477
"9",9,"=","PITBULL F/CHRIS BROWN International Love",8138,152,932,1,52.757,1.099,107,20,8,8138,1086,52.757
"10",10,"=","GYM CLASS HEROES Ass Back Home",7301,75,457,-35,45.97,0.6,86,29,10,7301,1379,45.97
"11",11,"+1","GAVIN DEGRAW Not Over You",6953,55,103,56,37.101,0.21,177,35,10,6953,547,37.142
"12",12,"-1","SELENA GOMEZ & THE SCENE Love You Like A...",6738,-163,-1205,26,36.577,-1.017,179,18,6,9154,1208,48.131
"13",13,"+1","WANTED Glad You Came",6038,133,962,-8,35.804,0.813,41,17,13,6038,1330,35.804
"14",14,"-1","LMFAO Sexy And I Know It",5810,-111,-724,-31,33.969,-0.798,175,12,2,12000,1530,74.768
"15",15,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4906,134,722,57,31.461,0.871,86,16,15,4906,722,31.461
"16",16,"-1","DAVID GUETTA Without You f/Usher",4895,-96,-592,-10,34.58,-0.052,175,75,1,13428,1586,84.476
"17",17,"+1","OUTASIGHT Tonight Is The Night",4731,71,545,-12,23.81,-0.004,109,54,17,4731,572,23.868
"18",18,"-1","HOT CHELLE RAE I Like It Like That f/New...",4528,-156,-572,-132,18.154,-0.864,141,37,15,5237,639,24.246
"19",19,"=","BREATHE CAROLINA Blackout",4315,-87,-312,-64,21.384,-0.559,177,52,17,4661,498,24.36
"20",20,"=","DRAKE Take Care f/Rihanna",4181,50,1071,-134,31.932,0.817,42,24,20,4181,1220,31.932
"21",21,"=","JAY Z & KANYE WEST N***** In Paris",3918,-134,-834,-12,27.118,-0.805,104,26,15,5155,785,36.602
"22",22,"=","LMFAO Sorry For Party Rocking",3803,97,832,-37,16.721,0.112,39,81,22,3803,1009,16.721
"23",23,"=","J. COLE Workout",3360,-229,-1558,-90,22.178,-1.065,117,45,12,5803,659,35.209
"24",24,"=","MADONNA Give Me All Your Luvin'",2896,9,-1069,613,16.084,0.035,14,32,20,4569,4569,39.788
"25",25,"+1","KATY PERRY Part Of Me",2685,464,2685,464,23.908,3.811,5,1,25,2685,2685,23.908
"26",26,"-1","FRAY Heartbeat",2221,-165,-852,-167,8.809,-0.611,114,73,22,3331,677,14.271
"27",27,"=","TRAIN Drive By",2074,50,365,-9,8.411,0.173,34,34,26,2074,500,8.411
"28",28,"+1","CHRIS BROWN Turn Up The Music",1970,124,858,2,11.725,0.37,17,8,28,1970,858,11.725
"29",29,"-1","JOJO Disaster",1907,15,118,-9,7.192,-0.016,97,441,27,1907,318,7.208
"30",30,"=","COLDPLAY Princess Of China",1756,52,363,36,8.458,0.332,84,41,30,1756,363,8.458
"31",31,"=","BIG SEAN Dance (A$$)",1630,-63,-387,-42,10.995,-0.114,76,55,26,2066,366,15.151
"32",32,"=","WE THE KINGS Say You Like Me",1470,-2,33,-25,4.484,0.051,152,367,31,1486,320,4.492
"33",33,"+3","CALVIN HARRIS Feel So Close",1372,199,867,129,12.58,1.128,9,159,33,1372,867,12.58
"34",34,"-1","AVICII Levels (ID)",1298,19,193,-8,9.722,0.261,44,104,33,1298,260,9.722
"35",35,"+3","FLO RIDA Wild Ones f/Sia",1250,105,584,44,13.391,0.384,14,31,35,1250,584,13.391
