"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","Locked Out Of Heaven",15587,"-41",440,"-137",120.368,"-0.509",84,"2",1,15628,2790,120.877
2,"=","RIHANNA","Diamonds",13211,"-106",27,"-113",94.396,"-0.862",89,"8",2,13317,2812,96.67
3,"=","LUMINEERS","Ho Hey",11946,"+151",1459,"+16",93.141,"-0.003",99,"3",3,11946,1921,93.144
4,"=","FLO RIDA","I Cry",10842,"-23",448,"-89",77.314,"-0.441",100,"13",4,10865,1268,77.755
5,"=","KE$HA","Die Young",10544,"-306",-3423,"+183",75.632,"-2.215",90,"11",1,15607,3842,121.911
6,"=","NE-YO","Let Me Love You",10063,"-172",-915,"-35",69.77,"-1.540",137,"38",4,12234,1345,90.373
7,"=","MAROON 5","One More Night",9632,"-93",-837,"+65",71.279,"-0.910",159,"15",1,15401,1593,119.954
8,"=","PHILLIP PHILLIPS","Home",8999,"-24",555,"-114",59.098,"+0.217",166,"9",8,9023,1033,59.098
9,"=","JUSTIN BIEBER","Beauty And A Beat f/...",8996,"+53",1184,"-22",68.675,"+0.651",67,"7",9,8996,1998,68.675
10,"=","TAYLOR SWIFT","I Knew You Were Trou...",8500,"+179",1808,"-14",63.591,"+1.527",35,"1",10,8500,2452,63.591
11,"=","PINK","Try",7881,"-26",814,"-191",51.71,"-0.578",57,"10",11,7907,1515,52.323
12,"=","ED SHEERAN","The A Team",7683,"-22",865,"-179",54.916,"-1.282",127,"22",12,7705,1183,56.912
13,"+1","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",7554,"-1",1024,"-148",58.587,"-0.891",106,"12",13,7555,1312,59.478
14,"-1","FUN.","Some Nights",7371,"-201",-1055,"-95",50.292,"-1.721",197,"17",2,13297,1295,93.147
15,"+1","WILL.I.AM & BRITNEY ...","Scream And Shout",4709,"+128",1161,"-121",34.829,"+0.659",29,"4",15,4709,1543,34.829
16,"-1","PITBULL","Don't Stop The Party",4639,"+35",424,"-23",31.502,"-0.570",78,"16",15,4639,567,32.072
17,"=","ALICIA KEYS","Girl On Fire",4600,"+114",1144,"-27",36.454,"+0.567",62,"24/63",17,4600,1171,36.454
18,"+1","ONE DIRECTION","Little Things",4345,"+37",696,"-104",26.346,"-0.483",36,"30",18,4345,1166,26.829
19,"+2","MAROON 5","Daylight",4336,"+199",1101,"+86",26.58,"+1.016",31,"41",19,4336,1101,26.58
20,"=","CALVIN HARRIS","Sweet Nothing f/Flor...",4280,"+109",764,"+45",35.741,"+0.777",39,"32",20,4280,875,35.741
21,"+1","KELLY CLARKSON","Catch My Breath",3904,"-35",241,"-106",24.328,"-0.473",59,"23",18,3939,767,24.801
22,"-4","NICKI MINAJ","Va Va Voom",3901,"-416",-2024,"-342",26.752,"-2.840",66,"43",12,6322,1566,45.452
23,"=","THE SCRIPT","Hall Of Fame f/will....",3899,"-14",298,"-22",20.352,"-0.532",99,"26",18,3937,493,20.971
24,"=","IMAGINE DRAGONS","It's Time",3712,"-62",296,"-298",25.615,"-0.659",92,"18",23,3774,833,26.274
25,"=","TAYLOR SWIFT","We Are Never Ever Ge...",3514,"-137",-732,"-93",20.538,"-0.900",132,"20",2,13523,4592,90.881
26,"=","LUDACRIS F/USHER/DAV...","Rest Of My Life",2609,"+35",364,"-11",20.355,"-0.300",42,"161",26,2609,615,20.655
27,"=","HUNTER HAYES","Wanted",2266,"-70",35,"-86",11.421,"-0.714",71,"27",27,2345,368,12.589
