"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5","Payphone f/Wiz Khali...",14234,13,-9,-64,105.925,0.392,78,"8",1,14353,3415,105.925
"2",2,"=","CARLY RAE JEPSEN","Call Me Maybe",13819,-92,-589,-59,104.808,-0.657,114,"1",1,14563,1711,111.23
"3",3,"+1","RIHANNA","Where Have You Been",11713,218,1619,-23,90.437,1.925,79,"9",3,11713,1884,90.437
"4",4,"-1","GOTYE","Somebody That I Used...",11408,-158,-1476,-36,86.735,-2.121,124,"6",1,14242,2018,106.819
"5",5,"=","ELLIE GOULDING","Lights",9950,211,1419,17,72.565,1.633,144,"7",5,9950,1419,72.565
"6",6,"=","KATY PERRY","Wide Awake",9613,247,1576,77,64.655,1.035,42,"2",6,9613,2824,64.655
"7",7,"=","USHER","Scream",8891,73,759,1,60.087,0.988,68,"10",7,8891,2323,60.087
"8",8,"=","ONE DIRECTION","What Makes You Beaut...",8471,-63,-1721,146,56.893,-0.648,125,"18",3,11838,1579,80.433
"9",9,"=","NICKI MINAJ","Starships",7963,-148,-653,-137,66.945,-1.288,140,"30/53",3,12071,1834,87.938
"10",10,"=","FUN.","We Are Young f/Janel...",7364,-192,-1038,-123,51.659,-1.293,132,"19",1,14439,2738,110.772
"11",11,"=","DAVID GUETTA","Titanium f/Sia",6945,168,579,157,52.467,1.492,86,"5",11,6945,987,52.467
"12",12,"=","FLO RIDA","Wild Ones f/Sia",6542,-142,-854,12,51.641,-0.936,150,"27",2,12595,1940,93.589
"13",13,"=","GYM CLASS HEROES","Fighter f/Ryan Tedde...",5852,19,138,13,35.394,0.172,64,"12",13,5852,1441,35.394
"14",14,"=","PITBULL","Back In Time",5751,-46,-441,-3,37.533,-0.505,96,"13",14,6235,925,42.751
"15",15,"+1","CALVIN HARRIS","Let's Go f/Ne-Yo",5740,136,838,-67,37.59,0.392,66,"33",15,5740,1254,37.59
"16",16,"-1","JUSTIN BIEBER","Boyfriend",5522,-226,-1440,-118,31.042,-1.63,99,"20",9,7937,4726,51.515
"17",17,"=","DEMI LOVATO","Give Your Heart A Br...",5357,186,983,127,39.167,0.897,125,"26",17,5357,983,39.167
"18",18,"+1","ONE DIRECTION","One Thing",5009,88,725,-15,28.675,0.312,58,"32",18,5009,975,28.675
"19",19,"-1","KARMIN","Broken Hearted",4748,-306,-1658,-162,31.268,-1.689,135,"29",10,7320,936,47.276
"20",20,"=","HAVANA BROWN","We Run The Night f/P...",4253,62,404,-41,32.815,0.048,142,"43",20,4253,544,32.815
"21",21,"=","CHER LLOYD","Want U Back",4113,148,839,73,26.994,0.933,52,"15",21,4113,1103,26.994
"22",22,"=","RITA ORA","How We Do (Party)",3314,27,227,13,15.886,0.172,68,"66",22,3314,620,16.512
"23",23,"=","B.O.B","Both Of Us f/Taylor ...",3107,-18,446,-82,16.824,0.123,51,"37",23,3125,577,16.824
"24",24,"=","KATY PERRY","Part Of Me",2785,-207,-904,-170,21.026,-0.524,141,"44",3,12039,3625,78.553
"25",25,"=","THE WANTED","Chasing The Sun",2674,47,336,37,17.925,0.344,60,"63",25,2674,461,17.925
"26",26,"=","CALVIN HARRIS","Feel So Close",2440,-42,22,24,20.863,0.115,145,"42",7,8145,1329,55.352
"27",27,"+4","OWL CITY & CARLY RAE...","Good Time",2165,315,1793,229,16.262,2.196,7,"3",27,2165,1793,16.262
"28",28,"-1","NEON TREES","Everybody Talks",2140,22,233,-13,13.268,0.298,85,"11",27,2140,246,13.268
"29",29,"=","FLO RIDA","Whistle",2127,99,709,8,12.573,0.817,28,"4",29,2127,709,12.573
"30",30,"-2","ADELE","Rumour Has It",2011,-52,-507,-14,10.659,-0.235,121,"85",8,8497,1514,56.313
"31",31,"-1","JASON MRAZ","I Won't Give Up",1903,19,248,-22,11.315,0.067,79,"22",29,1903,276,11.315
"32",32,"=","GROUPLOVE","Tongue Tied",1688,85,155,63,10.919,0.33,70,"56",30,1688,284,10.919
"33",33,"=","OUTASIGHT","Now Or Never",1394,34,204,-4,6.738,0.339,54,"--",33,1394,279,6.738
"34",34,"=","KELLY CLARKSON","Dark Side",1382,30,205,-6,8.694,0.191,24,"87",34,1382,406,8.694
"35",35,"=","KIRKO BANGZ","Drank In My Cup",1134,-79,-480,-30,7.735,-0.299,91,"103",28,1855,312,10.841
"36",36,"+1","ALEX CLARE","Too Close",1070,35,224,8,4.856,0.296,35,"51",36,1070,257,4.856
"37",37,"-1","SAMMY ADAMS","Only One",1070,6,88,-10,5.021,0.132,45,"--",34,1070,230,5.021
"38",38,"+1","FUN.","Some Nights",923,38,245,-2,4.667,0.271,23,"23",38,923,247,4.667
"39",39,"-1","MATCHBOX TWENTY","She's So Mean",916,28,181,25,3.915,0.125,16,"141",38,916,574,3.915
"40",40,"+1","SEAN KINGSTON","Back 2 Life (Live It...",812,25,187,10,4.087,-0.031,23,"--",40,812,305,4.118
"41",41,"-1","DRAKE","The Motto f/Lil Wayn...",799,-15,-113,14,8.078,-0.237,135,"75",25,2047,321,19.147
"42",42,"=","LINKIN PARK","Burn It Down",666,3,29,5,2.36,0.008,27,"160",39,666,217,2.36
"43",43,"=","BREATHE CAROLINA","Hit And Run",635,-1,65,-18,1.258,0.016,21,"--",40,636,272,1.258
"44",44,"=","CHIDDY BANG","Mind Your Manners f/...",627,2,20,-11,1.664,0.008,41,"--",41,627,114,1.664
"45",45,"=","CHRIS BROWN","Don't Wake Me Up",603,20,123,13,3.328,0.052,16,"78",45,603,163,3.328
"46",46,"=","JENNIFER LOPEZ","Goin' In f/Flo Rida",550,17,157,-22,1.863,0.08,8,"--",46,550,275,1.863
"47",47,"=","PHILLIP PHILLIPS","Home",491,19,130,11,1.322,0.078,3,"81",47,491,133,1.322
"48",48,"=","K'NAAN","Hurt Me Tomorrow",475,22,36,22,2.157,0.195,17,"--",47,475,76,2.157
"49",49,"=","STEFANO","I'm On A Roll f/New ...",458,8,12,16,1.04,-0.007,30,"--",45,462,128,1.348
"50",50,"=","JAY SEAN","I'm All Yours f/Pitb...",434,-1,-4,1,0.909,-0.023,32,"--",42,449,205,0.976
