"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TOVE LO","Habits (Stay High)",16329,"+129",1829,"-306",106.872,"+0.899",137,"18",1,16329,2816,106.872
2,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",15254,"-330",-373,"-396",88.874,"-2.725",101,"11",1,15754,4716,94.236
3,"=","TAYLOR SWIFT","Shake It Off",14156,"-128",-1513,"+223",93.623,"-0.986",81,"6",1,17531,9016,110.142
4,"=","MAROON 5","Animals",13850,"+465",3147,"+37",93.85,"+2.991",45,"10",4,13850,3148,93.85
5,"=","IGGY AZALEA","Black Widow f/Rita Ora",12143,"-355",-2472,"+116",77.201,"-2.230",131,"45",1,17547,2437,115.226
6,"+2","ED SHEERAN","Don't",12011,"+82",973,"-115",73.226,"+0.521",117,"29",6,12011,1458,73.226
7,"-1","JEREMIH","Don't Tell 'Em f/YG",12001,"-222",-619,"-227",67.435,"-1.374",110,"43",5,12620,1458,74.757
8,"-1","MEGHAN TRAINOR","All About That Bass",11843,"-209",-1924,"+189",87.367,"-1.295",122,"4",1,17875,3030,116.17
9,"=","CALVIN HARRIS","Blame f/John Newman",9838,"+75",635,"-40",62.646,"+0.434",60,"22",8,9838,1988,62.646
10,"=","MR PROBZ","Waves",8807,"+187",1116,"+36",59.993,"+1.302",117,"27",10,8807,1116,59.993
11,"=","NICK JONAS","Jealous",8596,"+91",1013,"-26",47.12,"+0.663",57,"25",11,8596,1846,47.12
12,"=","JASON DERULO","Trumpets",8005,"+58",597,"-5",43.278,"+0.142",74,"15",12,8005,1238,43.278
13,"+1","ARIANA GRANDE & THE WEEKND","Love Me Harder",6326,"+126",1314,"-101",40.568,"+0.975",31,"23",13,6326,1751,40.568
14,"+1","SAM SMITH","I'm Not The Only One",6276,"+117",728,"-32",32.674,"+0.602",43,"13",14,6276,1424,32.674
15,"-2","ECHOSMITH","Cool Kids",6231,"-204",-1482,"-22",34.336,"-0.851",152,"30",8,8425,978,46.431
16,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",5545,"-27",-263,"+11",51.009,"-0.515",162,"38",6,11598,1590,74.965
17,"=","CHARLI XCX","Boom Clap",5289,"-52",-452,"-5",34.724,"-0.790",146,"100",1,16743,2210,108.049
18,"=","ONE DIRECTION","Steal My Girl",5062,"-68",179,"-174",18.969,"-0.163",39,"12",18,5146,2502,19.217
19,"=","ARIANA GRANDE","Break Free f/Zedd",4681,"-104",-989,"+80",36.676,"-1.029",125,"66",4,14321,2327,87.942
20,"+1","TAYLOR SWIFT","Blank Space",4495,"+537",3171,"+185",31.398,"+3.324",10,"5",20,4495,3171,31.398
21,"-1","FERGIE","L.A.LOVE (la la)",4068,"+19",342,"-82",17.959,"-0.100",35,"55",20,4068,1105,18.09
22,"+3","IGGY AZALEA","Beg For It f/MØ",3958,"+212",1038,"-220",25.099,"+0.776",14,"48",22,3958,2920,26.314
23,"+1","ALESSO","Heroes",3886,"+109",636,"+88",19.645,"+0.599",60,"60",23,3886,636,19.645
24,"-2","NICO & VINZ","In Your Arms",3843,"+21",323,"+10",15.836,"-0.141",44,"77",22,3843,1121,16.487
25,"+1","GWEN STEFANI","Baby Don't Lie",3775,"+60",1148,"-178",16.794,"+0.350",18,"91",24,3775,2651,20.798
26,"-3","PITBULL","Fireball f/John Ryan",3447,"-352",-1794,"-212",16.012,"-1.508",96,"33",17,5516,739,26.223
27,"=","MEGHAN TRAINOR","Lips Are Movin",3212,"+106",1089,"-75",14.873,"+0.580",18,"19",27,3212,1423,14.873
28,"=","MAROON 5","Maps",2816,"-110",-516,"-57",17.869,"-0.747",144,"72",2,14278,4866,79.434
29,"=","FALL OUT BOY","Centuries",2756,"+27",307,"-37",14.415,"+0.249",51,"21",28,2756,556,14.415
30,"+1","HOZIER","Take Me To Church",2679,"+120",761,"+18",10.655,"+0.753",25,"9",30,2679,761,10.655
