"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","When I Was Your M...",15960,"-49",131,"-107",106.569,"+0.476",85,"4",1,16011,2737,106.569
2,"=","RIHANNA","Stay f/Mikky Ekko",14377,"+303",1920,"+25",97.011,"+2.225",73,"7",2,14377,1920,97.011
3,"+1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",12205,"-91",-148,"-101",71.474,"-0.914",86,"11",3,12353,6457,74.223
4,"-1","MAROON 5","Daylight",12008,"-399",-1610,"-302",74.07,"-1.660",138,"45",1,14639,1641,96.697
5,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",11832,"-176",-1539,"+38",76.456,"-1.234",143,"25/26",1,15012,2020,109.652
6,"=","PITBULL","Feel This Moment",11006,"+324",1125,"+164",77.476,"+1.563",94,"21",6,11006,1516,77.476
7,"+1","PINK","Just Give Me A Re...",10065,"+350",1949,"+84",66.338,"+2.282",49,"1",7,10065,1949,66.338
8,"-1","CALVIN HARRIS","Sweet Nothing f/F...",9966,"-320",-1262,"-279",63.694,"-2.019",146,"72",4,11639,1126,84.444
9,"+1","SWEDISH HOUSE MAF...","Don't You Worry C...",8144,"-78",-563,"+4",52.242,"-0.720",213,"86",1,14704,1905,116.982
10,"-1","TAYLOR SWIFT","I Knew You Were T...",8025,"-218",-1495,"-122",61.787,"-2.671",142,"59",1,16073,2452,126.481
11,"=","DEMI LOVATO","Heart Attack",7777,"+83",605,"-57",47.022,"+0.250",41,"19",11,7777,2482,47.022
12,"=","OLLY MURS","Troublemaker f/Fl...",7257,"+42",300,"+6",40.094,"+0.164",114,"39",12,7257,1121,40.094
13,"=","KREWELLA","Alive",6724,"-32",184,"-126",45.036,"+0.536",62,"42",13,6756,1026,45.036
14,"=","WILL.I.AM & BRITN...","Scream And Shout",6111,"-104",-854,"+130",40.527,"-0.596",136,"52",3,13157,2182,99.406
15,"+1","TAYLOR SWIFT","22",6050,"+112",481,"+79",30.422,"+0.555",38,"31",15,6050,2327,30.422
16,"-1","MUMFORD & SONS","I Will Wait",5876,"-84",-198,"-109",34.373,"-0.697",95,"53",14,6076,747,37.093
17,"=","ICONA POP","I Love It f/Charl...",5424,"+214",904,"+159",31.821,"+0.888",61,"13",17,5424,904,31.821
18,"+4","JUSTIN TIMBERLAKE","Mirrors",5008,"+352",2236,"+45",34.293,"+2.133",19,"9",18,5008,2236,34.293
19,"-1","OF MONSTERS AND M...","Little Talks",4993,"-35",-148,"+9",29.439,"-0.480",143,"62",17,5184,655,31.534
20,"-1","FUN.","Carry On",4966,"+5",157,"-60",27.54,"-0.032",92,"28",19,4966,935,27.572
21,"-1","FALL OUT BOY","My Songs Know Wha...",4814,"+16",290,"-39",24.004,"+0.193",59,"23",20,4814,1015,24.004
22,"-1","JUSTIN BIEBER","All Around The Wo...",4769,"+48",548,"-93",25.071,"+0.181",52,"121",21,4769,1137,25.071
23,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",4604,"+256",1799,"+120",35.373,"+1.996",27,"3",23,4604,1799,35.373
24,"=","MUSE","Madness",3053,"+73",269,"+94",12.739,"-0.012",116,"36",23,3053,385,12.907
25,"=","EMELI SANDE","Next To Me",3040,"+89",433,"+54",17.859,"+0.453",53,"65",25,3040,498,17.859
26,"=","WILL.I.AM F/JUSTI...","#thatpower",2808,"+149",1261,"-3",13.646,"+0.245",17,"64",26,2808,1409,13.646
27,"=","CHER LLOYD","With Ur Love f/Ju...",2186,"-14",30,"-16",10.497,"-0.140",59,"133",27,2208,571,11.029
28,"=","AFROJACK & CHRIS ...","As Your Friend",1950,"-21",-105,"+23",9.133,"-0.137",69,"157",28,2097,437,9.977
29,"=","LITTLE MIX","Wings",1945,"+36",264,"+12",11.466,"+0.257",46,"104",29,1945,335,11.466
30,"=","FLORIDA-GEORGIA L...","Cruise",1499,"+81",539,"+26",8.309,"+0.385",15,"--",30,1499,660,8.309
31,"+1","ARIANA GRANDE","The Way f/Mac Mil...",1425,"+115",839,"+47",10.607,"+0.935",10,"32",31,1425,839,10.607
32,"-1","ZEDD","Clarity f/Foxes",1418,"+36",204,"+13",10.311,"+0.031",24,"90",30,1418,350,10.311
33,"=","CARLY RAE JEPSEN","Tonight I'm Getti...",1250,"+4",121,"+13",4.223,"+0.066",38,"--",32,1260,257,4.223
34,"=","AVICII VS NICKY R...","I Could Be The On...",1231,"+30",116,"+18",7.234,"+0.039",25,"135",33,1231,478,7.234
35,"=","ED SHEERAN","Lego House",1159,"+15",134,"-8",7.352,"+0.060",31,"120",35,1159,254,7.352
36,"=","ONEREPUBLIC","If I Lose Myself",1063,"-12",-19,"-10",3.233,"-0.004",64,"105",34,1094,318,3.479
37,"=","KE$HA","C'mon",979,"-54",-394,"+25",5.689,"-0.214",115,"163",9,8228,1547,54.334
38,"=","HOT CHELLE RAE","Hung Up",854,"+18",127,"+12",2.7,"+0.064",44,"--",38,854,137,2.7
39,"=","RIHANNA","Pour It Up",776,"-12",-13,"-16",4.525,"-0.059",27,"70",39,801,193,4.584
40,"=","BENNY BENASSI","Cinema f/Gary Go",765,"-16",-84,"-22",3.181,"+0.000",59,"291",38,849,164,4.68
41,"=","ANNA KENDRICK","Cups (Pitch Perfe...",760,"+3",116,"-32",3.722,"+0.052",13,"229",41,760,198,3.722
42,"=","CALVIN HARRIS F/E...","I Need Your Love",756,"+55",438,"+13",4.165,"+0.194",5,"266",42,756,438,4.165
43,"=","STEFANO","Yes To Love",612,"-15",-63,"-27",1.008,"-0.044",49,"--",42,675,142,1.103
44,"=","LUPE FIASCO","Battle Scars f/Gu...",574,"+17",162,"+25",3.621,"+0.052",14,"82",44,574,162,3.621
45,"=","MKTO","Thank You",546,"+10",60,"-2",1.333,"-0.017",10,"--",45,546,87,1.35
46,"=","DRAKE","Started From The ...",524,"+7",22,"+5",2.329,"+0.020",10,"207",46,524,47,2.329
47,"--","SELENA GOMEZ","Come & Get It",509,"--",509,"--",4.618,"--",1,"16",47,509,509,4.618
