"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","JUSTIN TIMBERLAKE","Mirrors",16090,80,1052,-134,110.747,0.481,60,"5",1,16090,3114,110.747
2,"+1","MACKLEMORE & RYAN...","Can't Hold Us f/R...",15027,43,1077,-240,99.172,0.02,68,"1",2,15027,2448,99.172
3,"-1","PINK","Just Give Me A Re...",14901,-108,-512,-94,104.33,-0.337,90,"3",1,15624,1949,106.133
4,"+2","ICONA POP","I Love It f/Charl...",11957,220,1159,54,76.847,0.083,102,"8",4,11957,1359,77.103
5,"-1","DEMI LOVATO","Heart Attack",11940,42,339,-77,74.905,0.897,82,"20",4,11944,2482,74.905
6,"-1","RIHANNA","Stay f/Mikky Ekko",11578,-245,-2390,-41,73.934,-1.423,114,"28",1,15599,1920,102.136
7,"=","BRUNO MARS","When I Was Your M...",8501,-236,-1392,-116,48.754,-1.365,126,"23",1,16011,2737,106.569
8,"=","SELENA GOMEZ","Come & Get It",8474,131,1174,-87,49.685,0.627,42,"2",8,8474,2034,49.685
9,"+1","WILL.I.AM F/JUSTI...","#thatpower",7228,28,294,-117,37.556,0.008,58,"16",9,7228,1416,38.399
10,"+1","FALL OUT BOY","My Songs Know Wha...",7157,78,473,-37,40.071,0.311,100,"22",10,7157,1015,40.071
11,"-2","PITBULL","Feel This Moment",7076,-215,-2225,201,47.807,-1.262,135,"24",3,13073,1706,86.979
12,"=","FLORIDA-GEORGIA L...","Cruise",6914,125,758,-25,36.301,0.386,56,"7/31",12,6914,1411,36.301
13,"=","TAYLOR SWIFT","22",6447,-53,-572,-35,31.541,-0.41,79,"27",10,7057,2327,34.286
14,"=","ARIANA GRANDE","The Way f/Mac Mil...",6419,107,735,59,35.929,0.354,51,"15",14,6419,1373,35.929
15,"+1","JASON DERULO","The Other Side",6112,127,608,38,36.56,0.68,32,"33",15,6112,2399,36.56
16,"-1","KREWELLA","Alive",5910,-289,-1689,-205,39.924,-1.128,103,"67",9,7991,1026,53.493
17,"=","MARIAH CAREY","#Beautiful f/Migu...",4766,167,1931,761,29.279,0.394,15,"13",17,4766,3429,31.943
18,"=","EMELI SANDE","Next To Me",4608,81,181,87,23.541,-0.046,94,"18",17,4608,560,23.77
19,"=","AVRIL LAVIGNE","Here's To Never G...",4349,36,322,-4,21.043,-0.081,40,"26",19,4349,1758,21.124
20,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",4244,-20,-387,78,22.525,-0.653,127,"40",3,12353,6457,74.223
21,"=","DAFT PUNK","Get Lucky",4225,222,1383,76,27.94,1.431,29,"10",21,4225,1383,27.94
22,"=","ZEDD","Clarity f/Foxes",3728,108,519,39,32.879,1.373,65,"30",21,3728,547,32.879
23,"=","IMAGINE DRAGONS","Radioactive",3674,100,670,-15,20.666,0.693,38,"6",22,3674,813,20.666
24,"=","ED SHEERAN","Lego House",2857,30,439,-87,15.959,0.227,72,"21",24,2857,788,15.959
25,"=","CALVIN HARRIS F/E...","I Need Your Love",2832,80,452,46,21.092,0.816,46,"52",25,2832,482,21.092
26,"+1","ANNA KENDRICK","Cups (Pitch Perfe...",2633,60,565,-34,16.783,0.451,54,"46",26,2633,599,16.783
27,"-1","LITTLE MIX","Wings",2555,-36,-189,-58,8.969,-0.124,87,"82",23,2763,389,14.241
28,"=","CHRIS BROWN","Fine China",2067,29,296,14,9.727,-0.038,32,"49",28,2067,533,9.87
29,"=","BRUNO MARS","Treasure",2056,198,1436,86,17.067,1.598,10,"56",29,2056,1436,17.067
30,"=","JENNIFER LOPEZ F/...","Live It Up",1950,166,310,44,11.112,0.889,13,"14",30,1950,1818,17.613
31,"=","FUN.","Carry On",1658,-80,-551,15,10.847,0.147,133,"66",16,5029,935,27.572
32,"+1","KE$HA","Crazy Kids",1558,78,529,3,6.649,0.25,19,"386",32,1558,529,6.649
33,"+1","MUMFORD & SONS","I Will Wait",1413,-23,-120,26,8.309,-0.125,136,"101",14,6076,747,37.093
34,"+1","NIKKI WILLIAMS","Glowing",1368,5,137,-36,9.088,0.165,44,"206",33,1368,279,9.088
35,"-3","MUSE","Madness",1327,-179,-899,-6,5.486,-0.607,157,"97",22,3327,385,14.204
36,"=","KELLY CLARKSON","People Like Us",1255,-6,88,-52,5.493,-0.08,24,"125",34,1269,571,5.803
37,"+2","MAROON 5","Love Somebody",1170,144,779,110,6.186,0.35,6,"36",37,1170,779,6.186
38,"-1","HOT CHELLE RAE","Hung Up",1141,-20,-80,-25,4.613,-0.141,85,"346",34,1222,137,5.016
39,"-1","DROP CITY YACHT C...","Crickets f/Jeremi...",1129,18,109,10,3.533,0.035,41,"172",38,1129,202,3.533
40,"=","ROBIN THICKE","Blurred Lines f/P...",1062,87,495,45,8.9,0.592,12,"4",40,1062,495,8.9
41,"=","MKTO","Thank You",926,-23,-37,-35,2.849,-0.071,51,"--",37,976,203,2.93
42,"+1","EMBLEM3","Chloe (You're The...",857,42,218,26,3.538,0.147,23,"372",42,857,218,3.538
43,"-1","CAPITAL CITIES","Safe And Sound",853,11,121,-12,4.283,-0.05,30,"108",42,853,164,4.333
44,"=","SEAN KINGSTON","Beat It f/Chris B...",571,16,123,-16,2.171,-0.016,8,"131",44,571,144,2.187
45,"=","LABRINTH","Beneath Your Beau...",518,10,111,1,4.654,0.245,4,"79",45,518,111,4.654
46,"=","JAKE MILLER","A Million Lives",507,7,56,-7,0.889,0.031,13,"--",46,507,106,0.889
47,"+1","PARAMORE","Still Into You",504,17,61,2,1.728,0.051,12,"262",47,504,186,1.728
48,"-1","LUPE FIASCO","Battle Scars f/Gu...",490,-5,-63,-19,5.374,0.052,55,"138",41,718,187,5.384
49,"=","A GREAT BIG WORLD","This Is The New Y...",477,18,98,16,2.091,-0.086,2,"--",49,477,98,2.177
50,"=","J. COLE","Power Trip f/Migu...",444,7,58,-3,1.255,0.028,2,"--",50,444,61,1.255
