"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5","One More Night",15165,-187,-172,-222,113.412,-4.766,115,"5",1,15401,1593,119.954
"2",2,"=","FUN.","Some Nights",13158,-28,508,-94,89.709,-0.542,153,"8",2,13210,1295,90.841
"3",3,"=","TAYLOR SWIFT","We Are Never Ever Ge...",13078,-69,-445,-87,88.473,-0.968,88,"12",2,13523,4592,90.881
"4",4,"=","ALEX CLARE","Too Close",11796,16,445,47,76.855,-2.377,165,"21",4,11796,1328,81.998
"5",5,"=","JUSTIN BIEBER","As Long As You Love ...",11243,-459,-1872,-339,80.621,-4.614,128,"23",2,13498,1300,100.233
"6",6,"=","KE$HA","Die Young",10607,177,1116,93,74.713,-0.996,46,"4",6,10607,3842,75.709
"7",7,"=","CHRIS BROWN","Don't Wake Me Up",10250,-102,-25,-203,71.382,-3.919,146,"25",6,10376,1456,75.301
"8",8,"=","NE-YO","Let Me Love You",9505,47,1121,-140,77.176,-3.938,93,"16",8,9505,1261,81.114
"9",9,"=","RIHANNA","Diamonds",8926,39,815,-65,67.636,-3.254,45,"3",9,8926,2812,70.89
"10",10,"=","BRUNO MARS","Locked Out Of Heaven",7927,94,958,-8,58.11,-0.932,40,"2",10,7927,2790,59.042
"11",11,"=","PINK","Blow Me (One Last Ki...",7311,-214,-1153,-45,54.125,-2.479,129,"49",1,12762,2737,90.315
"12",12,"+1","ENRIQUE IGLESIAS","Finally Found You f/...",6907,-97,-248,-101,43.142,-2.052,73,"56",12,7155,1803,47.652
"13",13,"-1","OWL CITY & CARLY RAE...","Good Time",6833,-207,-1222,-74,49.359,-0.627,137,"31",4,10627,1961,71.832
"14",14,"=","PSY","Gangnam Style",6513,-318,-956,-271,45.233,-4.814,62,"1",10,7746,1695,59.817
"15",15,"=","FLO RIDA","I Cry",5905,92,942,-20,43.312,-0.847,56,"7",15,5905,1268,44.159
"16",16,"+1","PHILLIP PHILLIPS","Home",5133,179,882,61,36.43,0.906,122,"9",16,5133,921,36.43
"17",17,"-1","ONE DIRECTION","Live While We're You...",5104,-117,-226,-128,26.541,-0.557,51,"18",15,5363,2151,28.68
"18",18,"=","TRAIN","50 Ways To Say Goodb...",4187,-73,-424,-4,23.329,-1.041,98,"20",16,4812,717,29.769
"19",19,"=","ONEREPUBLIC","Feel Again",3669,29,304,-62,21.726,0.311,65,"32",19,3669,813,21.726
"20",20,"=","ED SHEERAN","The A Team",3464,41,419,-31,29.091,-0.015,83,"37",20,3464,683,29.174
"21",21,"=","NICKI MINAJ","Va Va Voom",3239,205,1171,69,27.897,0.489,22,"42",21,3239,1200,27.897
"22",22,"=","LUMINEERS","Ho Hey",2827,90,726,-5,21.7,1.092,55,"6",22,2827,739,21.7
"23",23,"+2","JUSTIN BIEBER","Beauty And A Beat f/...",2365,181,972,56,17.956,0.001,23,"26",23,2365,972,17.956
