"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JUSTIN BIEBER","Sorry",19431,63,839,-121,127.136,0.644,62,"3",1,19431,3902,127.136
"2",2,"=","ADELE","Hello",18371,-71,-408,23,120.263,-0.657,61,"1",1,19167,4705,124.831
"3",3,"=","SELENA GOMEZ","Same Old Love",17923,165,1050,-23,110.51,1.187,99,"5",3,17923,1774,110.51
"4",4,"=","ALESSIA CARA","Here",15446,192,1467,40,97.005,1.136,157,"12",4,15446,1467,97.005
"5",5,"=","ELLIE GOULDING","On My Mind",14243,60,605,-23,81.066,0.219,97,"33",4,14243,3457,82.642
"6",6,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",13494,95,1049,-75,82.536,0.678,177,"11",6,13494,1275,82.536
"7",7,"=","THE WEEKND","In The Night",11039,136,990,-41,66.073,0.525,41,"15",7,11039,3011,66.073
"8",8,"=","SHAWN MENDES","Stitches",10158,-51,-916,187,73.271,-0.433,215,"16",1,17999,2130,108.715
"9",9,"=","DRAKE","Hotline Bling",9106,-288,-2505,106,57.099,-1.239,100,"7",2,16016,2377,99.499
"10",10,"=","DEMI LOVATO","Confident",9006,50,489,30,47.716,-0.029,83,"26",10,9006,1761,47.803
"11",11,"=","ONE DIRECTION","Perfect",8399,49,676,-9,40.897,0.216,66,"19",11,8399,1211,40.897
"12",12,"=","THE CHAINSMOKERS","Roses f/Rozes",7965,105,1044,-84,43.237,0.68,87,"6",12,7965,1619,43.237
"13",13,"+1","DAYA","Hide Away",7642,156,604,88,40.485,0.563,129,"18",13,7642,851,40.485
"14",14,"-1","TAYLOR SWIFT","Wildest Dreams",7467,-115,-925,90,51.438,-0.709,118,"13",1,18848,3531,112.715
"15",15,"=","TWENTY ONE PILOTS","Stressed Out",7070,280,1647,39,41.063,1.218,38,"4",15,7070,1684,41.063
"16",16,"+1","JUSTIN BIEBER","Love Yourself",6574,363,2887,-43,43.56,2.22,19,"2/82",16,6574,2930,43.56
"17",17,"-1","ELLE KING","Ex's and Oh's",6549,-222,-1973,176,41.059,-1.199,131,"17",7,12070,1468,71.394
"18",18,"+2","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",6135,147,1022,-4,31.129,0.692,29,"27",18,6135,1989,31.129
"19",19,"-1","THE WEEKND","The Hills",6101,-101,-312,52,48.652,-0.041,143,"28",2,17451,2705,105.256
"20",20,"-1","JUSTIN BIEBER","What Do You Mean?",5948,-67,-716,99,52.964,-0.335,117,"14",1,18691,5900,114.523
"21",21,"=","GWEN STEFANI","Used To Love You",5166,59,314,-18,21.853,-0.136,55,"52",19,5166,1038,21.993
"22",22,"=","DNCE","Cake By The Ocean",4658,116,459,86,20.185,0.326,84,"22",22,4658,613,20.185
"23",23,"+1","CHARLIE PUTH","One Call Away",3852,104,725,12,16.928,0.335,44,"31",23,3852,819,16.928
"24",24,"-1","FALL OUT BOY","Irresistible f/Demi Lovato",3785,21,277,-5,16.255,-0.016,56,"114",23,3785,560,16.657
"25",25,"=","HALSEY","New Americana",3016,12,206,-69,9.232,0.15,87,"64",25,3021,537,9.257
"26",26,"+1","FLO RIDA","My House",2939,53,665,-1,12.058,0.296,65,"10",26,2939,666,12.058
"27",27,"-1","ONE DIRECTION","Drag Me Down",2915,-80,-298,-44,20.041,-0.765,145,"40",5,10402,3358,53.211
"28",28,"=","TORI KELLY","Hollow",2697,74,324,70,10.291,0.244,45,"110",28,2697,501,10.291
"29",29,"=","X AMBASSADORS","Renegades",2384,-101,-8,-131,11.417,-0.197,135,"71",8,9986,1573,48.866
"30",30,"=","NELLY","The Fix f/Jeremih",2344,-3,117,-27,9.469,-0.126,67,"60",30,2349,341,9.703
"31",31,"+2","ADELE","When We Were Young",2294,204,1461,35,17.327,1.125,7,"21",31,2294,1461,17.327
"32",32,"+3","JASON DERULO","Get Ugly",2088,143,1110,35,8.8,0.32,10,"143",32,2088,1110,8.8
"33",33,"-1","FETTY WAP","679 f/Remy Boyz...",2020,-89,-1095,67,11.188,-0.711,108,"20",19,5210,769,28.742
"34",34,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",2010,42,416,-14,11.778,0.163,26,"203",33,2010,451,11.778
"35",35,"-4","ARIANA GRANDE","Focus",1933,-340,-2982,262,6.48,-1.12,54,"49",13,8129,5117,41.927
"36",36,"=","POST MALONE","White Iverson",1927,57,451,21,7.145,0.016,38,"30",34,1927,451,7.197
"37",37,"=","CHRIS BROWN","Zero",1815,18,195,27,7.621,0.109,57,"120",33,1815,391,7.621
"38",38,"=","RACHEL PLATTEN","Stand By You",1649,18,197,-23,7.214,0.165,54,"38",36,1649,227,7.214
"39",39,"=","TINASHE","Player f/Chris Brown",1559,78,303,60,6.393,0.223,38,"441",39,1559,316,6.736
"40",40,"=","TRAVI$ SCOTT","Antidote",1526,57,282,20,7.363,0.16,24,"32",40,1526,308,7.363
"41",41,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",1393,-19,-75,-3,14.804,-0.033,150,"102",14,7390,1033,48.997
"42",42,"=","PENTATONIX","Can't  Sleep Love",1382,-7,-99,-1,4.966,-0.052,76,"171",35,1487,266,5.792
"43",43,"=","R. CITY","Make Up f/Chloe Angelides",1327,37,146,-8,7.898,0.076,17,"233",42,1327,348,8
"44",44,"+1","BORNS","Electric Love",1246,35,147,21,3.444,0.104,24,"303",44,1246,225,3.444
"45",45,"-1","ANDY GRAMMER","Good To Be Alive (Hallelujah)",1238,2,52,-21,3.293,0.048,71,"42",42,1238,177,3.293
"46",46,"=","DIPLO & SLEEPY TOM","Be Right There",1207,6,80,-14,8.129,0.076,30,"231",44,1207,207,8.129
"47",47,"=","DAVID GUETTA","Bang My Head f/Sia",1165,80,319,65,6.052,0.15,13,"555",47,1165,319,6.052
"48",48,"=","JUSTIN TIMBERLAKE","Drink You Away",1025,19,235,-60,4.366,0.169,5,"112",48,1025,390,4.366
"49",49,"=","DAWIN","Dessert",973,13,24,2,4.124,0.028,30,"87",46,989,118,4.548
"50",50,"=","ADAM LAMBERT","Another Lonely Night",959,10,96,9,2.993,0.046,15,"--",48,959,129,2.993
