"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","SHAWN MENDES","Stitches",16915,-139,-923,-32,103.465,-0.961,181,"13",1,17999,2130,107.15
"2",2,"+1","ADELE","Hello",15743,420,3730,-283,102.429,2.367,27,"1",2,15743,4705,102.429
"3",3,"-1","TAYLOR SWIFT","Wildest Dreams",15463,-109,-1533,12,95.211,-0.89,84,"18",1,18848,3531,112.715
"4",4,"=","DRAKE","Hotline Bling",15274,12,584,-206,90.967,0.115,66,"6",3,15274,2377,90.967
"5",5,"=","THE WEEKND","The Hills",12320,-260,-1991,57,77.314,-2.413,109,"20",2,17451,2705,105.256
"6",6,"=","ELLIE GOULDING","On My Mind",11908,156,665,195,66.446,0.543,63,"26",6,11908,3457,66.446
"7",7,"=","SELENA GOMEZ","Same Old Love",11540,135,854,-1,66.62,0.808,65,"14",7,11540,1774,66.62
"8",8,"+1","ELLE KING","Ex's and Oh's",11322,32,583,-114,64.992,0.631,97,"9",7,11322,1468,64.992
"9",9,"-1","JUSTIN BIEBER","What Do You Mean?",11242,-155,-2037,158,78.814,-0.785,83,"7",1,18691,5900,114.523
"10",10,"=","ALESSIA CARA","Here",11070,133,604,56,64.487,0.286,123,"11",8,11070,1451,64.487
"11",11,"=","JUSTIN BIEBER","Sorry",9202,257,1475,41,56.438,2.344,28,"2",11,9202,3902,56.438
"12",12,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",8830,133,828,-19,47.445,0.986,143,"10",12,8830,1248,47.445
"13",13,"=","X AMBASSADORS","Renegades",8157,-359,-1589,-266,38.445,-1.725,101,"44",8,9986,1573,48.866
"14",14,"=","DEMI LOVATO","Confident",7226,17,143,-52,35.474,-0.321,49,"43",14,7226,1761,36.223
"15",15,"=","ARIANA GRANDE","Focus",7224,30,681,-223,39.524,-0.292,20,"30",15,7224,5117,40.036
"16",16,"=","ONE DIRECTION","Drag Me Down",5954,-250,-2274,148,34.123,-0.905,111,"24",5,10402,3358,53.211
"17",17,"=","R. CITY","Locked Away f/Adam Levine",5912,-39,-977,96,37.774,-0.709,132,"45",1,17400,2155,103.625
"18",18,"=","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",5797,-34,-42,-87,28.059,-0.072,50,"29",18,5839,1343,28.616
