"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",16270,-118,-378,-172,110.49,-1.241,105,"2/93",1,16771,2544,113.5
"2",2,"=","MAROON 5","Love Somebody",13836,-14,766,-136,87.614,0.146,99,"32",2,13850,1278,87.614
"3",3,"=","ZEDD","Clarity f/Foxes",13785,160,655,77,90.309,0.611,158,"16",3,13785,1183,90.309
"4",4,"=","IMAGINE DRAGONS","Radioactive",12522,-214,-1235,-62,84.207,-0.924,131,"9",2,14606,2069,92.777
"5",5,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",10480,50,631,7,71.324,0.287,90,"14",5,10480,1815,71.324
"6",6,"+1","CALVIN HARRIS F/E...","I Need Your Love",10414,86,196,97,66.831,0.975,139,"36",6,10414,1386,72.137
"7",7,"-1","BRUNO MARS","Treasure",10171,-245,-1058,-210,57.08,-1.552,103,"21/71",5,11434,2114,69.467
"8",8,"=","CAPITAL CITIES","Safe And Sound",9920,97,866,-70,67.686,1.168,123,"10",8,9920,1083,67.686
"9",9,"=","ANNA KENDRICK","Cups (Pitch Perfe...",9534,-3,136,-37,57.841,-0.611,147,"13",9,9537,992,59.103
"10",10,"=","MILEY CYRUS","We Can't Stop",8826,91,380,87,51.216,0.832,78,"8",10,8826,1276,51.216
"11",11,"+2","LANA DEL REY","Summertime Sadnes...",7980,278,1923,34,54.113,1.887,50,"12/24",11,7980,1923,54.113
"12",12,"-1","JASON DERULO","The Other Side",7976,-296,-2315,-50,46.967,-1.601,125,"45",5,11323,2399,66.105
"13",13,"-1","DAFT PUNK","Get Lucky",7653,-210,-2210,157,54.112,-0.9,122,"18",2,14968,2173,99.686
"14",14,"+1","KATY PERRY","Roar",7142,330,2923,-469,49.195,1.667,11,"1",14,7142,6098,53.27
"15",15,"-1","JUSTIN TIMBERLAKE","Take Back The Nig...",6813,-3,164,-72,37.796,-0.356,41,"85",13,6816,3722,40.113
"16",16,"=","JAY Z","Holy Grail f/Just...",5404,169,999,80,34.473,0.798,49,"5",16,5404,2095,34.473
"17",17,"=","ONE DIRECTION","Best Song Ever",4585,34,316,-11,21.511,0.302,33,"17",17,4585,1660,21.511
"18",18,"+2","LADY GAGA","Applause",4290,274,2532,-190,29.978,0.561,10,"4",18,4290,3922,34.077
"19",19,"-1","SELENA GOMEZ","Come & Get It",4226,-30,-396,97,27.52,-0.073,135,"48",1,14547,2034,86.045
"20",20,"+1","AVICII","Wake Me Up",4132,183,1570,-32,31.56,0.98,26,"3",20,4132,1602,31.56
"21",21,"-2","PHILLIP PHILLIPS","Gone, Gone, Gone",4131,53,333,5,23.225,0.189,86,"22",19,4131,462,23.225
"22",22,"=","PARAMORE","Still Into You",3847,20,268,-2,19.9,0.278,105,"26",20,3847,711,19.9
"23",23,"=","ENRIQUE IGLESIAS","Turn The Night Up",3819,30,577,-34,21.085,-0.019,31,"63",22,3819,2260,24.628
"24",24,"=","TAYLOR SWIFT","Everything Has .....",3574,74,464,65,20.852,0.342,39,"51",24,3574,990,20.852
"25",25,"+1","LABRINTH","Beneath Your Beau...",2799,22,55,39,10.713,0.02,97,"37",25,2799,485,13.99
