"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"+1","BRITNEY SPEARS I Wanna Go",12815,"+87",246,"+237",81.109,"-0.322",82,"19",1,12853,1768,82.422
"2",2,"-1","KATY PERRY Last Friday Night (T.G.I.F.)",12785,"-174",-760,"+30",77.679,"-1.066",99,"18",1,14935,2322,96.531
"3",3,"=","NICKI MINAJ Super Bass",11524,"-97",-207,"+96",71.74,"-0.648",116,"14",3,12009,1188,73.23
"4",4,"=","LMFAO Party Rock Anthem",11500,"-113",-304,"+61",77.271,"-0.976",116,"8",1,14043,1859,94.193
"5",5,"=","BAD MEETS EVIL Lighters f/Bruno Mars",10442,"+27",695,"+105",67.348,"+0.892",70,"12/83",5,10442,1599,67.348
"6",6,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",9485,"+259",1788,"+171",58.062,"+1.514",57,"2",6,9485,1788,58.062
"7",7,"=","HOT CHELLE RAE Tonight Tonight",8701,"-220",-957,"-28",48.515,"-0.912",116,"16",5,10036,838,54.593
"8",8,"=","ONEREPUBLIC Good Life",8529,"-88",-619,"+212",51.816,"-0.084",116,"23",6,9571,978,57.364
"9",9,"=","PITBULL Give Me Everything f/Ne-Yo",8465,"-19",-391,"+208",62.344,"-0.825",116,"15",1,14233,1811,95.596
"10",10,"+1","FOSTER THE PEOPLE Pumped Up Kicks",7302,"+217",1159,"+165",43.455,"+1.395",52,"3",10,7302,1302,43.455
"11",11,"-1","LIL WAYNE How To Love",7094,"-114",-674,"+54",40.239,"-0.387",91,"--",9,8047,1328,45.275
"12",12,"=","RIHANNA Cheers (Drink To That)",6683,"+52",728,"+64",38.645,"+0.119",38,"6",12,6683,1594,38.645
"13",13,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",6577,"+146",587,"+151",38.809,"+1.317",82,"5",12,6577,1017,38.809
"14",14,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",6287,"+140",1151,"+102",38.257,"+1.248",67,"7",14,6287,1151,38.257
"15",15,"=","THE BAND PERRY If I Die Young",5681,"-60",-214,"+42",31.573,"-0.515",116,"17",11,6052,768,32.555
"16",16,"=","LADY GAGA You And I",5163,"+191",1415,"+43",31.34,"+0.948",26,"4",16,5163,1553,31.34
"17",17,"=","LADY GAGA The Edge Of Glory",4585,"-141",-942,"+139",25.529,"-1.060",116,"47",3,11672,2193,68.045
"18",18,"=","IYAZ Pretty Girls",4273,"+103",568,"+52",21.556,"+0.459",91,"52",18,4273,659,21.556
"19",19,"=","DEV In The Dark",3621,"+216",1137,"+77",26.28,"+1.328",37,"35",19,3621,1137,26.28
"20",20,"=","ADELE Someone Like You",3363,"+159",1274,"+22",19.838,"+1.555",28,"1",20,3363,1274,19.838
"21",21,"=","THE SCRIPT Nothing",2722,"+66",657,"+31",13.251,"+0.281",36,"51",21,2722,722,13.251
"22",22,"=","KELLY ROWLAND Motivation f/Lil Wayne",2657,"+28",186,"+7",14.163,"+0.101",61,"57",21,2657,415,14.163
"23",23,"+1","JASON DERULO It Girl",2477,"+145",855,"+58",10.755,"+0.651",17,"54",23,2477,983,10.755
"24",24,"+2","MARTIN SOLVEIG & DRAGONETTE Hello",2375,"+74",245,"+91",15.251,"+0.165",116,"88",18,4031,605,23.761
"25",25,"=","ANDY GRAMMER Keep Your Head Up",2338,"+16",252,"-28",9.028,"+0.099",70,"78",25,2338,355,9.028
"26",26,"+2","ALEXANDRA STAN Mr. Saxobeat",2325,"+99",438,"+55",20.249,"+0.648",42,"44",26,2325,550,20.249
"27",27,"=","AFROJACK Take Over Control f/Eva Simons",2294,"+64",340,"+20",19.873,"+0.459",76,"71",27,2294,340,19.873
"28",28,"-5","PITBULL Rain Over Me",2264,"-161",-890,"-81",9.853,"-0.885",56,"38",19,3403,813,19.382
"29",29,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1854,"-295",-2005,"+95",8.354,"-1.263",116,"--",12,5432,615,27.03
"30",30,"=","COLDPLAY Every Teardrop Is A Waterfall",1610,"-105",-475,"-71",8.347,"-0.535",71,"64",26,2154,446,11.589
"31",31,"+1","DAVID GUETTA Without You f/Usher",1355,"+153",887,"-25",9.568,"+0.937",8,"25",31,1355,912,9.568
"32",32,"-1","NEW BOYZ Better With The Lights Off",1354,"+38",360,"+9",3.947,"+0.126",30,"79",31,1354,360,3.947
"33",33,"=","CHRIS BROWN She Ain't You",1036,"-149",-1467,"+172",5.985,"-1.104",105,"96",16,4328,635,24.246
"34",34,"+2","MATT NATHANSON Faster",1013,"+10",91,"+0",3.116,"+0.030",54,"128",34,1013,166,3.116
"35",35,"+3","WIZ KHALIFA No Sleep",933,"+24",203,"+9",3.357,"-0.001",21,"110",35,933,246,3.358
"36",36,"-2","BEYONCE Best Thing I Never Had",901,"-152",-1045,"+14",4.16,"-0.711",88,"39",15,4574,856,22.192
"37",37,"+2","SWEDISH HOUSE MAFIA Save The World",888,"+16",135,"+8",4.764,"+0.134",30,"267",37,888,229,4.764
"38",38,"+2","DJ KHALED I'm On One f/Drake, Rick Ross",873,"+19",235,"-15",7.501,"+0.108",18,"55",38,873,297,7.501
"39",39,"-2","JENNIFER LOPEZ I'm Into You f/Lil Wayne",838,"-152",-1403,"+142",3.837,"-0.588",91,"148",19,3899,611,20.698
"40",40,"-5","BLACK EYED PEAS Don't Stop The Party",818,"-193",-972,"-69",3.492,"-0.658",64,"218",24,2690,492,10.42
"41",41,"=","DEMI LOVATO Skyscraper",766,"+8",115,"-12",3.533,"-0.002",23,"53",41,766,141,3.535
"42",42,"=","LMFAO Sexy And I Know It",749,"+90",374,"+94",4.414,"+0.534",8,"45",42,749,374,4.414
"43",43,"=","SELENA GOMEZ & THE SCENE Love You Like A...",667,"+22",188,"-8",2.181,"+0.098",12,"33",43,667,306,2.181
"44",44,"+1","PATRICK STUMP This City f/Lupe Fiasco",614,"+31",282,"-10",3.354,"+0.104",7,"517",44,614,292,3.354
"45",45,"+1","SKYLAR GREY Invisible",595,"+18",78,"+2",1.302,"+0.048",16,"--",44,595,131,1.302
"46",46,"+2","GAVIN DEGRAW Not Over You",568,"+29",166,"+22",1.777,"+0.108",10,"82",46,568,243,1.777
"47",47,"-3","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",564,"-79",-381,"-11",1.358,"-0.259",46,"229",35,1034,293,3.027
"48",48,"-1","CODY SIMPSON On My Mind",496,"-47",-295,"-23",1.289,"-0.111",76,"396",37,896,113,2.631
"49",49,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",481,"-12",-44,"-9",2.145,"-0.023",54,"92",43,621,147,2.434
"50",50,"--","LLOYD Dedication To My Ex...",442,"--",168,"--",3.044,"--",1,"831",50,442,168,3.044
