"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS","Locked Out Of Hea...",15358,"-32",-251,"-48",116.51,"-0.134",97,"3",1,15628,2790,120.877
"2",2,"=","LUMINEERS","Ho Hey",12461,"+260",326,"+278",92.471,"+1.304",112,"5",2,12461,1921,93.601
"3",3,"=","RIHANNA","Diamonds",11894,"-195",-993,"-97",86.134,"-0.819",102,"11",2,13317,2812,96.67
"4",4,"=","FLO RIDA","I Cry",10811,"+112",46,"+167",77.01,"+0.911",113,"13",4,10865,1268,77.755
"5",5,"=","JUSTIN BIEBER","Beauty And A Beat...",10244,"+222",658,"+116",72.993,"+1.129",80,"10",5,10244,1998,72.993
"6",6,"=","TAYLOR SWIFT","I Knew You Were T...",10177,"+374",1031,"+390",72.904,"+2.263",48,"1",6,10177,2452,72.904
"7",7,"=","MAROON 5","One More Night",9077,"+65",134,"+81",66.993,"-0.112",172,"19",1,15401,1593,119.954
"8",8,"=","NE-YO","Let Me Love You",8513,"-183",-719,"-104",59.632,"-0.910",150,"47",4,12234,1345,90.373
"9",9,"=","KE$HA","Die Young",8349,"-181",-1091,"-190",70.444,"-0.151",103,"18",1,15607,3842,121.911
"10",10,"=","PHILLIP PHILLIPS","Home",8255,"-18",-625,"+24",53.389,"+0.277",179,"7",8,9023,1033,59.098
"11",11,"=","PINK","Try",8135,"+52",105,"+143",52.514,"+0.408",70,"12",11,8135,1515,52.933
"12",12,"+1","SWEDISH HOUSE MAF...","Don't You Worry C...",8015,"+227",470,"+295",61.4,"+1.786",119,"8",12,8015,1312,61.4
"13",13,"-1","ED SHEERAN","The A Team",7974,"+26",75,"-3",52.856,"+0.390",140,"26",12,7974,1183,56.912
"14",14,"=","FUN.","Some Nights",6821,"+55",231,"+174",47.385,"+0.202",210,"14",2,13297,1295,93.147
"15",15,"=","WILL.I.AM & BRITN...","Scream And Shout",5623,"+133",451,"+117",42.624,"+1.060",42,"4",15,5623,1543,42.624
"16",16,"=","PITBULL","Don't Stop The Pa...",5534,"+124",509,"+154",36.337,"+1.000",91,"9",15,5534,599,36.337
"17",17,"=","ALICIA KEYS","Girl On Fire",5476,"+157",309,"+152",41.347,"+0.854",75,"21/40",15,5476,1171,41.347
"18",18,"=","CALVIN HARRIS","Sweet Nothing f/F...",4799,"+108",315,"+101",37.722,"+1.119",52,"24",18,4799,875,37.722
"19",19,"+1","MAROON 5","Daylight",4623,"+88",91,"+122",28.34,"+0.993",44,"29",18,4623,1101,28.34
"20",20,"-1","ONE DIRECTION","Little Things",4622,"+31",72,"-4",26.363,"+0.073",49,"36",18,4622,1166,27.461
"21",21,"=","KELLY CLARKSON","Catch My Breath",4117,"-30",160,"-48",25.455,"+0.001",72,"25",18,4147,767,25.495
"22",22,"=","THE SCRIPT","Hall Of Fame f/wi...",3964,"+91",47,"+97",20.5,"+0.433",112,"23",18,3964,493,20.971
"23",23,"=","IMAGINE DRAGONS","It's Time",3830,"+20",80,"+48",25.379,"+0.144",105,"15",22,3830,833,26.274
