"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","JUSTIN TIMBERLAKE","Mirrors",15936,-26,-156,-108,110.196,-0.005,67,"9",1,16201,3114,111.412
"2",2,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",15301,98,271,50,102.646,1.15,75,"2",2,15304,2448,102.646
"3",3,"=","PINK","Just Give Me A Re...",13904,-224,-1001,-124,95.143,-1.384,97,"5",1,15624,1949,106.133
"4",4,"=","ICONA POP","I Love It f/Charl...",12511,160,553,-61,84.317,2.257,109,"10",4,12511,1359,84.317
"5",5,"=","DEMI LOVATO","Heart Attack",12173,17,231,-28,73.312,-0.234,89,"20",4,12173,2482,74.905
"6",6,"=","RIHANNA","Stay f/Mikky Ekko",10640,-146,-942,92,68.691,-0.505,121,"29",1,15599,1920,102.136
"7",7,"=","SELENA GOMEZ","Come & Get It",9296,152,821,24,54.438,1.176,49,"6",7,9296,2034,54.438
"8",8,"+1","FLORIDA-GEORGIA L...","Cruise",7566,55,650,-71,39.336,0.503,63,"11/24",8,7566,1411,39.336
"9",9,"-1","FALL OUT BOY","My Songs Know Wha...",7533,14,373,-66,43.74,0.548,107,"15",8,7533,1015,43.74
"10",10,"+1","WILL.I.AM F/JUSTI...","#thatpower",7421,14,192,-9,37.913,0.012,65,"17",9,7421,1416,38.399
"11",11,"-1","BRUNO MARS","When I Was Your M...",7358,-137,-1143,88,43.016,-0.625,133,"22",1,16011,2737,106.569
"12",12,"=","JASON DERULO","The Other Side",6701,68,587,-61,38.971,0.254,39,"32",12,6701,2399,39.01
"13",13,"=","ARIANA GRANDE","The Way f/Mac Mil...",6686,57,266,-51,35.711,0.16,58,"14",12,6686,1373,35.985
"14",14,"=","PITBULL","Feel This Moment",5740,-115,-1337,97,39.59,-0.988,142,"31",3,13073,1706,86.979
"15",15,"=","DAFT PUNK","Get Lucky",5655,214,1428,-10,37.751,1.526,36,"3",15,5655,1568,37.751
"16",16,"=","MARIAH CAREY","#Beautiful f/Migu...",5514,134,747,-32,31.355,0.625,22,"26",15,5514,3429,31.943
"17",17,"=","EMELI SANDE","Next To Me",4933,91,324,10,23.793,0.348,101,"21",17,4933,560,23.853
"18",18,"+2","AVRIL LAVIGNE","Here's To Never G...",4569,74,218,37,20.846,0.132,47,"25",18,4569,1758,21.508
