"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","One More Night",14894,-130,-505,-128,111.875,-0.675,119,"8",1,15401,1593,119.954
2,"=","FUN.","Some Nights",13218,-23,76,-65,89.54,-0.375,157,"11",2,13297,1295,90.841
3,"=","TAYLOR SWIFT","We Are Never Ever Ge...",12520,-288,-857,-205,83.932,-2.011,92,"15",2,13523,4592,90.881
4,"+1","KE$HA","Die Young",11881,389,1903,254,83.671,2.572,50,"6",4,11881,3842,83.671
5,"-1","ALEX CLARE","Too Close",11843,-52,192,-151,71.869,-1.368,169,"29",4,11973,1328,81.998
6,"=","CHRIS BROWN","Don't Wake Me Up",10383,-2,79,-32,72.8,0.199,150,"35",6,10385,1456,75.301
7,"+1","NE-YO","Let Me Love You",10310,195,1191,32,81.261,0.794,97,"17",7,10310,1345,81.261
8,"-1","JUSTIN BIEBER","As Long As You Love ...",9922,-317,-2553,-55,72.63,-1.861,132,"38",2,13498,1300,100.233
9,"=","RIHANNA","Diamonds",9366,134,721,-20,70.416,0.941,49,"1",9,9366,2812,70.89
10,"=","BRUNO MARS","Locked Out Of Heaven",8534,164,1054,-19,62.596,1.044,44,"4",10,8534,2790,62.596
11,"=","PINK","Blow Me (One Last Ki...",6800,-108,-1055,19,51.444,-0.805,133,"53",1,12762,2737,90.315
12,"=","ENRIQUE IGLESIAS","Finally Found You f/...",6705,-103,-373,-68,42.011,-0.791,77,"72",12,7155,1803,47.652
13,"=","FLO RIDA","I Cry",6556,112,1062,-50,48.542,0.935,60,"9",13,6556,1268,48.542
14,"=","OWL CITY & CARLY RAE...","Good Time",6002,-146,-1350,-43,45.005,-0.787,141,"48",4,10627,1961,71.832
15,"+1","PHILLIP PHILLIPS","Home",5650,197,949,158,40.287,1.196,126,"10",15,5650,949,40.287
16,"-1","PSY","Gangnam Style",5626,-235,-1562,-93,37.863,-2.06,66,"3",10,7746,1695,59.817
17,"=","ONE DIRECTION","Live While We're You...",4599,-150,-703,-89,23.425,-0.913,55,"23",15,5363,2151,28.68
18,"=","NICKI MINAJ","Va Va Voom",4112,205,1394,43,32.8,1.176,26,"31",18,4112,1394,32.8
19,"=","ONEREPUBLIC","Feel Again",3848,-11,315,-63,23.53,0.283,69,"34",19,3859,813,23.53
20,"+1","ED SHEERAN","The A Team",3693,97,366,23,29.829,0.418,87,"32",20,3693,683,29.829
21,"-1","TRAIN","50 Ways To Say Goodb...",3691,-114,-764,-43,19.177,-0.81,102,"26",16,4812,717,29.769
22,"=","JUSTIN BIEBER","Beauty And A Beat f/...",3616,319,1772,206,24.537,1.683,27,"20",22,3616,1772,24.537
23,"=","LUMINEERS","Ho Hey",3377,149,813,37,26.354,0.953,59,"7",22,3377,813,26.354
24,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",2853,72,685,14,21.78,0.393,66,"76",24,2853,685,21.78
25,"=","THE SCRIPT","Hall Of Fame f/will....",2458,66,463,18,12.423,0.412,59,"37",25,2458,468,12.423
26,"=","PITBULL","Don't Stop The Party",2340,43,310,-16,13.936,-0.107,38,"88",25,2340,503,14.045
27,"=","PINK","Try",2222,100,1094,-73,14.042,0.786,17,"63",27,2222,1169,14.042
28,"=","BRIDGIT MENDLER","Ready Or Not",2092,32,190,-9,14.576,0.216,72,"104",28,2092,336,14.576
29,"=","ELLIE GOULDING","Anything Could Happe...",2044,29,119,-53,12.289,0.122,52,"54",27,2087,455,12.997
30,"=","RITA ORA","R.I.P. f/Tinie Tempa...",1734,-84,-167,-102,6.824,-0.33,73,"132",26,1901,352,8.368
31,"=","CHER LLOYD","Oath f/Becky G",1605,9,129,1,10.025,-0.089,38,"128",31,1605,343,10.489
32,"+1","KELLY CLARKSON","Catch My Breath",1558,64,429,15,6.684,0.479,19,"95",32,1558,568,6.684
33,"+2","IMAGINE DRAGONS","It's Time",1506,70,280,59,10.7,0.603,52,"24",33,1506,280,10.7
34,"=","TREY SONGZ","2 Reasons f/T.I.",1377,-66,-497,-21,8.868,-0.048,87,"167",25,2118,262,13.967
35,"-3","CHRISTINA AGUILERA","Your Body",1358,-222,-1492,-1,7.44,-0.844,61,"84",19,4044,2059,23.985
36,"+1","CHRIS WALLACE","Remember When (Push ...",1327,-13,34,-25,5.461,0.07,94,"--",34,1340,131,5.461
37,"-1","USHER","Numb",1244,-148,-847,3,7.575,-0.681,73,"159",20,3707,1028,21.944
38,"=","DAVID GUETTA","I Can Only Imagine f...",1197,-29,-729,113,6.983,-0.199,108,"179",19,3797,589,24.197
39,"=","MEGAN & LIZ","Bad For Me",1174,46,64,58,4.504,0.148,66,"295",37,1174,313,4.504
40,"=","NICKI MINAJ","Pound The Alarm",1083,-10,-78,14,10.102,-0.085,121,"172",11,6583,1036,45.522
41,"=","CARLY RAE JEPSEN","This Kiss",1081,16,48,-1,5.671,0.277,33,"293",39,1091,234,5.671
42,"=","HUNTER HAYES","Wanted",954,43,233,16,5.417,0.214,31,"27",42,954,233,5.417
43,"=","ALICIA KEYS","Girl On Fire",897,68,304,36,7.871,0.669,22,"60",43,897,304,7.871
44,"+2","MIGUEL","Adorn",808,39,166,9,6.454,0.51,31,"107",44,808,197,6.454
45,"=","THE WANTED","I Found You",783,9,62,-4,3.377,0.088,33,"127",44,783,173,3.524
46,"-2","BOYS LIKE GIRLS","Be Your Everything",779,-20,-60,-20,2.522,-0.06,52,"--",42,839,199,2.832
47,"=","THE READY SET","Give Me Your Hand",770,31,165,4,2.466,0.184,17,"--",47,770,324,2.466
48,"=","ADELE","Skyfall",632,-27,-311,-5,2.33,-0.073,40,"5",34,1211,1151,12.23
49,"=","CONOR MAYNARD","Turn Around f/Ne-Yo",534,16,145,-27,2.674,0.054,10,"--",49,534,281,2.674
50,"=","LUDACRIS F/USHER/DAV...","Rest Of My Life",520,44,361,-6,2.914,0.147,2,"69",50,520,367,2.914
