"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"21",21,"+1","LMFAO Sexy And I Know It",3608,"+159",1143,"+13",21.675,"+1.058",33,"6",21,3608,1143,21.675
"22",22,"-1","LIL WAYNE How To Love",3440,"-37",-835,"+84",24.7,"-0.462",116,"20",9,8047,1328,45.275
"23",23,"=","IYAZ Pretty Girls",3006,"-212",-1430,"-97",12.624,"-0.793",116,"60",17,4770,659,22.767
"24",24,"=","ANDY GRAMMER Keep Your Head Up",2905,"+49",215,"+6",11.2,"+0.228",95,"86",24,2905,355,11.2
"25",25,"=","LADY GAGA The Edge Of Glory",2647,"-42",-655,"+61",15.894,"-0.256",141,"47",3,11672,2193,68.045
"26",26,"=","AFROJACK Take Over Control f/Eva Simons",2534,"-57",-260,"-61",18.564,"-0.019",101,"56",25,2836,435,23.455
"27",27,"=","NEW BOYZ Better With The Lights Off",2389,"+39",308,"+1",8.282,"+0.094",55,"43",27,2389,423,8.282
"28",28,"=","KELLY ROWLAND Motivation f/Lil Wayne",2092,"-213",-864,"-187",9.775,"-0.775",86,"62",21,2998,415,15.279
"29",29,"+1","PATRICK STUMP This City f/Lupe Fiasco",1673,"+58",177,"+34",7.817,"+0.127",32,"143",29,1673,386,7.817
"30",30,"-1","THE BAND PERRY If I Die Young",1660,"-110",-1289,"+45",10.86,"-0.500",141,"30",11,6052,768,32.555
"31",31,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1503,"+24",233,"-17",6.987,"+0.016",37,"39",31,1503,306,6.987
"32",32,"=","MATT NATHANSON Faster",1252,"-2",91,"-21",4.598,"-0.074",79,"108",32,1254,166,4.672
"33",33,"=","LLOYD Dedication To My Ex...",1223,"+26",252,"-36",4.676,"+0.129",26,"198",33,1223,315,4.676
"34",34,"+3","GAVIN DEGRAW Not Over You",1091,"+38",302,"-8",3.691,"+0.203",35,"--",34,1091,310,3.691
"35",35,"+1","WIZ KHALIFA No Sleep",1077,"-4",-7,"-11",3.552,"-0.008",46,"83",34,1093,246,3.907
"36",36,"-1","DEMI LOVATO Skyscraper",1068,"-17",-37,"-22",6.111,"+0.205",48,"--",35,1122,194,6.477
"37",37,"-3","DJ KHALED I'm On One f/Drake, Rick Ross",1052,"-44",-187,"-45",8.292,"+0.009",43,"63",32,1238,297,10.079
"38",38,"=","NICKI MINAJ Fly f/Rihanna",993,"+76",552,"+15",5.166,"+0.076",11,"54",38,993,552,5.166
"39",39,"+2","RIHANNA We Found Love f/Calvin Harris",982,"+250",982,"+250",12.058,"+2.613",4,"5",39,982,982,12.058
"40",40,"-1","BRITNEY SPEARS Criminal",915,"+74",556,"-2",5.228,"+0.200",8,"405",39,915,558,5.228
"41",41,"-1","JESSIE J Domino",830,"+64",314,"+23",3.895,"+0.247",13,"246",40,830,314,3.895
"42",42,"+1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",651,"+13",126,"-2",2.857,"+0.217",18,"114",42,651,135,2.857
"43",43,"-1","SWEDISH HOUSE MAFIA Save The World",640,"-58",-334,"-39",3.182,"-0.209",55,"160",36,1017,229,4.776
"44",44,"=","BREATHE CAROLINA Blackout",629,"+8",67,"+8",1.449,"+0.073",35,"260",40,629,92,1.449
"45",45,"=","LADY ANTEBELLUM Just A Kiss",581,"+46",235,"+24",2.346,"+0.168",8,"--",45,581,235,2.346
"46",46,"+1","FLO RIDA Good Feeling",580,"+60",367,"+15",2.172,"+0.432",4,"221",46,580,367,2.172
"47",47,"-1","NICOLE SCHERZINGER Don't Hold Your Breat...",572,"+52",440,"-6",1.402,"+0.076",3,"668",46,572,446,1.402
"48",48,"=","KREAYSHAWN Gucci Gucci",520,"+8",-24,"+10",2.398,"+0.094",21,"75",43,546,112,2.568
"49",49,"=","WE THE KINGS Say You Like Me",490,"+5",70,"-38",1.13,"+0.016",10,"--",45,490,320,1.13
"50",50,"--","THE CAB Bad",376,"--",75,"--",0.681,"--",1,"--",50,376,75,0.681
