"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",13952,-103,-1128,116,90.152,-0.619,122,"6/64",1,16771,2544,113.5
"2",2,"=","ZEDD","Clarity f/Foxes",13474,-125,-477,-143,88.74,-0.414,175,"22",2,14188,1183,92.157
"3",3,"=","MAROON 5","Love Somebody",12342,-167,-1274,-61,75.872,-1.247,116,"40",2,13931,1278,87.913
"4",4,"=","CAPITAL CITIES","Safe And Sound",12057,182,922,97,80.701,0.862,140,"13",4,12057,1083,80.701
"5",5,"=","KATY PERRY","Roar",11501,346,2270,103,84.995,3.101,28,"1",5,11501,6098,84.995
"6",6,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",11064,-11,87,-118,69.486,0.175,107,"18",5,11119,1815,71.324
"7",7,"=","CALVIN HARRIS F/E...","I Need Your Love",10767,-46,53,3,69.82,-0.456,156,"45",5,10846,1386,72.137
"8",8,"=","LANA DEL REY","Summertime Sadnes...",10721,172,958,52,71.923,1.22,67,"16/23",7,10721,1923,71.923
"9",9,"+1","MILEY CYRUS","We Can't Stop",9152,-33,-254,-35,53.674,-0.443,95,"12",9,9405,1276,55.184
"10",10,"-1","IMAGINE DRAGONS","Radioactive",9125,-131,-1212,127,62.473,-0.601,148,"14",2,14606,2069,92.777
"11",11,"=","AVICII","Wake Me Up",8240,151,1479,-193,57.023,1.151,43,"3",11,8240,2103,57.023
"12",12,"=","ANNA KENDRICK","Cups (Pitch Perfe...",7567,-194,-1424,-23,40.047,-1.11,164,"20",8,9705,992,59.103
"13",13,"=","JAY Z","Holy Grail f/Just...",7369,154,835,90,46.391,1.12,66,"8",13,7369,2095,46.391
"14",14,"=","BRUNO MARS","Treasure",6417,-147,-1272,204,35.101,-0.628,120,"36/78",5,11434,2114,69.467
