"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS","Locked Out Of Hea...",15531,-48,172,-17,122.529,-0.157,104,"4",1,15928,2790,124.488
"2",2,"=","LUMINEERS","Ho Hey",13545,19,1083,-242,101.011,-0.044,119,"5",2,13545,1921,101.636
"3",3,"=","TAYLOR SWIFT","I Knew You Were T...",12252,170,2075,-204,91.122,2.038,55,"1",3,12252,2452,91.122
"4",4,"=","JUSTIN BIEBER","Beauty And A Beat...",11845,48,1601,-174,82.525,0.232,87,"8",4,11845,1998,82.525
"5",5,"=","FLO RIDA","I Cry",11068,-81,257,-193,84.554,0.332,120,"12",4,11195,1268,84.554
"6",6,"=","RIHANNA","Diamonds",10699,-268,-1195,-73,81.399,-1.735,109,"16",2,13317,2812,96.67
"7",7,"+1","SWEDISH HOUSE MAF...","Don't You Worry C...",8614,30,598,-198,66.621,-0.268,126,"6",7,8614,1312,66.889
"8",8,"+1","PINK","Try",8570,98,434,45,55.1,0.544,77,"11",8,8570,1515,55.57
"9",9,"-2","MAROON 5","One More Night",8496,-122,-581,-187,62.573,-0.676,179,"26",1,15401,1593,119.954
"10",10,"=","ED SHEERAN","The A Team",8351,-1,376,-28,55.369,-0.32,147,"31",10,8352,1183,56.912
"11",11,"=","PHILLIP PHILLIPS","Home",7680,-172,-575,-154,52.212,-1.084,186,"9",8,9023,1033,59.098
"12",12,"=","KE$HA","Die Young",7369,-86,-982,93,66.144,-1.321,110,"27",1,15607,3842,121.911
"13",13,"=","NE-YO","Let Me Love You",7136,-195,-1378,-13,51.895,-1.588,157,"59",4,12234,1345,90.373
"14",14,"=","WILL.I.AM & BRITN...","Scream And Shout",6629,109,1004,-26,53.336,1.523,49,"3",14,6629,1543,53.336
"15",15,"=","ALICIA KEYS","Girl On Fire",6392,111,916,-46,46.501,0.53,82,"22/71",15,6392,1171,46.501
"16",16,"=","PITBULL","Don't Stop The Pa...",6113,75,578,-50,40.563,0.281,98,"7",15,6113,675,40.563
"17",17,"=","CALVIN HARRIS","Sweet Nothing f/F...",5346,48,547,-60,43.777,0.311,59,"13",17,5346,875,43.777
"18",18,"=","MAROON 5","Daylight",5087,51,464,-37,33.524,0.738,51,"14",18,5087,1101,33.524
"19",19,"=","ONE DIRECTION","Little Things",5049,14,427,-17,29.197,0.422,56,"36",18,5049,1166,29.197
"20",20,"+1","KE$HA","C'mon",4653,145,1364,-113,36.054,1.852,28,"47",20,4653,1547,36.054
"21",21,"-1","KELLY CLARKSON","Catch My Breath",4580,61,463,91,29.661,0.273,79,"20",18,4580,767,29.661
"22",22,"=","THE SCRIPT","Hall Of Fame f/wi...",4354,44,390,-47,22.692,0.108,119,"18",18,4354,493,22.692
"23",23,"=","IMAGINE DRAGONS","It's Time",4119,46,289,26,27.496,0.402,112,"19",22,4119,833,27.496
"24",24,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",4082,227,1139,50,34.038,2.409,56,"2",24,4082,1139,34.038
"25",25,"=","LUDACRIS F/USHER/...","Rest Of My Life",3244,125,440,103,24.029,0.05,62,"99",25,3244,615,24.425
"26",26,"=","HUNTER HAYES","Wanted",2551,16,224,-12,13.611,0.133,91,"30",26,2551,368,13.611
"27",27,"=","NICKI MINAJ","Va Va Voom",2141,-72,-651,-50,16.547,-0.809,86,"56",12,6322,1566,45.452
"28",28,"=","CHRIS WALLACE","Remember When (Pu...",2040,61,201,64,10.887,0.097,154,"150",28,2040,252,10.887
"29",29,"=","OF MONSTERS AND M...","Little Talks",1713,2,237,-83,9.51,0.133,56,"28",29,1713,349,9.51
"30",30,"=","THE READY SET","Give Me Your Hand",1530,-6,194,-81,5.571,-0.016,77,"253",30,1536,324,5.631
"31",31,"=","OLLY MURS","Troublemaker f/Fl...",1324,98,361,87,8.325,0.344,27,"102",31,1324,459,8.325
"32",32,"=","CONOR MAYNARD","Turn Around f/Ne-...",1241,54,250,32,4.055,0.193,67,"179",32,1241,281,4.055
"33",33,"=","JONN HART","Who Booty f/Frenc...",1153,47,250,32,5.398,0.015,41,"148",33,1153,250,5.398
"34",34,"=","ONEREPUBLIC","Feel Again",1049,-34,-122,-61,8.98,-0.484,129,"48",18,4153,813,25.014
"35",35,"=","PSY","Gangnam Style",747,-39,-374,71,4.975,-0.533,126,"10",10,7746,1695,59.817
"36",36,"+1","MIGUEL","Adorn",724,-6,-148,-8,4.285,0.142,91,"156",34,1329,248,9.94
"37",37,"-1","MUMFORD & SONS","I Will Wait",701,-29,261,-132,7.079,0.297,8,"39",36,734,474,7.079
"38",38,"=","BRITT NICOLE","Gold",644,13,101,-2,2.08,0.126,28,"--",38,644,179,2.08
"39",39,"=","50 CENT","My Life f/Eminem ...",536,0,-15,-13,1.234,-0.057,24,"152",38,564,215,1.427
"40",40,"+1","NEON TREES","Lessons In Love (...",518,15,64,18,1.865,0.015,35,"--",40,518,87,1.865
"41",41,"-1","C. AGUILERA & B. ...","Just A Fool",510,5,79,10,2.295,0.044,25,"--",40,510,106,2.295
"42",42,"=","THE CAB","Endlessly",443,-2,13,-7,1.285,0.005,47,"--",42,457,52,1.321
"43",43,"=","MUSE","Madness",402,9,13,9,1.025,0.012,29,"81",43,402,81,1.078
"44",44,"+2","PITBULL","Feel This Moment",389,32,93,32,4.344,0.238,7,"260",44,389,93,4.344
"45",45,"=","OWL CITY","Shooting Star",370,-1,-29,-4,1.28,-0.12,32,"--",44,404,89,1.77
"46",46,"-2","ELLIE GOULDING","Anything Could Ha...",343,-40,-432,66,2.232,-0.318,112,"55",25,2455,455,14.156
"47",47,"+1","KANYE WEST","Clique f/Big Sean...",327,12,-8,-6,1.388,0.105,45,"42",46,466,94,3.286
"48",48,"-1","CAMRYN","Now Or Never",319,-5,36,-20,0.439,0,7,"--",46,324,60,0.446
"49",49,"=","SECRET STATE","Biggest Mistake",309,-1,-7,-8,0.578,0.003,12,"--",47,314,32,0.626
"50",50,"=","FUN.","Carry On",299,12,68,0,1.789,-0.012,5,"112",50,299,93,1.841
