"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13719,"+106",310,"+69",90.984,"+0.796",84,"3",1,13719,1893,90.984
"2",2,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",11184,"+255",1635,"+35",66.71,"+1.906",94,"7",2,11184,1635,66.71
"3",3,"+1","FOSTER THE PEOPLE Pumped Up Kicks",10716,"+229",858,"+181",63.195,"+0.747",79,"4",3,10716,1302,63.195
"4",4,"-1","BAD MEETS EVIL Lighters f/Bruno Mars",10405,"-105",-1064,"+54",63.348,"-0.327",97,"20",2,11835,1599,78.403
"5",5,"=","ADELE Someone Like You",10197,"+419",2092,"+194",72.761,"+2.033",55,"2",5,10197,2092,72.761
"6",6,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",8854,"+148",539,"+99",57.342,"+0.873",109,"12",6,8854,1017,57.342
"7",7,"=","BRITNEY SPEARS I Wanna Go",8484,"-177",-1713,"+64",55.266,"-0.904",109,"40",1,12853,1768,82.422
"8",8,"=","LMFAO Party Rock Anthem",8152,"+14",-442,"+204",52.977,"+0.222",143,"9",1,14043,1859,94.193
"9",9,"=","KATY PERRY Last Friday Night (T.G.I.F.)",7921,"-174",-1650,"+136",45.249,"-1.008",126,"36",1,14935,2322,96.531
"10",10,"=","NICKI MINAJ Super Bass",7543,"-134",-1556,"+113",51.955,"-0.318",143,"24",3,12009,1188,73.23
"11",11,"=","RIHANNA Cheers (Drink To That)",7353,"-165",-732,"-174",36.717,"-0.766",65,"10",10,8085,1594,43.942
"12",12,"=","LADY GAGA You And I",7288,"+79",257,"+61",41.912,"+0.352",53,"11",12,7288,1553,41.912
"13",13,"=","PITBULL Give Me Everything f/Ne-Yo",7136,"-18",-547,"+82",49.109,"-0.493",143,"26",1,14233,1811,95.596
"14",14,"=","DEV In The Dark",6481,"+123",310,"+134",43.371,"+1.543",64,"14",14,6481,1224,43.371
