"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","WIZ KHALIFA","See You Again f/Charlie Puth",19151,"+77",325,"+104",118.768,"+0.423",59,"2",1,19151,3713,118.768
"2",2,"=","JASON DERULO","Want To Want Me",18134,"+94",1003,"-16",107.935,"+1.520",84,"9",2,18134,4301,107.935
"3",3,"=","WALK THE MOON","Shut Up And Dance",17140,"+18",214,"-173",97.54,"+0.264",107,"3",3,17160,2567,97.615
"4",4,"=","THE WEEKND","Earned It",12842,"-332",-2014,"+1",69.097,"-1.376",103,"21",1,17055,2820,102.104
"5",5,"=","TOVE LO","Talking Body",12625,"+344",1958,"+235",73.173,"+2.267",137,"20",5,12625,1958,73.173
"6",6,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",11460,"+244",1467,"+121",73.96,"+1.833",85,"7",6,11460,1678,73.96
"7",7,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",10826,"+185",1163,"+41",60.026,"+1.264",86,"13",7,10826,1606,60.026
"8",8,"=","ELLIE GOULDING","Love Me Like You Do",9764,"-160",-1490,"+256",65.447,"-0.906",142,"34",1,18696,2216,120.696
"9",9,"+1","TAYLOR SWIFT","Bad Blood",9156,"+533",1986,"-137",57.799,"+2.875",14,"1/22",9,9156,6848,57.799
"10",10,"-1","NICK JONAS","Chains",8750,"-246",-1670,"-69",46.49,"-1.166",141,"41",6,11747,1317,67.449
"11",11,"=","FIFTH HARMONY","Worth It f/Kid Ink",8203,"+170",946,"+116",39.828,"+0.641",89,"11",10,8203,1312,39.828
"12",12,"=","MAROON 5","Sugar",7240,"-20",-505,"+140",51.788,"-0.207",141,"24/95",1,18530,2244,117.81
"13",13,"+1","ANDY GRAMMER","Honey, I'm Good",6943,"+262",1225,"+159",34.787,"+1.385",96,"4",13,6943,1228,34.787
"14",14,"-1","NATALIE LA ROSE","Somebody f/Jeremih",6925,"-204",-961,"+70",45.87,"-0.500",148,"49",3,15912,2141,87.237
"15",15,"=","MAROON 5","This Summer's Gonna Hurt...",6578,"+293",1994,"-75",37.954,"+1.944",17,"27/80/87",15,6578,4375,37.954
"16",16,"+1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",5713,"+53",717,"-158",29.84,"+1.044",51,"15",16,5713,1071,29.84
"17",17,"+1","ECHOSMITH","Bright",5633,"+153",350,"+116",24.959,"+0.775",119,"33",16,5633,965,24.959
"18",18,"+1","NICKI MINAJ","The Night Is Still Young",5175,"+189",888,"+79",25.174,"+0.565",32,"40",18,5175,1341,25.174
"19",19,"+3","FETTY WAP","Trap Queen",4515,"+25",167,"+68",22.615,"+0.104",64,"8/73",18,4515,816,23.245
"20",20,"=","FLO RIDA","GDFR f/Sage The Gemini",4501,"-111",-1373,"+357",23.754,"-0.426",143,"38",7,11307,1433,61.931
"21",21,"+2","SIA","Elastic Heart f/The Weeknd...",4481,"+70",777,"-57",30.918,"+0.512",78,"35",21,4481,909,30.918
"22",22,"+2","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",4406,"+96",354,"+87",25.548,"+0.627",99,"59",22,4406,753,25.548
"23",23,"-2","MEGHAN TRAINOR","Dear Future Husband",4327,"-231",-1412,"-157",17.546,"-1.179",73,"17",15,6022,1246,28.557
"24",24,"+1","GEORGE EZRA","Budapest",4215,"-7",128,"-127",18.706,"+0.203",91,"32",21,4222,712,18.706
"25",25,"+2","OMI","Cheerleader",3879,"+116",1031,"+11",26.17,"+0.521",30,"6",25,3879,1102,26.17
"26",26,"=","ARIANA GRANDE","One Last Time",3808,"-267",-2143,"+224",26.78,"-1.037",114,"81",6,12152,2135,76.95
"27",27,"+1","BRITNEY SPEARS & IGGY AZALEA","Pretty Girls",3229,"-22",94,"-89",12.06,"-0.089",28,"50",21,3342,3236,23.486
"28",28,"+1","PITBULL","Fun f/Chris Brown",3138,"+170",740,"+200",19.596,"+1.285",36,"30",28,3138,740,19.596
"29",29,"+1","ED SHEERAN","Photograph",2970,"+174",898,"+78",14.032,"+0.852",17,"36",29,2970,1005,14.032
"30",30,"+3","MAJOR LAZER","Lean On f/MØ & DJ Snake",2746,"+259",1000,"+170",20.286,"+1.543",22,"18",30,2746,1000,20.286
"31",31,"=","CALVIN HARRIS","Pray To God f/HAIM",2722,"+87",413,"+30",14.81,"+0.451",45,"144",30,2722,664,14.81
"32",32,"=","CARLY RAE JEPSEN","I Really Like You",2567,"+6",115,"-43",8.737,"-0.111",61,"57",29,2578,404,9.585
"33",33,"+2","RIHANNA","American Oxygen",1816,"-23",-43,"-89",4.996,"-0.114",36,"177",32,1859,927,6.457
"34",34,"=","SHEPPARD","Geronimo",1806,"-117",-781,"-70",7.344,"-0.475",102,"47",25,2753,732,11.307
"35",35,"+2","ADAM LAMBERT","Ghost Town",1609,"+72",203,"+83",7.4,"+0.306",29,"185",35,1609,661,7.4
"36",36,"+2","SAM HUNT","Take Your Time",1497,"+53",264,"+58",6.457,"+0.227",22,"28",36,1497,296,6.457
"37",37,"+2","FALL OUT BOY","Uma Thurman",1484,"+42",233,"+45",6.593,"+0.206",42,"26",37,1484,318,6.593
"38",38,"-2","MARTIN GARRIX","Don't Look Down f/Usher",1455,"-84",-358,"-84",7.101,"-0.325",50,"129",30,2052,627,11
"39",39,"+1","RACHEL PLATTEN","Fight Song",1401,"+67",329,"+65",5.706,"+0.266",14,"14",39,1401,329,5.706
"40",40,"+1","YEARS & YEARS","King",1270,"+28",212,"+29",4.52,"+0.094",33,"230",40,1270,276,4.791
"41",41,"+1","SHAWN MENDES","Stitches",1258,"+55",278,"+12",4.364,"+0.158",10,"45",41,1258,452,4.364
"42",42,"+1","JEREMIH F/FLO RIDA","Tonight Belongs To U!",1210,"+42",223,"+53",3.709,"+0.198",22,"659",42,1210,327,3.973
"43",43,"+6","ZEDD","Beautiful Now f/Jon Bellion",978,"+135",408,"+90",6.644,"+0.623",4,"193",43,978,408,6.644
"44",44,"+3","NICK FRADIANI","Beautiful Life",926,"+47",330,"-27",2.968,"+0.166",5,"516",44,926,480,2.968
"45",45,"+3","OMARION","Post To Be f/Chris Brown&Jhene",868,"+20",185,"+4",4.263,"+0.130",8,"54",45,868,185,4.263
"46",46,"-1","NE-YO","Coming With You",855,"-60",-190,"-33",4.024,"-0.273",36,"884",43,1158,257,5.121
"47",47,"+3","SAM SMITH","Like I Can",762,"+56",511,"+20",3.033,"+0.426",2,"325",47,762,511,3.033
"48",48,"--","FLO RIDA","I Don't Like It, I Love It",661,"--",249,"--",4.492,"--",1,"229",48,661,249,4.492
"49",49,"--","JAKE MILLER","Dazed And Confused f/T. McCoy",654,"--",-87,"--",1.813,"--",16,"437",47,741,83,2.697
"50",50,"--","KATY TIZ","Whistle (While You Work)",600,"--",-187,"--",1.444,"--",40,"78",44,921,133,2.254
