"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",16743,-126,-1065,172,101.604,-0.635,97,"31/99",1,18426,4663,107.401
"2",2,"=","R. CITY","Locked Away f/Adam Levine",16319,201,2061,163,99.281,0.832,79,"6",2,16319,2124,99.281
"3",3,"=","DEMI LOVATO","Cool For The Summer",14271,-176,-572,-72,78.022,-1.394,88,"50",2,14976,4704,81.953
"4",4,"=","ED SHEERAN","Photograph",13649,-20,-287,16,77.779,-1.229,135,"30",4,13993,1365,85.189
"5",5,"=","THE WEEKND","The Hills",13333,252,2309,-127,81.719,1.647,56,"2/69",5,13333,2705,81.719
"6",6,"=","THE WEEKND","Can't Feel My Face",12743,-218,-1275,38,82.96,-2.033,111,"10",1,18773,4549,114.623
"7",7,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",12351,-47,-2859,672,81.457,-0.784,140,"37",1,18151,2026,108.966
"8",8,"=","JUSTIN BIEBER","What Do You Mean?",11472,257,1797,114,76.869,2.521,30,"3",8,11472,5900,76.869
"9",9,"=","TAYLOR SWIFT","Wildest Dreams",11175,271,2125,140,66.673,1.226,31,"4",9,11175,3531,66.673
"10",10,"=","FALL OUT BOY","Uma Thurman",9520,-211,-1356,-2,49.693,-1.514,160,"38",7,11238,1338,59.135
"11",11,"=","SHAWN MENDES","Stitches",9481,125,983,102,58.717,0.602,128,"7",11,9481,1703,58.717
"12",12,"=","ONE DIRECTION","Drag Me Down",8444,30,501,51,41.566,0.052,58,"15",11,8444,3358,41.566
"13",13,"+1","MACKLEMORE & RYAN LEWIS","Downtown",7540,113,733,96,38.873,0.162,31,"12/57",13,7540,3957,38.873
"14",14,"-1","OMI","Cheerleader",7529,-57,-1130,305,46.338,-0.809,148,"34",1,18752,2755,109.867
"15",15,"=","HAILEE STEINFELD","Love Myself",6396,19,225,61,31.858,-0.261,47,"24",15,6396,2308,32.119
"16",16,"+1","NICK JONAS","Levels",5909,104,681,65,28.251,0.091,35,"25",16,5909,1791,28.251
"17",17,"-1","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",5762,-191,-822,-90,30.09,-0.768,102,"14",15,6757,722,33.805
