"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","EMINEM","The Monster f/Rih...",16109,41,463,-157,114.94,-0.065,52,"3/41",1,16109,2904,115.005
"2",2,"=","ONEREPUBLIC","Counting Stars",15432,141,1106,-28,107.189,0.852,69,"4",2,15432,2609,107.189
"3",3,"=","IMAGINE DRAGONS","Demons",14235,-130,-360,-233,93.682,-1.129,110,"10",1,14595,1982,96.313
"4",4,"=","PITBULL","Timber f/Ke$ha",13583,271,1847,-42,92.342,2.015,67,"2",4,13583,1935,92.342
"5",5,"=","AVICII","Wake Me Up",10706,-230,-1053,-133,80.307,-1.401,146,"15",1,17010,2103,116.977
"6",6,"=","ZEDD","Stay The Night f/...",9079,41,243,7,62.915,-0.313,82,"32",6,9079,1238,63.228
"7",7,"=","MILEY CYRUS","Wrecking Ball",8454,-282,-2033,4,53.658,-1.508,100,"21",1,15459,2954,107.57
"8",8,"=","LORDE","Royals",7919,-80,-1094,220,51.55,-1.192,130,"9",1,16495,2817,112.509
"9",9,"=","LADY GAGA","Do What U Want f/...",7883,59,442,-95,50.158,0.977,52,"14",9,7883,1408,50.158
"10",10,"=","NEIGHBOURHOOD","Sweater Weather",7787,111,519,110,41.901,0.489,174,"18",10,7787,869,41.901
"11",11,"+1","ELLIE GOULDING","Burn",7542,158,1172,-36,57.303,0.631,75,"13",11,7542,1500,57.303
"12",12,"+1","PASSENGER","Let Her Go",7418,160,977,14,42.061,0.566,82,"5",12,7418,1223,42.061
"13",13,"+1","ONE DIRECTION","Story Of My Life",7085,72,586,-65,42.599,0.849,51,"7",13,7085,1292,42.599
"14",14,"-3","KATY PERRY","Unconditionally",7075,-356,-1750,-249,32.953,-2.317,62,"26",8,8987,3384,51.293
"15",15,"=","DRAKE","Hold On We're Goi...",6373,-152,-1115,25,39.023,-0.675,131,"29",4,11961,1610,74.25
"16",16,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",6231,62,310,-40,36.124,-0.054,97,"20",16,6231,764,36.292
"17",17,"=","LADY GAGA","Applause",5121,-120,-896,61,40.397,-1.327,130,"31",4,12273,3922,81.876
"18",18,"=","KATY PERRY","Roar",4695,-108,-600,18,33.595,-0.686,131,"19",1,17176,6098,117.145
"19",19,"+2","A GREAT BIG WORLD","Say Something w/C...",4582,179,1116,63,28.247,1.075,28,"1/44",19,4582,1506,28.247
"20",20,"+2","LORDE","Team",4570,188,1317,28,32.776,1.055,27,"17",20,4570,1327,32.776
"21",21,"-1","SELENA GOMEZ","Slow Down",4365,-172,-2246,233,24.229,-0.911,124,"98",7,9868,1167,57.795
"22",22,"-3","JASON DERULO","Marry Me",4286,-279,-1549,-151,19.591,-1.712,97,"43",14,6157,856,31.947
"23",23,"+1","BASTILLE","Pompeii",3715,154,918,48,23.422,0.688,42,"16",23,3715,918,23.422
"24",24,"-1","BRITNEY SPEARS","Perfume",3547,-20,87,-116,16.004,-0.126,41,"131",22,3567,896,17.467
"25",25,"+1","JOHN NEWMAN","Love Me Again",3432,72,266,39,16.614,0.479,77,"66",24,3432,570,16.614
"26",26,"-1","JUSTIN TIMBERLAKE","TKO",3418,-112,-1040,108,14.873,-0.276,87,"140",11,6739,1724,32.813
"27",27,"+1","ZENDAYA","Replay",3291,41,415,19,12.483,0.013,64,"33",25,3291,472,12.531
"28",28,"-1","FALL OUT BOY","Alone Together",3285,11,45,-26,18.132,-0.119,123,"78",22,3296,471,18.251
"29",29,"=","SARA BAREILLES","Brave",3051,26,244,-33,18.332,0.072,110,"37",24,3051,380,18.332
"30",30,"=","KATY PERRY","Dark Horse",2665,288,1448,165,24.271,2.092,28,"6",30,2665,1448,24.271
"31",31,"=","FLO RIDA","How I Feel",2371,67,344,39,10.741,0.11,42,"112",30,2371,439,10.741
"32",32,"=","CALVIN HARRIS","Thinking About Yo...",2106,35,210,31,13.26,0.126,49,"247",31,2106,277,13.26
"33",33,"+2","DEMI LOVATO","Neon Lights",1447,46,386,15,10.089,0.247,22,"186",33,1447,386,10.089
"34",34,"-1","NEW POLITICS","Harlem",1418,-38,-96,-35,5.408,-0.175,106,"132",33,1573,285,5.948
"35",35,"+1","LUPE FIASCO","Old School Love f...",1360,-1,98,-34,5.074,-0.125,33,"154",34,1361,284,6.015
"36",36,"-2","ENRIQUE IGLESIAS","Heart Attack",1359,-70,-364,-17,5.959,-0.277,75,"68",23,2696,649,13.314
"37",37,"+1","BRUNO MARS","Young Girls",1316,107,796,-1,9.966,0.459,7,"--",37,1316,797,9.966
"38",38,"-1","ROBIN THICKE","Feel Good",1284,-27,84,-29,4.652,-0.081,33,"--",35,1328,544,5.179
"39",39,"=","CHRIS WALLACE","Keep Me Crazy",1195,-5,-1,-12,2.891,-0.048,107,"--",37,1200,133,3.11
"40",40,"=","AVICII","Hey Brother",1150,14,284,-64,9.015,0.196,15,"54",39,1150,388,9.015
"41",41,"=","AMERICAN AUTHORS","Best Day Of My Li...",1017,44,314,-2,4.611,0.171,11,"35",41,1017,335,4.611
"42",42,"=","THE 1975","Chocolate",930,21,127,-5,2.581,0.12,26,"350",42,930,151,2.581
"43",43,"+2","CASH CASH","Take Me Home f/Be...",881,34,140,7,5.953,0.365,33,"--",43,881,160,5.953
"44",44,"-1","CHRIS BROWN","Love More f/Nicki...",860,-48,-91,-63,4.306,-0.228,88,"117",39,1132,161,6.171
"45",45,"-1","MKTO","Classic",859,9,125,-10,1.807,0.011,19,"292",44,859,159,1.807
"46",46,"=","ARIANA GRANDE","Right There f/Big...",735,-60,-345,-10,2.323,-0.136,48,"240",36,1171,258,5.513
"47",47,"+1","CAMRYN","LoveSick",681,-1,122,-3,0.93,-0.014,6,"--",47,682,125,0.944
"48",48,"-1","JAKE MILLER","Collide",678,-10,100,-34,1.614,0.024,10,"--",47,688,134,1.614
"49",49,"=","MARTIN GARRIX","Animals",658,3,17,10,6.145,0.006,19,"53",47,658,169,6.573
"50",50,"=","NONONO","Pumpin Blood",631,15,51,17,1.753,0.072,10,"--",49,631,61,1.753
