"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","LMFAO Party Rock Anthem",13667,39,685,-93,90.995,0.159,73,"1",1,13667,1859,90.995
2,"-1","PITBULL Give Me Everything f/Ne-Yo",13533,-212,-610,-188,91.887,-0.722,73,"7",1,14233,1811,95.596
3,"=","KATY PERRY Last Friday Night (T.G.I.F.)",13463,18,966,-208,84.478,0.37,56,"2",3,13463,2322,84.478
4,"=","LADY GAGA The Edge Of Glory",10825,-263,-789,-211,66.219,-0.604,73,"12",3,11672,2193,68.045
5,"=","ADELE Rolling In The Deep",10451,-299,-1307,-145,70.194,-0.898,73,"9",1,14295,2273,96.15
6,"=","NICKI MINAJ Super Bass",8976,130,930,73,56.461,0.598,73,"6",6,8976,1188,56.461
7,"=","ONEREPUBLIC Good Life",8224,121,716,62,45.631,0.617,73,"10",7,8224,898,45.631
8,"=","HOT CHELLE RAE Tonight Tonight",8118,57,758,-43,43.463,0.323,73,"3",7,8118,838,43.463
9,"+2","BRITNEY SPEARS I Wanna Go",7234,156,1277,0,47.302,1.533,39,"8",9,7234,1768,47.302
10,"=","JASON DERULO Don't Wanna Go Home",7116,-118,-176,-166,36.354,-0.671,71,"19",9,7292,1463,37.775
11,"-2","LUPE FIASCO The Show Goes On",7094,-199,-1084,-7,42.501,-1.231,73,"39",6,8825,1043,53.459
12,"=","BLACK EYED PEAS Just Can't Get Enough",6151,-172,-763,-8,43.085,-0.954,73,"43",2,13366,715,84.474
13,"=","KATY PERRY E.T.",5953,-94,-809,91,42.408,-0.479,73,"49/95",1,14624,0,96.745
14,"+1","LIL WAYNE How To Love",5097,188,1131,50,29.032,1.196,48,"5",14,5097,1328,29.032
15,"-1","BRUNO MARS Lazy Song",4906,-116,-1166,65,23.649,-0.736,73,"22",3,11422,1054,61.587
16,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",4546,71,406,14,23.813,0.234,73,"25",16,4546,615,23.813
17,"=","NICOLE SCHERZINGER Right There",4342,-69,21,-100,18.869,-0.344,57,"28",16,4411,720,21.085
18,"=","BRITNEY SPEARS Till The World Ends",4287,-70,-731,49,31.943,-0.134,73,"55",3,11896,966,75.819
19,"=","THE BAND PERRY If I Die Young",4254,-78,111,-113,23.744,-0.065,73,"14",17,4332,655,23.809
20,"=","BEYONCE Best Thing I Never Had",4129,-23,364,-115,20.231,-0.173,45,"20",20,4152,856,20.404
21,"+1","BAD MEETS EVIL Lighters f/Bruno Mars",3753,214,1433,45,22.351,1.239,27,"4",21,3753,1433,22.351
22,"-1","RIHANNA California King Bed",3474,-121,-370,-110,14.259,-0.403,68,"24",19,3856,616,16.018
23,"=","CHRIS BROWN She Ain't You",3277,46,386,-7,17.355,0.358,62,"47",22,3277,635,17.355
24,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",2793,48,397,15,15.57,0.338,48,"60",23,2793,569,15.57
25,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",2161,131,606,73,12.261,0.747,39,"37",25,2161,606,12.261
26,"+3","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",1722,141,705,50,8.92,0.473,14,"30",26,1722,705,8.92
27,"=","AVRIL LAVIGNE Smile",1701,11,105,-3,6.519,0.082,55,"70",27,1701,226,6.574
28,"-2","MAROON 5 Never Gonna Leave This Bed",1699,-179,-610,-128,7.451,-0.778,73,"99",23,2433,312,10.24
