"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","ADELE","Hello",18779,-93,-381,-104,122.699,0.416,54,"3",1,19167,4705,124.831
"2",2,"=","JUSTIN BIEBER","Sorry",18592,184,1699,-322,121.457,1.409,55,"7",2,18592,3902,121.457
"3",3,"=","SELENA GOMEZ","Same Old Love",16873,188,1309,-77,100.591,2.168,92,"18",3,16873,1774,100.591
"4",4,"=","ALESSIA CARA","Here",13979,152,751,0,91.197,1.026,150,"30",4,13979,1451,91.197
"5",5,"=","ELLIE GOULDING","On My Mind",13633,79,11,-33,79.373,0.333,90,"46",4,13633,3457,82.642
"6",6,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",12445,170,723,1,75.662,1.912,170,"25",6,12445,1275,75.662
"7",7,"=","DRAKE","Hotline Bling",11611,-394,-2440,-141,68.712,-2.198,93,"21",2,16016,2377,99.499
"8",8,"=","SHAWN MENDES","Stitches",11074,-238,-1500,33,79.387,-0.853,208,"39",1,17999,2130,108.715
"9",9,"=","THE WEEKND","In The Night",10049,177,1321,-73,62.79,0.708,34,"16",9,10049,3011,62.79
"10",10,"=","ELLE KING","Ex's and Oh's",8522,-398,-2667,-126,50.962,-1.481,124,"34",7,12070,1468,71.394
"11",11,"+1","DEMI LOVATO","Confident",8516,20,256,-83,45.278,0.76,76,"65",11,8516,1761,45.278
"12",12,"-1","TAYLOR SWIFT","Wildest Dreams",8392,-205,-1915,171,56.772,-0.235,111,"51",1,18848,3531,112.715
"13",13,"=","ONE DIRECTION","Perfect",7715,52,481,-143,38.904,0.816,59,"45",13,7715,1211,38.904
"14",14,"=","DAYA","Hide Away",7038,68,594,-41,36.893,0.344,122,"42",14,7038,851,36.893
"15",15,"+1","THE CHAINSMOKERS","Roses f/Rozes",6921,189,1318,3,36.908,1.034,80,"26",15,6921,1619,36.908
"16",16,"-1","JUSTIN BIEBER","What Do You Mean?",6664,-166,-1121,43,54.965,-0.661,110,"28",1,18691,5900,114.523
"17",17,"=","THE WEEKND","The Hills",6412,-154,-1505,17,50.818,-1.115,136,"32",2,17451,2705,105.256
"18",18,"+1","TWENTY ONE PILOTS","Stressed Out",5423,241,1542,31,29.634,2.1,31,"19",18,5423,1575,29.634
"19",19,"+1","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",5113,151,1570,-152,26.035,0.749,22,"60",19,5113,1989,26.035
"20",20,"-2","ARIANA GRANDE","Focus",4915,-602,-3052,-546,18.515,-2.89,47,"75",13,8129,5117,41.927
"21",21,"=","GWEN STEFANI","Used To Love You",4852,77,606,24,20.868,0.648,48,"55",19,4852,1038,20.868
"22",22,"=","DNCE","Cake By The Ocean",4199,30,595,-18,16.691,0.579,77,"37",22,4199,613,16.691
"23",23,"+1","JUSTIN BIEBER","Love Yourself",3683,402,2248,182,28.299,2.152,12,"9",23,3683,2248,28.299
"24",24,"-1","FALL OUT BOY","Irresistible f/Demi Lovato",3508,26,300,-28,16.323,-0.075,49,"145",23,3508,560,16.398
"25",25,"+1","ONE DIRECTION","Drag Me Down",3213,-35,-610,9,23.567,-0.052,138,"84",5,10402,3358,53.211
"26",26,"+1","CHARLIE PUTH","One Call Away",3127,92,569,12,14.445,0.267,37,"41",26,3127,819,14.445
