"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","SAM SMITH","Stay With Me",17142,"-3",163,"+68",111.407,"-0.323",97,"9",1,17277,2202,112.938
2,"=","MAGIC!","Rude",16580,"-49",-599,"+75",105.75,"-0.155",123,"5",1,17959,2371,118.65
3,"=","DISCLOSURE","Latch f/Sam Smith",15008,"-53",-383,"+2",89.321,"-0.014",196,"22",3,15461,1542,91.17
4,"+1","CHARLI XCX","Boom Clap",13955,"+342",2210,"+242",90.737,"+1.884",64,"11",4,13955,2210,90.737
5,"-1","NICO & VINZ","Am I Wrong",13809,"-438",-2175,"-294",87.693,"-2.519",138,"16",1,17731,2409,119.274
6,"=","MAROON 5","Maps",11471,"+60",530,"+5",66.259,"+0.290",62,"13",6,11471,4866,66.259
7,"+1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",9477,"+62",393,"+85",57.358,"+0.496",84,"32",7,9477,1152,57.358
8,"-1","ARIANA GRANDE","Problem f/Iggy Azalea",9418,"-252",-1626,"+90",60.976,"-1.554",109,"10",1,17403,2576,116.283
9,"+1","ARIANA GRANDE","Break Free f/Zedd",8644,"+88",591,"+36",54.961,"+0.626",43,"3",9,8644,2327,54.961
10,"-1","CLEAN BANDIT","Rather Be f/Jess Glynne",8631,"+16",626,"-146",56.544,"+0.348",80,"4",9,8631,1429,56.544
11,"=","SIA","Chandelier",7964,"+85",661,"+93",49.217,"+0.330",119,"7",11,7964,1217,49.217
12,"+1","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",7332,"+104",927,"+10",58.722,"+0.591",84,"25",12,7332,1299,58.722
13,"+1","IGGY AZALEA","Black Widow f/Rita Ora",7321,"+131",655,"+96",43.891,"+0.809",49,"6",13,7321,1492,43.891
14,"-2","ONEREPUBLIC","Love Runs Out",7073,"-238",-1557,"-114",34.06,"-1.771",107,"19",9,8849,1336,45.354
15,"=","IGGY AZALEA","Fancy f/Charlie XCX",6749,"-75",-1303,"+243",46.157,"-0.470",149,"24/57",1,17156,2440,116.166
16,"+2","MEGHAN TRAINOR","All About That Bass",6432,"+358",2165,"+141",37.164,"+2.780",40,"1",16,6432,2165,37.164
17,"-1","CALVIN HARRIS","Summer",6391,"-37",-1071,"+288",41.601,"-0.631",149,"44",3,14953,1917,95.785
18,"-1","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",6233,"+141",1272,"-23",38.594,"+0.968",19,"2",17,6233,4716,38.594
19,"=","BECKY G","Shower",5321,"+15",-71,"+0",23.241,"+0.217",93,"12",16,5432,853,23.665
20,"+1","KIESZA","Hideaway",3912,"+194",595,"+200",24.717,"+0.890",49,"37",20,3912,714,24.717
