"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13406,-3,1060,-208,87.684,0.363,78,"1",1,13409,1893,87.684
"2",2,"=","BAD MEETS EVIL Lighters f/Bruno Mars",11280,-189,-557,-191,70.914,-2.021,91,"17/88",2,11835,1599,78.403
"3",3,"=","BRITNEY SPEARS I Wanna Go",9924,-273,-1599,-49,61.633,-1.278,103,"31",1,12853,1768,82.422
"4",4,"=","FOSTER THE PEOPLE Pumped Up Kicks",9834,-24,699,-169,59.453,-0.227,73,"4",4,9858,1302,59.693
"5",5,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",9686,137,1269,18,56.841,0.92,88,"6",5,9686,1269,56.841
"6",6,"-1","KATY PERRY Last Friday Night (T.G.I.F.)",9140,-431,-2002,-303,52.288,-1.882,120,"24",1,14935,2322,96.531
"7",7,"=","NICKI MINAJ Super Bass",8831,-268,-1375,-164,57.754,-1.57,137,"20",3,12009,1188,73.23
"8",8,"=","LMFAO Party Rock Anthem",8470,-124,-1082,38,55.894,-1.066,137,"7/89",1,14043,1859,94.193
"9",9,"+1","ADELE Someone Like You",8302,197,1925,0,60.575,1.945,49,"2",9,8302,1982,60.575
"10",10,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",8252,-63,447,-120,51.649,0.221,103,"11",9,8315,1017,51.649
"11",11,"=","RIHANNA Cheers (Drink To That)",7983,-102,172,-137,42.592,-0.558,59,"8",10,8085,1594,43.942
"12",12,"=","PITBULL Give Me Everything f/Ne-Yo",7504,-179,-362,-193,52.507,-1.687,137,"22",1,14233,1811,95.596
"13",13,"=","LADY GAGA You And I",7111,80,412,92,40.836,0.48,47,"10",13,7111,1553,40.836
"14",14,"=","ONEREPUBLIC Good Life",6426,-155,-1119,-107,40.723,-0.421,137,"27",6,9571,978,57.364
"15",15,"=","DEV In The Dark",6136,-35,474,-196,39.139,-0.405,58,"13",15,6182,1224,39.923
