"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","TAYLOR SWIFT","I Knew You Were T...",16001,"+22",260,"-69",126.065,"+0.132",82,"4",1,16011,2452,126.065
"2",2,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",13543,"+54",1098,"-241",104.447,"+1.314",153,"7",2,13543,1905,104.447
"3",3,"+1","WILL.I.AM & BRITN...","Scream And Shout",11872,"+147",1113,"-45",92.803,"+1.799",76,"2",3,11872,2182,92.803
"4",4,"-1","JUSTIN BIEBER","Beauty And A Beat...",11669,"-241",-896,"-215",81.629,"-1.256",114,"31",2,12731,1998,87.772
"5",5,"=","BRUNO MARS","Locked Out Of Hea...",11348,"-103",-1100,"+136",91.49,"-1.176",131,"13",1,15928,2790,124.488
"6",6,"=","LUMINEERS","Ho Hey",10351,"-109",-1142,"+105",81.126,"-0.715",146,"6",2,13545,1921,101.636
"7",7,"+1","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",9968,"+305",1942,"+75",80.76,"+1.476",83,"1",7,9968,1942,80.76
"8",8,"-1","PINK","Try",9625,"-70",-225,"-60",63.692,"-0.323",104,"22",6,9909,1515,66.33
"9",9,"=","MAROON 5","Daylight",8782,"+190",1184,"+30",63.886,"+0.829",78,"8",9,8782,1184,63.886
"10",10,"=","CALVIN HARRIS","Sweet Nothing f/F...",7710,"+87",792,"-25",66.636,"+0.606",86,"20",10,7710,903,66.636
"11",11,"=","ALICIA KEYS","Girl On Fire",7397,"-76",-210,"-83",46.448,"-0.853",109,"15",9,7658,1171,50.899
"12",12,"=","KE$HA","C'mon",7340,"+85",513,"+22",50.9,"+0.679",55,"35",12,7340,1547,50.9
"13",13,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",6888,"-15",121,"-48",46.293,"-0.108",26,"14",12,6903,6457,59.334
"14",14,"=","FLO RIDA","I Cry",6048,"-192",-1095,"-30",45.64,"-1.553",147,"40",4,11195,1268,84.885
"15",15,"=","KELLY CLARKSON","Catch My Breath",5681,"+72",236,"+15",36.704,"+0.443",106,"25",15,5681,767,36.704
"16",16,"=","IMAGINE DRAGONS","It's Time",5610,"+70",251,"+23",39.621,"+0.038",139,"26",16,5610,833,41.487
"17",17,"=","THE SCRIPT","Hall Of Fame f/wi...",5218,"+86",449,"-6",27.965,"+0.510",146,"19",17,5218,564,27.965
"18",18,"=","PITBULL","Don't Stop The Pa...",4809,"-241",-1290,"-169",27.212,"-1.880",125,"39",12,6363,675,41.893
"19",19,"=","RIHANNA","Diamonds",4706,"-232",-1309,"-147",32.432,"-1.332",136,"46",2,13317,2812,96.67
"20",20,"=","KE$HA","Die Young",4268,"-90",-596,"-11",39.985,"-0.373",137,"63",1,15607,3842,121.911
"21",21,"=","BRUNO MARS","When I Was Your M...",3957,"+173",1224,"-24",28.966,"+1.435",25,"3",21,3957,1466,28.966
"22",22,"=","OLLY MURS","Troublemaker f/Fl...",3480,"+25",400,"-59",24.281,"+0.332",54,"32",21,3480,763,24.281
"23",23,"=","HUNTER HAYES","Wanted",2985,"+3",177,"-58",17.659,"+0.205",118,"36",23,2985,368,17.659
"24",24,"=","OF MONSTERS AND M...","Little Talks",2947,"+42",369,"-36",19.802,"+0.339",83,"23",24,2947,468,19.802
"25",25,"=","CHRIS WALLACE","Remember When (Pu...",2588,"+27",159,"+6",12.637,"+0.158",181,"149",25,2588,332,12.637
"26",26,"+1","ONE DIRECTION","Kiss You",2473,"+169",1099,"-7",12.172,"+0.655",18,"88",26,2473,1153,12.172
"27",27,"-1","MUMFORD & SONS","I Will Wait",2395,"+81",562,"-2",18.425,"+0.312",35,"33",26,2395,596,18.425
"28",28,"=","PITBULL","Feel This Moment",2116,"+186",867,"+93",22.21,"+1.124",34,"37",28,2116,867,22.21
"29",29,"=","NELLY","Hey Porsche",1970,"+63",576,"-24",11.095,"+0.246",22,"--",28,1970,673,11.095
"30",30,"=","RIHANNA","Stay f/Mikky Ekko",1852,"+56",986,"-118",13.402,"+0.841",13,"56",30,1852,1160,13.402
"31",31,"=","JONN HART","Who Booty f/Frenc...",1580,"+13",146,"+5",6.572,"-0.045",68,"110",29,1580,252,6.617
"32",32,"=","BRITT NICOLE","Gold",1390,"+2",216,"-40",4.925,"+0.048",55,"185",32,1390,314,4.925
"33",33,"=","SKYLAR GREY","C'mon Let Me Ride...",1282,"+10",181,"-31",5.131,"+0.041",27,"155",33,1282,381,5.139
"34",34,"+1","FUN.","Carry On",1153,"+32",236,"+3",5.667,"+0.183",32,"51",34,1153,289,5.667
"35",35,"-1","ONE DIRECTION","Little Things",1087,"-164",-1636,"+144",6.722,"-0.792",83,"104",17,5162,1166,29.586
"36",36,"+1","MUSE","Madness",929,"+18",160,"-16",2.81,"+0.096",56,"59",36,929,210,2.81
"37",37,"-1","NICKI MINAJ","Va Va Voom",916,"+0",-157,"+56",6.262,"-0.124",113,"146",12,6322,1566,45.452
"38",38,"+3","TREY SONGZ","Simply Amazing",700,"+29",240,"-2",5.306,"-0.136",13,"398",38,700,243,5.508
