"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","DAVID GUETTA Without You f/Usher",13275,"+43",655,"-39",82.058,"+0.648",89,"9",1,13275,1586,82.058
"2",2,"=","RIHANNA We Found Love f/Calvin Harris",12804,"+85",1126,"-118",88.703,"+0.469",60,"3",2,12804,2184,88.703
"3",3,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",12122,"-172",-615,"-70",77.382,"-1.221",148,"8",1,13951,1685,86.013
"4",4,"=","LMFAO Sexy And I Know It",10965,"+158",516,"+152",71.353,"+0.985",89,"1",4,10965,1530,71.353
"5",5,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",10277,"-53",-767,"+89",70.798,"-0.279",138,"7",1,14127,1893,93.336
"6",6,"-1","ADELE Someone Like You",10246,"-271",-1242,"-88",68.034,"-0.988",109,"6",2,13563,2614,91.686
"7",7,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",9938,"-156",-1071,"+39",59.359,"-1.321",163,"23",4,11548,1097,70.438
"8",8,"+1","KATY PERRY The One That Got Away",7858,"+186",972,"+29",48.962,"+1.789",48,"5",8,7858,1631,48.962
"9",9,"-1","BRUNO MARS It Will Rain",7852,"+109",1033,"-60",44.484,"+0.682",52,"2",8,7852,1337,44.484
"10",10,"=","FLO RIDA Good Feeling",7180,"+119",998,"-51",46.436,"+0.612",60,"4",10,7180,1207,46.436
"11",11,"=","JASON DERULO It Girl",6427,"-83",-220,"-106",29.079,"-0.339",98,"24",10,6647,1048,29.647
"12",12,"=","DEV In The Dark",6379,"-95",-1160,"+35",45.58,"-0.264",118,"54",8,8037,1224,51.486
"13",13,"=","FOSTER THE PEOPLE Pumped Up Kicks",6153,"-146",-906,"-25",36.378,"-0.896",133,"15",3,12112,1356,70.246
"14",14,"=","KELLY CLARKSON Mr. Know It All",6090,"+37",401,"+69",32.626,"-0.111",81,"18",13,6090,1093,32.737
"15",15,"=","LMFAO Party Rock Anthem",5000,"-22",-149,"+19",32.784,"-0.362",197,"12",1,14043,1859,94.193
"16",16,"=","NICKI MINAJ Fly f/Rihanna",4916,"-44",124,"-72",26.977,"-0.095",67,"30",16,4960,987,27.072
"17",17,"=","T-PAIN 5 O'clock f/Wiz Khalifa",4747,"+122",1236,"-28",26.882,"+0.519",47,"14",17,4747,1264,26.882
"18",18,"=","SELENA GOMEZ & THE SCENE Love You Like A...",4205,"+53",452,"-48",20.526,"+0.336",93,"45",17,4205,636,20.526
"19",19,"=","BAD MEETS EVIL Lighters f/Bruno Mars",3218,"-34",-562,"+69",20.906,"-0.076",151,"131",2,11835,1599,78.403
"20",20,"+2","LADY GAGA Marry The Night",3047,"+131",1369,"-105",17.564,"+0.633",15,"153",20,3047,1570,17.564
"21",21,"-1","GAVIN DEGRAW Not Over You",3047,"+51",304,"+34",14.681,"+0.161",91,"29",20,3047,532,14.681
"22",22,"-1","DRAKE Headlines",3033,"+54",692,"-26",22.182,"+0.070",39,"19",21,3033,754,22.182
"23",23,"=","LADY GAGA You And I",2845,"-47",-509,"+78",14.644,"-0.480",107,"36",7,7824,1553,44.474
"24",24,"=","JESSIE J Domino",2758,"+31",279,"-4",15.186,"+0.126",69,"50",23,2758,381,15.186
"25",25,"=","LADY ANTEBELLUM Just A Kiss",2595,"+14",160,"-16",11.579,"+0.301",64,"39",24,2595,525,11.579
"26",26,"=","RIHANNA You Da One",2381,"+143",-730,"-107",16.629,"+0.499",13,"--",20,3394,3394,36.963
"27",27,"=","BREATHE CAROLINA Blackout",2178,"+35",287,"+8",11.48,"+0.351",91,"77",27,2178,343,11.48
"28",28,"=","HOT CHELLE RAE I Like It Like That f/New...",2132,"+7",269,"-45",9.386,"+0.157",55,"42",26,2132,407,9.386
"29",29,"=","ALEXANDRA STAN Mr. Saxobeat",2087,"+22",-321,"+114",22.41,"-0.591",123,"74",18,4585,673,38.816
"30",30,"=","J. COLE Workout",2051,"+60",543,"-38",18.859,"+0.098",31,"26",30,2051,614,18.859
"31",31,"=","FRAY Heartbeat",1972,"+41",293,"+8",9.624,"+0.194",28,"142",30,1972,677,9.624
"32",32,"+1","OUTASIGHT Tonight Is The Night",1702,"+51",304,"+4",8.404,"+0.462",23,"118",32,1702,500,8.404
"33",33,"-1","BRITNEY SPEARS Criminal",1548,"-116",-1405,"+74",6.207,"-0.409",64,"107",19,3422,669,17.372
"34",34,"=","JAY Z & KANYE WEST N***** In Paris",1521,"+16",198,"-49",8.431,"+0.142",18,"20",34,1521,581,8.431
"35",35,"=","NICKELBACK When We Stand Together",1424,"-48",-146,"-45",4.656,"-0.143",53,"302",30,1615,457,5.4
"36",36,"+1","AVRIL LAVIGNE Wish You Were Here",1344,"+35",157,"-15",4.832,"+0.064",18,"239",36,1344,503,4.832
"37",37,"-1","PITBULL F/CHRIS BROWN International Love",1333,"+12",189,"-10",9.168,"+0.163",21,"92",36,1333,418,9.168
"38",38,"=","BEYONCE Countdown",1059,"-34",-80,"-38",2.953,"-0.114",40,"84",36,1162,255,3.747
"39",39,"=","ANDY GRAMMER Keep Your Head Up",975,"+4",-315,"+78",5.377,"-0.006",151,"189",21,3215,355,13.959
"40",40,"=","TAIO CRUZ Hangover f/Flo Rida",932,"+8",168,"-8",3.264,"+0.114",27,"371",40,932,194,3.264
"41",41,"=","WE THE KINGS Say You Like Me",830,"+28",67,"+37",1.846,"+0.081",66,"--",41,830,320,1.846
"42",42,"=","TIMBALAND Pass At Me f/Pitbull",751,"+17",208,"-13",3.855,"+0.247",11,"356",42,751,319,3.855
"43",43,"+3","KARMIN Crash Your Party",710,"+30",148,"+5",3.968,"+0.290",11,"--",43,710,234,3.968
