"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FUN. We Are Young f/Janelle Monae",14360,-24,-45,-30,110.258,-0.071,72,"--",1,14439,2738,110.772
2,"=","WANTED Glad You Came",12514,-208,-907,-162,93.607,-0.441,117,"--",1,13712,1363,101.962
3,"=","FLO RIDA Wild Ones f/Sia",12314,153,583,101,88.093,0.793,90,"--",3,12314,1940,88.093
4,"=","KATY PERRY Part Of Me",10847,-298,-1073,-198,74.263,-1.949,81,"--",3,12039,3625,78.553
5,"=","GOTYE Somebody That I Used To Know",10641,359,1988,107,82.853,2.139,64,"1",5,10641,1988,82.853
6,"=","NICKI MINAJ Starships",10062,221,1010,96,75.956,0.988,80,"--",5,10062,1834,75.956
7,"=","ONE DIRECTION What Makes You Beautiful",9823,126,883,21,66.327,1.243,65,"--",6,9823,1579,66.327
8,"+1","ADELE Rumour Has It",8433,45,314,20,53.277,0.114,61,"--",8,8433,1514,55.764
9,"-1","KELLY CLARKSON Stronger (What Doesn't Ki...",8345,-124,-684,33,64.701,-1.285,117,"--",1,13549,2321,99.332
10,"=","CALVIN HARRIS Feel So Close",7912,-109,-167,-91,53.187,-0.771,85,"--",7,8145,1329,55.352
11,"=","JUSTIN BIEBER Boyfriend",7764,-28,-137,4,46.261,-0.62,39,"--",9,7937,4726,51.492
12,"=","CARLY RAE JEPSEN Call Me Maybe",6974,87,784,-73,48.667,0.878,54,"--",12,6974,1298,48.667
13,"+2","MAROON 5 Payphone f/Wiz Khalifa",5852,178,1314,-45,43.055,0.919,18,"--",13,5852,3415,43.055
14,"=","KARMIN Broken Hearted",5758,37,50,24,34.301,0.477,75,"--",14,5758,936,34.447
15,"+1","TRAIN Drive By",5661,31,132,23,33.525,0.489,110,"--",15,5661,601,33.525
16,"-3","DRAKE Take Care f/Rihanna",5592,-148,-1191,65,42.701,-0.586,118,"--",8,7620,1220,60.618
17,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",5039,-143,-1255,43,41.6,-0.307,145,"--",2,12506,1674,92.019
18,"=","JENNIFER LOPEZ Dance Again f/Pitbull",4827,19,169,16,30.378,-0.112,35,"--",18,4829,2243,30.831
19,"=","B.O.B So Good",3827,-265,-736,-224,22.417,-1.679,62,"--",18,4675,1013,31.923
20,"=","PITBULL Back In Time",3715,73,845,-53,19.755,0.387,36,"--",20,3715,925,19.755
21,"=","TAYLOR SWIFT Eyes Open",3453,-150,-398,-97,17.563,-0.908,40,"--",20,3925,1442,22.308
22,"=","ELLIE GOULDING Lights",2934,83,581,30,18.583,0.501,84,"--",22,2934,581,18.583
23,"=","RIHANNA Where Have You Been",2629,262,1303,120,20.158,1.344,19,"--",23,2629,1303,20.158
24,"=","DEMI LOVATO Give Your Heart A Break",2407,80,415,59,16.276,0.336,65,"--",24,2407,415,16.276
25,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2149,-73,-417,-38,14.013,-0.292,162,"--",10,7182,1174,48.863
26,"+1","DRAKE The Motto f/Lil Wayne",1972,-19,-68,-43,17.206,-0.524,75,"--",25,2047,321,19.147
27,"+1","HAVANA BROWN We Run The Night f/Pitbull",1899,25,264,18,14.66,0.153,82,"--",26,1899,264,14.66
28,"+1","DAVID GUETTA Titanium f/Sia",1880,112,655,55,12.952,0.691,26,"--",28,1880,655,12.952
29,"-3","USHER Scream",1742,-377,854,-1265,16.329,-8.513,8,"--",26,2119,2119,24.842
30,"=","NEON HITCH F U Betta",1662,2,182,-19,6.96,0.149,61,"--",28,1664,247,6.96
31,"=","CHRIS RENE Young Homie",1586,34,141,19,6.597,0.105,54,"--",29,1586,213,6.597
