"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","KATY PERRY","Wide Awake",13674,79,1117,-43,96.217,1.038,64,"2",1,13674,2824,96.217
2,"-1","MAROON 5","Payphone f/Wiz Khali...",13421,-179,-317,-138,98.592,-0.873,100,"21",1,14353,3415,107.136
3,"=","RIHANNA","Where Have You Been",12963,16,278,9,92.45,0.173,101,"19",2,12963,1884,95.69
4,"=","ELLIE GOULDING","Lights",12846,278,1348,223,94.541,0.902,166,"8",4,12846,1482,94.541
5,"=","CARLY RAE JEPSEN","Call Me Maybe",11739,-219,-927,-163,85.317,-1.691,136,"3",1,14563,1711,111.23
6,"=","USHER","Scream",9493,19,213,10,67.645,0.346,90,"20",6,9515,2323,68.266
7,"=","DAVID GUETTA","Titanium f/Sia",9256,131,1091,27,63.101,0.073,108,"10",7,9256,1091,63.661
8,"=","GOTYE","Somebody That I Used...",8619,-180,-877,-105,58.49,-1.308,146,"14",1,14242,2018,106.819
9,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",7673,172,718,168,51.717,0.562,88,"25",9,7673,1254,51.717
10,"=","DEMI LOVATO","Give Your Heart A Br...",7265,96,427,2,46.688,0.867,147,"23",10,7265,1250,46.688
11,"=","CHER LLOYD","Want U Back",5966,79,665,42,36.143,0.795,74,"5",11,5966,1103,36.143
12,"=","PINK","Blow Me (One Last Ki...",5927,178,1556,-46,39.609,0.694,21,"9",12,5927,2737,39.609
13,"=","ONE DIRECTION","One Thing",5433,38,59,71,28.266,0.056,80,"33",13,5433,975,29.694
14,"+1","FLO RIDA","Whistle",5379,217,1380,66,37.89,1.271,50,"1",14,5379,1380,37.89
15,"-1","HAVANA BROWN","We Run The Night f/P...",5378,72,389,14,39.659,1.033,164,"34",14,5378,544,39.659
16,"=","OWL CITY & CARLY RAE...","Good Time",4724,173,708,119,31.213,0.83,29,"7",16,4724,1961,31.213
17,"=","THE WANTED","Chasing The Sun",4066,31,483,-43,22.438,0.079,82,"31",17,4066,656,22.438
18,"+1","NEON TREES","Everybody Talks",3170,51,280,-17,20.268,0.343,107,"12",18,3170,510,20.268
19,"-1","GYM CLASS HEROES","Fighter f/Ryan Tedde...",2967,-264,-1949,-62,18.5,-1.243,86,"30",13,5862,1441,35.394
20,"=","PITBULL","Back In Time",2742,-128,-553,21,15.308,-0.295,118,"49",14,6235,925,42.751
21,"+1","KELLY CLARKSON","Dark Side",2521,51,469,-4,15.442,-0.033,46,"37",21,2521,493,15.475
22,"-1","GROUPLOVE","Tongue Tied",2513,28,204,-9,14.562,0.052,92,"51",21,2513,433,14.562
23,"+1","JUSTIN BIEBER","As Long As You Love ...",2494,166,1031,76,15.746,0.697,20,"17",23,2494,1031,15.746
24,"+1","JASON MRAZ","I Won't Give Up",2259,27,153,3,14.525,0.338,101,"16",24,2259,276,14.525
25,"-2","RITA ORA","How We Do (Party)",2251,-140,-1032,-46,9.853,-0.739,90,"104",21,3424,620,16.657
26,"+1","OUTASIGHT","Now Or Never",2090,19,187,-23,10.219,0.138,76,"229",26,2090,320,10.219
27,"-1","JUSTIN BIEBER","Boyfriend",2065,-102,-1106,60,10.684,-0.44,121,"46",9,7937,4726,51.515
28,"=","FUN.","Some Nights",1773,47,434,10,10.684,0.36,45,"4",28,1773,434,10.684
29,"=","ALEX CLARE","Too Close",1723,59,299,48,10.205,0.51,57,"24",29,1723,299,10.205
30,"=","B.O.B","Both Of Us f/Taylor ...",1561,-95,-1011,14,10.136,-0.241,73,"53",23,3144,577,17.595
31,"+2","NO DOUBT","Settle Down",1354,165,1034,64,10.766,0.401,7,"54",31,1354,1156,11.839
32,"+2","MAROON 5","One More Night",1317,204,1008,155,7.883,0.732,7,"60",32,1317,1008,7.883
33,"-2","ADELE","Rumour Has It",1270,-32,-129,-33,6.855,0.032,143,"119",8,8497,1514,56.313
34,"+1","NICKI MINAJ","Pound The Alarm",1213,148,810,120,6.559,0.798,9,"213",34,1213,810,6.559
35,"-3","SAMMY ADAMS","Only One",1195,-21,-90,-28,5.062,-0.062,67,"255",32,1295,230,6.013
36,"=","MATCHBOX TWENTY","She's So Mean",1028,6,110,7,4.22,0.091,38,"73",34,1028,574,4.492
37,"+1","CHRIS BROWN","Don't Wake Me Up",1025,40,326,30,5.949,0.109,38,"75",37,1025,326,5.949
38,"-1","LINKIN PARK","Burn It Down",1010,-1,144,-13,3.773,0.056,49,"66",36,1011,217,3.773
39,"=","OLLY MURS","Heart Skips A Beat",890,46,299,2,5.067,0.171,12,"220",39,890,343,5.067
40,"+1","K'NAAN","Hurt Me Tomorrow",851,44,59,61,3.422,0.025,39,"--",39,851,308,3.679
41,"-1","SEAN KINGSTON","Back 2 Life (Live It...",812,-13,-62,-8,3.165,-0.114,45,"--",37,881,305,4.543
42,"=","JENNIFER LOPEZ","Goin' In f/Flo Rida",612,-11,-6,-14,1.505,-0.081,30,"--",42,648,275,2.274
43,"=","PITBULL","Get It Started f/Sha...",599,25,180,8,3.25,-0.013,10,"212",43,599,180,3.263
44,"=","AFROJACK & SHERMANOL...","Can't Stop Me",537,3,65,0,6.264,-0.014,20,"306",44,537,101,6.726
45,"=","MARINA AND THE DIAMO...","Primadonna",531,8,87,0,2.226,0.021,17,"--",45,531,93,2.327
46,"=","CA$H OUT","Cashin' Out",519,28,126,15,1.71,0.097,5,"48",46,519,126,1.71
47,"=","PHILLIP PHILLIPS","Home",479,0,-38,-5,1.44,0.036,25,"83",43,529,133,1.457
48,"=","CHRIS RENE","Trouble",415,19,107,5,0.651,-0.001,3,"--",48,415,107,0.652
49,"+1","AUSTIN MAHONE","Say Somethin",400,20,183,2,1.771,0.067,2,"280",49,400,183,1.771
50,"-1","WIZ KHALIFA","Work Hard, Play Hard",390,4,40,3,1.642,0.008,25,"42",47,396,73,1.675
