"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","TAYLOR SWIFT","I Knew You Were T...",15315,52,1152,-195,119.688,0.476,69,"2",1,15315,2452,119.688
"2",2,"=","BRUNO MARS","Locked Out Of Hea...",13858,-154,-654,-38,111.343,-1.539,118,"6",1,15928,2790,124.488
"3",3,"=","LUMINEERS","Ho Hey",12782,-118,-649,-92,96.184,-1,133,"4",2,13545,1921,101.636
"4",4,"=","JUSTIN BIEBER","Beauty And A Beat...",12657,31,327,-91,86.953,0.396,101,"13",4,12657,1998,86.953
"5",5,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",11002,158,1404,6,84.228,0.929,140,"7",5,11002,1463,84.228
"6",6,"=","PINK","Try",9777,75,605,22,63.765,1.133,91,"15",6,9777,1515,63.765
"7",7,"+1","WILL.I.AM & BRITN...","Scream And Shout",8879,202,1457,94,69.444,1.61,63,"3",7,8879,1543,69.444
"8",8,"-1","FLO RIDA","I Cry",8531,-245,-1712,-148,63.149,-1.696,134,"28",4,11195,1268,84.885
"9",9,"=","ED SHEERAN","The A Team",7753,-142,-454,-109,49.795,-1.02,161,"35",8,8381,1183,56.912
"10",10,"+1","ALICIA KEYS","Girl On Fire",7254,8,304,-84,50.414,-0.231,96,"16/68",10,7254,1171,50.899
"11",11,"-1","RIHANNA","Diamonds",7053,-216,-1682,-57,50.453,-1.531,123,"30",2,13317,2812,96.67
"12",12,"=","MAROON 5","Daylight",6696,89,806,-53,46.995,0.949,65,"9",12,6696,1101,46.995
"13",13,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",6538,213,1068,63,57.188,2.27,70,"1",13,6538,1469,57.188
"14",14,"=","PITBULL","Don't Stop The Pa...",6363,54,223,124,39.713,-0.648,112,"17",12,6363,675,41.893
"15",15,"=","CALVIN HARRIS","Sweet Nothing f/F...",6329,50,714,-26,54.615,1.073,73,"12",14,6329,875,54.615
"16",16,"+1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",6313,203,525,-576,48.02,1.3,13,"8",12,6495,6457,59.334
"17",17,"-1","KE$HA","C'mon",6224,61,640,-89,45.394,0.344,42,"21",16,6224,1547,45.394
"18",18,"=","KE$HA","Die Young",5476,-187,-883,-7,48.318,-1.054,124,"44",1,15607,3842,121.911
"19",19,"=","KELLY CLARKSON","Catch My Breath",5179,28,188,-21,32.769,0.496,93,"18",18,5179,767,32.769
"20",20,"=","IMAGINE DRAGONS","It's Time",4862,17,458,-68,39.085,0.462,126,"22",20,4862,833,39.085
"21",21,"=","ONE DIRECTION","Little Things",4610,-136,-458,-54,24.697,-1.189,70,"50",17,5162,1166,29.586
"22",22,"=","THE SCRIPT","Hall Of Fame f/wi...",4425,-8,254,10,22.986,0.423,133,"19",18,4433,493,22.986
"23",23,"=","HUNTER HAYES","Wanted",2682,19,102,7,14.548,0.14,105,"27",23,2683,368,14.548
"24",24,"+1","OLLY MURS","Troublemaker f/Fl...",2458,115,718,26,16.177,0.871,41,"41",24,2458,718,16.177
"25",25,"-1","LUDACRIS F/USHER/...","Rest Of My Life",2330,-156,-610,-31,14.797,-1.406,76,"126",23,3244,615,24.425
"26",26,"+1","OF MONSTERS AND M...","Little Talks",2210,59,290,16,13.832,0.493,70,"24",26,2210,349,13.832
"27",27,"-1","CHRIS WALLACE","Remember When (Pu...",2205,33,81,71,11.035,-0.1,168,"129",25,2205,252,11.566
"28",28,"=","THE READY SET","Give Me Your Hand",1563,-6,-26,-25,5.373,0.021,91,"160",28,1598,324,5.631
"29",29,"+4","BRUNO MARS","When I Was Your M...",1466,199,908,127,11.495,1.601,12,"25",29,1466,908,11.495
"30",30,"=","MUMFORD & SONS","I Will Wait",1453,65,488,-8,12.262,0.522,22,"31",30,1453,496,12.262
"31",31,"=","JONN HART","Who Booty f/Frenc...",1378,8,50,-6,5.367,-0.213,55,"111",30,1378,252,5.857
"32",32,"-3","NICKI MINAJ","Va Va Voom",1351,-118,-315,-107,11.212,-0.746,100,"73",12,6322,1566,45.452
"33",33,"-1","CONOR MAYNARD","Turn Around f/Ne-...",1346,0,72,5,4.821,-0.001,81,"223",30,1369,281,5.078
"34",34,"=","BRITT NICOLE","Gold",950,27,247,11,3.231,0.129,42,"275",34,950,247,3.231
"35",35,"=","NELLY","Hey Porsche",878,82,509,25,6.116,0.313,9,"--",35,878,509,6.116
"36",36,"=","SKYLAR GREY","C'mon Let Me Ride...",820,40,342,-2,3.221,0.274,14,"--",35,820,356,3.221
"37",37,"=","FUN.","Carry On",733,33,274,3,3.581,0.246,19,"67",37,733,274,3.581
"38",38,"+1","PITBULL","Feel This Moment",716,83,213,73,8.998,1.069,21,"90",38,716,213,8.998
"39",39,"-1","ONEREPUBLIC","Feel Again",682,-14,-134,10,7.853,-0.125,143,"71",18,4153,813,25.014
"40",40,"=","MUSE","Madness",597,32,135,31,1.577,0.096,43,"60",40,597,135,1.577
"41",41,"=","NEON TREES","Lessons In Love (...",562,9,61,10,1.676,0.068,49,"293",38,562,87,1.865
"42",42,"=","MIGUEL","Adorn",522,-15,-161,25,3.321,0.032,105,"150",33,1329,248,9.94
"43",43,"=","PSY","Gangnam Style",520,12,-55,25,3.862,0.256,140,"23",10,7746,1695,59.817
"44",44,"+3","ONE DIRECTION","Kiss You",460,51,245,14,3.251,0.374,5,"87",44,460,245,3.251
"45",45,"+1","AUSTIN MAHONE","Say You're Just A...",437,12,132,-5,1.675,0.022,9,"--",45,437,148,1.675
"46",46,"-2","C. AGUILERA & B. ...","Just A Fool",436,-4,-41,-1,1.926,-0.016,39,"--",39,510,106,2.295
"47",47,"-2","THE CAB","Endlessly",421,-5,-21,-4,1.007,-0.021,61,"--",40,457,52,1.321
"48",48,"=","KENDRICK LAMAR","Swimming Pools (D...",390,19,103,11,2.13,0.052,9,"43",47,390,103,2.13
"49",49,"=","DAVID GUETTA","She Wolf (Falling...",341,-1,19,-9,1.313,-0.021,10,"303",47,345,172,1.44
"50",50,"=","NE-YO","Forever Now",333,34,182,19,4.843,0.779,2,"--",50,333,182,4.843
