"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PINK","Just Give Me A Re...",15598,"+25",741,"-166",105.63,"+0.517",76,"2",1,15598,1949,105.63
2,"=","RIHANNA","Stay f/Mikky Ekko",14767,"-136",-718,"-85",96.462,"-0.851",100,"8",1,15599,1920,102.136
3,"=","JUSTIN TIMBERLAKE","Mirrors",13779,"+310",2656,"-209",99.502,"+2.075",46,"3",3,13779,3114,99.502
4,"+1","MACKLEMORE & RYAN...","Can't Hold Us f/R...",12258,"+318",2321,"-25",84.077,"+2.036",54,"1",4,12258,2448,84.077
5,"-1","PITBULL","Feel This Moment",11786,"-251",-1114,"-195",73.444,"-2.301",121,"20",3,13073,1706,86.979
6,"=","BRUNO MARS","When I Was Your M...",11088,"-291",-2312,"+5",69.344,"-1.981",112,"10",1,16011,2737,106.569
7,"=","DEMI LOVATO","Heart Attack",10908,"+111",1058,"-44",65.646,"+0.410",68,"17",6,10908,2482,65.646
8,"=","ICONA POP","I Love It f/Charl...",9801,"+79",1124,"-130",64.109,"+0.857",88,"5",8,9801,1359,64.109
9,"=","KREWELLA","Alive",7957,"-12",203,"-31",53.432,"-0.061",89,"43",9,7991,1026,53.493
10,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",7205,"-147",-1426,"+81",44.923,"-1.491",170,"28/42",1,15012,2020,109.652
11,"=","TAYLOR SWIFT","22",6779,"+21",156,"-4",33.249,"-0.252",65,"19",11,6779,2327,34.164
12,"=","OLLY MURS","Troublemaker f/Fl...",6552,"-145",-1220,"-81",36.683,"-0.830",141,"40",10,7829,1121,42.345
13,"=","SELENA GOMEZ","Come & Get It",6362,"+142",1071,"-36",38.472,"+0.712",28,"7",13,6362,2034,38.472
14,"+1","WILL.I.AM F/JUSTI...","#thatpower",6236,"+123",610,"+75",34.376,"+0.691",44,"16",14,6236,1416,34.376
15,"-1","FALL OUT BOY","My Songs Know Wha...",6218,"+30",475,"-23",34.758,"+0.378",86,"14",14,6218,1015,34.758
16,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",5425,"-147",-1705,"+202",30.459,"-1.223",113,"21",3,12353,6457,74.223
17,"=","FLORIDA-GEORGIA L...","Cruise",5139,"+208",1253,"+91",28.425,"+0.823",42,"12/33",17,5139,1253,28.425
18,"=","ARIANA GRANDE","The Way f/Mac Mil...",4984,"+192",1160,"+65",30.427,"+0.499",37,"13",18,4984,1160,30.427
19,"=","JASON DERULO","The Other Side",4768,"+194",1703,"-157",30.724,"+0.928",18,"48",19,4768,2399,30.724
20,"=","EMELI SANDE","Next To Me",4278,"+29",232,"-3",21.621,"-0.048",80,"27",18,4278,560,21.993
21,"=","AVRIL LAVIGNE","Here's To Never G...",3837,"+13",400,"-58",19.316,"-0.080",26,"31",21,3837,1758,19.396
22,"+1","MUSE","Madness",3216,"-8",-97,"-10",13.481,"-0.247",143,"52",22,3327,385,14.204
23,"-1","FUN.","Carry On",3118,"-247",-1223,"-148",17.921,"-1.098",119,"45",16,5029,935,27.572
24,"+1","ZEDD","Clarity f/Foxes",2669,"+60",356,"-15",20.875,"+0.397",51,"47",24,2669,445,20.875
25,"-1","LITTLE MIX","Wings",2665,"+4",121,"-20",10.224,"-0.385",73,"80",24,2665,389,14.241
26,"=","IMAGINE DRAGONS","Radioactive",2314,"+49",575,"-75",12.083,"+0.234",24,"6",26,2314,737,12.083
27,"+1","CALVIN HARRIS F/E...","I Need Your Love",2114,"+34",328,"-7",14.678,"+0.456",32,"59",27,2114,482,14.678
28,"-1","MUMFORD & SONS","I Will Wait",2114,"-112",-644,"-5",12.333,"-0.769",122,"74",14,6076,747,37.093
29,"=","DAFT PUNK","Get Lucky",1994,"+103",919,"-10",13.645,"+0.241",15,"18",29,1994,929,13.645
30,"=","ED SHEERAN","Lego House",1846,"+12",128,"-12",10.472,"-0.098",58,"82",30,1846,305,10.57
31,"=","ANNA KENDRICK","Cups (Pitch Perfe...",1589,"+48",354,"-11",8.249,"+0.158",40,"62",31,1589,389,8.249
32,"+1","CHRIS BROWN","Fine China",1401,"+62",494,"-39",6.441,"+0.040",18,"79",32,1401,533,6.441
33,"-1","CARLY RAE JEPSEN","Tonight I'm Getti...",1388,"-8",-80,"-4",5.389,"-0.085",65,"107",30,1482,257,5.843
34,"+1","HOT CHELLE RAE","Hung Up",1201,"+18",109,"+13",4.382,"+0.097",71,"317",34,1201,137,4.382
35,"+1","NIKKI WILLIAMS","Glowing",1121,"-2",98,"-22",7.389,"+0.022",30,"266",35,1125,279,7.389
36,"--","MARIAH CAREY","#Beautiful f/Migu...",1113,"--",1113,"--",13.895,"--",1,"4",36,1113,1113,13.895
37,"-3","JUSTIN BIEBER","All Around The Wo...",1035,"-173",-1464,"+204",5.554,"-0.535",79,"169",18,5005,1137,26.156
38,"-1","MKTO","Thank You",957,"+0",40,"-11",2.573,"-0.056",37,"308",37,957,203,2.629
39,"-1","DROP CITY YACHT C...","Crickets f/Jeremi...",901,"+33",191,"+18",3.195,"-0.037",27,"154",38,901,191,3.232
40,"-1","DRAKE","Started From The ...",859,"+7",44,"+5",3.568,"-0.015",37,"195",38,859,171,4.075
41,"-1","KELLY CLARKSON","People Like Us",814,"+90",396,"+84",2.727,"+0.352",10,"212",40,814,396,2.727
42,"-1","KE$HA","Crazy Kids",730,"+53",496,"+17",3.321,"+0.089",5,"149",41,730,496,3.321
43,"-1","WALLPAPER","Good 4 It",669,"+2",61,"-4",0.873,"-0.009",20,"--",41,669,113,0.882
44,"-1","CAPITAL CITIES","Safe And Sound",646,"+16",163,"-1",2.933,"+0.272",16,"103",42,646,164,2.933
45,"=","JONAS BROTHERS","Pom Poms",517,"+11",137,"-28",0.991,"+0.025",9,"300",45,517,257,1.022
46,"=","EMBLEM3","Chloe (You're The...",511,"+21",114,"-5",2.941,"+0.068",9,"399",45,511,148,2.941
47,"-3","LUPE FIASCO","Battle Scars f/Gu...",509,"-17",-89,"+7",5.116,"-0.079",41,"89",41,718,187,5.384
48,"-1","AWOLNATION","Sail",395,"+3",43,"+0",0.941,"+0.012",9,"44",47,395,43,0.941
49,"-1","3OH!3","Back To Life",394,"+2",32,"-9",0.72,"-0.012",9,"--",48,394,68,0.741
50,"=","PARAMORE","Still Into You",384,"+16",186,"+9",1.04,"+0.020",2,"217",50,384,186,1.04
