"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JUSTIN BIEBER","Sorry",19489,-5,669,-130,127.319,-0.005,64,"3",1,19494,3902,127.324
2,"=","ADELE","Hello",18143,-108,-469,-28,119.057,-0.748,63,"1",1,19167,4705,124.831
3,"=","SELENA GOMEZ","Same Old Love",18064,11,869,-143,111.646,0.298,101,"6",3,18064,1774,111.646
4,"=","ALESSIA CARA","Here",15650,53,1268,-167,98.324,0.407,159,"13",4,15650,1467,98.324
5,"=","ELLIE GOULDING","On My Mind",14332,39,576,8,81.821,0.433,99,"35",4,14332,3457,82.642
6,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",13735,54,1070,-65,83.061,-0.11,179,"15",6,13735,1275,83.171
7,"=","THE WEEKND","In The Night",11187,88,806,-59,67.098,0.751,43,"24",7,11187,3011,67.098
8,"=","SHAWN MENDES","Stitches",10079,26,-539,267,73.659,0.216,217,"9",1,17999,2130,108.715
9,"=","DEMI LOVATO","Confident",9020,-29,385,-118,47.594,-0.068,85,"26",9,9049,1761,47.803
10,"=","DRAKE","Hotline Bling",8686,-195,-2077,274,54.747,-1.163,102,"4",2,16016,2377,99.499
11,"=","ONE DIRECTION","Perfect",8430,-10,508,-98,41.357,0.182,68,"17",11,8440,1211,41.357
12,"=","THE CHAINSMOKERS","Roses f/Rozes",8185,20,944,-169,44.567,0.246,89,"14",12,8185,1619,44.567
13,"=","DAYA","Hide Away",7718,103,531,30,41.389,0.701,131,"18",13,7718,851,41.389
14,"+1","TWENTY ONE PILOTS","Stressed Out",7454,170,1596,-24,43.045,0.706,40,"5",14,7454,1684,43.045
15,"-1","TAYLOR SWIFT","Wildest Dreams",7445,14,-535,251,50.69,-0.261,120,"20",1,18848,3531,112.715
16,"=","JUSTIN BIEBER","Love Yourself",6991,177,2455,-262,46.032,1.069,21,"2/80",16,6991,2930,46.032
17,"+1","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",6335,78,972,-40,31.644,0.18,31,"22",17,6335,1989,31.644
18,"-1","ELLE KING","Ex's and Oh's",6257,-127,-1533,269,39.512,-0.748,133,"28",7,12070,1468,71.394
19,"=","THE WEEKND","The Hills",6089,-29,-159,36,48.317,-0.354,145,"27",2,17451,2705,105.256
20,"=","JUSTIN BIEBER","What Do You Mean?",5768,-133,-628,-16,51.584,-0.766,119,"7",1,18691,5900,114.523
21,"=","GWEN STEFANI","Used To Love You",5224,39,295,16,21.781,-0.027,57,"79",19,5224,1038,21.993
22,"=","DNCE","Cake By The Ocean",4740,4,418,-80,20.535,0.115,86,"34",22,4740,613,20.535
23,"=","CHARLIE PUTH","One Call Away",3945,30,570,-107,17.475,0.207,46,"32",23,3945,819,17.475
24,"=","FALL OUT BOY","Irresistible f/Demi Lovato",3785,-11,176,-21,16.195,-0.024,58,"139",23,3796,560,16.657
25,"=","HALSEY","New Americana",3040,-20,157,-60,9.329,-0.023,89,"58",25,3060,537,9.352
26,"=","FLO RIDA","My House",3039,31,600,-58,12.364,0.069,67,"11",26,3039,666,12.364
27,"=","ONE DIRECTION","Drag Me Down",2886,6,-244,63,19.209,-0.515,147,"33",5,10402,3358,53.211
28,"=","TORI KELLY","Hollow",2773,16,296,-70,10.427,-0.075,47,"135",28,2773,501,10.502
29,"=","ADELE","When We Were Young",2589,118,1374,-85,19.031,0.83,9,"30",29,2589,1461,19.031
30,"=","NELLY","The Fix f/Jeremih",2407,12,162,0,9.611,0.037,69,"67",30,2407,341,9.703
31,"=","X AMBASSADORS","Renegades",2304,-77,-79,-100,11.163,-0.041,137,"82",8,9986,1573,48.866
32,"=","JASON DERULO","Get Ugly",2258,62,1007,-87,9.426,0.198,12,"164",32,2258,1110,9.426
33,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",2038,-1,301,-69,11.494,-0.283,28,"272",33,2039,451,11.778
34,"=","POST MALONE","White Iverson",1972,7,386,-62,7.296,0.052,40,"19",34,1972,451,7.296
35,"=","FETTY WAP","679 f/Remy Boyz...",1907,-56,-806,129,10.39,-0.328,110,"8",19,5210,769,28.742
36,"=","CHRIS BROWN","Zero",1874,-2,239,-8,7.742,0.019,59,"130",33,1876,391,7.742
37,"+2","TINASHE","Player f/Chris Brown",1671,49,366,23,6.613,0.11,40,"535",37,1671,366,6.736
38,"=","RACHEL PLATTEN","Stand By You",1671,-2,149,-35,7.365,0.06,56,"47",36,1673,227,7.365
39,"+1","TRAVI$ SCOTT","Antidote",1580,12,265,-29,7.744,0.152,26,"23",39,1580,308,7.744
40,"-3","ARIANA GRANDE","Focus",1499,-213,-2357,320,5.364,-0.528,56,"36",13,8129,5117,41.927
41,"+1","R. CITY","Make Up f/Chloe Angelides",1359,4,99,-32,7.907,-0.073,19,"281",41,1359,348,8
42,"-1","PENTATONIX","Can't  Sleep Love",1349,-27,-125,-20,4.745,-0.154,78,"154",35,1487,266,5.792
43,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",1316,-9,-177,-1,14.985,0.185,152,"137",14,7390,1033,48.997
44,"+2","DAVID GUETTA","Bang My Head f/Sia",1272,46,379,25,6.068,0.053,15,"733",44,1272,379,6.068
45,"=","BORNS","Electric Love",1267,8,118,-17,3.525,0.058,26,"412",44,1267,225,3.525
46,"-2","ANDY GRAMMER","Good To Be Alive (Hallelujah)",1254,-7,60,-9,3.288,-0.006,73,"53",42,1261,177,3.294
47,"=","DIPLO & SLEEPY TOM","Be Right There",1211,4,35,-8,8.296,0.108,32,"296",44,1211,207,8.296
48,"=","JUSTIN TIMBERLAKE","Drink You Away",1028,-3,148,-41,4.491,0.067,7,"175",48,1031,390,4.491
49,"+1","ADAM LAMBERT","Another Lonely Night",958,-4,62,-14,2.926,-0.038,17,"--",48,962,129,2.993
50,"-1","DAWIN","Dessert",948,-31,-24,-42,3.951,-0.187,32,"90",46,989,118,4.548
