"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY","Roar",17029,-9,395,-215,117.054,0.011,56,"2",1,17038,6098,117.054
"2",2,"=","AVICII","Wake Me Up",14959,318,1843,8,101.107,1.344,71,"4",2,14959,2103,101.107
"3",3,"=","LORDE","Royals",14112,236,2239,-233,93.432,1.754,55,"1",3,14112,2817,93.432
"4",4,"=","LANA DEL REY","Summertime Sadnes...",13686,33,65,-213,85.95,-0.164,95,"22/32",2,13737,1923,88.403
"5",5,"=","JAY Z","Holy Grail f/Just...",11522,74,726,-197,78.275,0.533,94,"9",5,11522,2095,78.275
"6",6,"=","CAPITAL CITIES","Safe And Sound",11001,-212,-1464,-160,67.376,-1.298,168,"20",2,13601,1309,86.941
"7",7,"=","LADY GAGA","Applause",10716,40,721,-151,73.806,-0.022,55,"6",7,10716,3922,73.828
"8",8,"=","DRAKE","Hold On We're Goi...",9519,104,1203,-218,62.181,0.641,56,"5",8,9519,1610,62.181
"9",9,"=","MILEY CYRUS","Wrecking Ball",8492,252,2014,3,58.674,1.708,25,"3/94",9,8492,2954,58.674
"10",10,"=","ROBIN THICKE","Blurred Lines f/P...",7097,-62,-827,95,45.146,-0.275,150,"15",1,16771,2544,113.5
"11",11,"=","PARAMORE","Still Into You",7054,1,504,-216,43.761,0.661,150,"25",11,7054,961,43.761
"12",12,"=","SELENA GOMEZ","Slow Down",6326,120,1091,-19,35.105,0.706,49,"30",12,6326,1167,35.105
"13",13,"+1","BRUNO MARS","Gorilla",6080,113,961,-64,34.839,0.44,27,"26",13,6080,1872,34.839
"14",14,"-1","ROBIN THICKE","Give It 2 U f/Ken...",6028,-1,594,-218,33.111,0.101,63,"42",13,6029,1340,33.111
"15",15,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",5551,-349,-2691,-153,35.3,-2.133,135,"46",5,11178,1815,71.324
"16",16,"=","TAYLOR SWIFT","Everything Has .....",5331,47,478,1,28.989,0.745,84,"39",16,5331,990,28.989
"17",17,"=","BRITNEY SPEARS","Work Bitch",4835,127,997,-168,28.084,0.607,21,"10",17,4835,3487,29.745
