"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13868,-46,379,-75,93.089,-0.701,111,7,1,14238,2184,95.593
2,"=","BRUNO MARS It Will Rain",13528,17,871,-64,86.213,-0.264,103,8,2,13528,2024,86.477
3,"=","KATY PERRY The One That Got Away",13387,10,853,-65,80.623,0.678,99,15,2,13387,1631,80.623
4,"=","FLO RIDA Good Feeling",12078,169,1657,32,79.448,1.156,111,3,4,12078,1657,79.448
5,"=","LMFAO Sexy And I Know It",9613,-91,-616,47,61.706,-0.24,140,5,2,12000,1530,74.768
6,"=","DAVID GUETTA Without You f/Usher",8867,-166,-332,-143,54.584,-1.221,140,33,1,13428,1586,84.476
7,"=","SELENA GOMEZ & THE SCENE Love You Like A...",8613,148,1208,82,44.759,0.415,144,28,7,8613,1208,44.759
8,"=","ADELE Set Fire To The Rain",8285,301,2301,65,54.618,1.927,50,1,8,8285,2301,54.618
9,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",7106,-116,-806,-11,44.666,-0.947,199,25,1,13951,1685,86.013
10,"=","JESSIE J Domino",6789,189,1373,66,40.684,1.128,120,13,10,6789,1373,40.684
11,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",5935,-98,-582,-56,37.474,-0.338,189,23,1,14127,1893,93.336
12,"=","GAVIN DEGRAW Not Over You",5579,96,489,96,28.25,0.578,142,18,12,5579,547,28.25
13,"+1","J. COLE Workout",5277,16,502,5,34.082,-0.027,82,20,13,5277,659,34.109
14,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",5256,-104,-590,-62,32.976,-0.555,214,51,4,11548,1097,70.438
15,"=","T-PAIN 5 O'clock f/Wiz Khalifa",4921,-254,-912,-146,22.811,-1.262,98,30,10,6640,1264,34.118
16,"+2","DRAKE Headlines",4611,-79,-20,-89,27.159,-0.59,90,39,16,4778,754,30.781
17,"-1","ADELE Someone Like You",4595,-177,-938,-47,33.379,-1.235,160,19,2,13563,2614,91.686
18,"-1","LADY GAGA Marry The Night",4581,-161,-412,-157,24.873,-1.113,66,55,14,5499,1570,30.701
19,"=","JAY Z & KANYE WEST N***** In Paris",4532,97,663,104,33.427,0.262,69,9,19,4532,785,33.427
20,"=","RIHANNA You Da One",4409,3,379,-29,25.039,-0.225,64,26,19,4409,3394,36.963
21,"=","BREATHE CAROLINA Blackout",4239,25,305,-7,22.826,0.226,142,38,21,4250,498,22.826
22,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",4210,155,1643,-31,26.817,0.697,34,4,22,4210,1674,26.817
23,"-1","HOT CHELLE RAE I Like It Like That f/New...",4188,59,639,21,20.082,0.252,106,32,22,4188,639,20.082
24,"+1","GYM CLASS HEROES Ass Back Home",4127,102,1329,-50,25.978,0.859,51,24,24,4127,1379,25.978
25,"+1","PITBULL F/CHRIS BROWN International Love",3988,78,1045,-13,26.477,0.545,72,17,24,3988,1058,26.477
26,"-2","KELLY CLARKSON Mr. Know It All",3867,-167,-1247,-54,20.906,-0.887,132,45,11,6408,1093,34.137
27,"=","OUTASIGHT Tonight Is The Night",3482,54,504,-2,18.018,0.229,74,37,25,3482,506,18.018
28,"=","FRAY Heartbeat",2602,29,286,18,12.18,0.117,79,90,27,2602,677,12.362
29,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1891,70,415,52,11.197,0.642,51,6,29,1891,415,11.197
30,"-1","JASON DERULO It Girl",1835,-106,-318,-72,7.472,-0.538,149,49,10,6647,1048,29.647
31,"=","AVRIL LAVIGNE Wish You Were Here",1395,-125,-384,-128,5.17,-0.419,69,101,30,1965,503,7.725
32,"=","BIG TIME RUSH Music Sounds Better With U",1328,2,120,-19,4.898,0.016,48,827,32,1328,221,4.898
33,"=","WILL.I.AM T.H.E (The Hardest Ever)",1295,35,199,20,4.304,0.086,37,67,33,1295,355,4.304
34,"=","BIG SEAN Dance (A$$)",1262,56,341,29,9.561,0.264,41,21,34,1262,341,9.561
35,"+3","KELLY CLARKSON Stronger (What Doesn't Ki...",1140,183,840,131,6.352,0.736,6,11,35,1140,840,6.352
